recording_givid	survey	type_observed	classif_key	type_cover
IV2017021514542213	N2000meetnet_Moerassen	7140_oli	Habitatsleutel v5	100
IV2017021515052872	N2000meetnet_Moerassen	7140_oli	Habitatsleutel v5	100
IV2017021515123500	N2000meetnet_Moerassen	4030	Habitatsleutel v5	14
IV2017021515123500	N2000meetnet_Moerassen	7140_oli	Habitatsleutel v5	86
IV2017021515263591	N2000meetnet_Moerassen	7140_oli	Habitatsleutel v5	100
IV2017021515354295	N2000meetnet_Moerassen	7140_meso	Habitatsleutel v5	100
IV2017021515505552	N2000meetnet_Moerassen	7140_meso	Habitatsleutel v5	100
IV2017021515592266	N2000meetnet_Moerassen	3130_aom	Habitatsleutel v5	10
IV2017021515592266	N2000meetnet_Moerassen	7140_meso	Habitatsleutel v5	50
IV2017021515592266	N2000meetnet_Moerassen	rbbso	Habitatsleutel v5	40
IV2017021516075256	N2000meetnet_Moerassen	7140_meso	Habitatsleutel v5	100
IV2017021516164241	N2000meetnet_Moerassen	7140_oli	Habitatsleutel v5	100
IV2017021516261649	N2000meetnet_Moerassen	7140_oli	Habitatsleutel v5	100
IV2017021521415567	N2000meetnet_Grasland	-9	Habitatsleutel v5	50
IV2017021521415567	N2000meetnet_Grasland	6410	Habitatsleutel v5	50
IV2017021521571275	N2000meetnet_Grasland	6410	Habitatsleutel v5	100
IV2017021710141595	N2000meetnet_Moerassen	-9	Habitatsleutel v5	13
IV2017021710141595	N2000meetnet_Moerassen	7140_meso	Habitatsleutel v5	87
IV2017021710262223	N2000meetnet_Moerassen	7140_meso	Habitatsleutel v5	100
IV2017021710412000	N2000meetnet_Moerassen	7140_meso	Habitatsleutel v5	100
IV2017021710534965	N2000meetnet_Moerassen	7140_meso	Habitatsleutel v5	100
IV2017021712024375	N2000meetnet_Moerassen	3130_aom	Habitatsleutel v5	19
IV2017021712024375	N2000meetnet_Moerassen	7140_meso	Habitatsleutel v5	81
IV2017021712152647	N2000meetnet_Moerassen	7140_meso	Habitatsleutel v5	100
IV2017021712211026	N2000meetnet_Moerassen	7140_oli	Habitatsleutel v5	71
IV2017021712211026	N2000meetnet_Moerassen	rbbmr	Habitatsleutel v5	29
IV2017021712361732	N2000meetnet_Moerassen	7140_oli	Habitatsleutel v5	100
IV2017021712570028	N2000meetnet_Moerassen	7140_meso	Habitatsleutel v5	100
IV2017021713122588	N2000meetnet_Moerassen	7140_meso	Habitatsleutel v5	100
IV2017021716013587	N2000meetnet_Grasland	-9	Habitatsleutel v5	50
IV2017021716013587	N2000meetnet_Grasland	6410_mo	Habitatsleutel v5	50
IV2017021716250537	N2000meetnet_Moerassen	7140_meso	Habitatsleutel v5	100
IV2017021716440979	N2000meetnet_Moerassen	7140_meso	Habitatsleutel v5	100
IV2017021716580390	N2000meetnet_Moerassen	7140_meso	Habitatsleutel v5	69
IV2017021716580390	N2000meetnet_Moerassen	91E0_meso	Habitatsleutel v5	31
IV2017021717085050	N2000meetnet_Grasland	6410_mo	Habitatsleutel v5	100
IV2017021717285026	N2000meetnet_Moerassen	7140_meso	Habitatsleutel v5	100
IV2017022009530029	N2000meetnet_Grasland	-9	Habitatsleutel v5	50
IV2017022009530029	N2000meetnet_Grasland	6410	Habitatsleutel v5	50
IV2017022010250767	N2000meetnet_Grasland	6410	Habitatsleutel v5	100
IV2017022011083153	N2000meetnet_Grasland	6410_mo	Habitatsleutel v5	70
IV2017022011083153	N2000meetnet_Grasland	9120	Habitatsleutel v5	30
IV2017022011205318	N2000meetnet_Grasland	6410_mo	Habitatsleutel v5	100
IV2017022012400428	N2000meetnet_Grasland	-9	Habitatsleutel v5	25
IV2017022012400428	N2000meetnet_Grasland	6230_hnk	Habitatsleutel v5	15
IV2017022012400428	N2000meetnet_Grasland	6410_mo	Habitatsleutel v5	30
IV2017022012400428	N2000meetnet_Grasland	6510_hu	Habitatsleutel v5	30
IV2017022013121858	N2000meetnet_Grasland	6410_mo	Habitatsleutel v5	100
IV2017022013575286	N2000meetnet_Grasland	6230_hn	Habitatsleutel v5	100
IV2017022014150360	N2000meetnet_Grasland	6230_hn	Habitatsleutel v5	100
IV2017022015155634	N2000meetnet_Grasland	-9	Habitatsleutel v5	40
IV2017022015155634	N2000meetnet_Grasland	6410_mo	Habitatsleutel v5	60
IV2017022015390187	N2000meetnet_Grasland	6410_mo	Habitatsleutel v5	100
IV2017022111070389	N2000meetnet_Moerassen	7140_meso	Habitatsleutel v5	100
IV2017022111075784	N2000meetnet_Moerassen	7140_meso	Habitatsleutel v5	100
IV2017022111173825	N2000meetnet_Moerassen	7140_meso	Habitatsleutel v5	100
IV2017022111183354	N2000meetnet_Moerassen	7140_meso	Habitatsleutel v5	100
IV2017022112283578	N2000meetnet_Grasland	-9	Habitatsleutel v5	5
IV2017022112283578	N2000meetnet_Grasland	6410_mo	Habitatsleutel v5	95
IV2017022112545290	N2000meetnet_Grasland	6410_mo	Habitatsleutel v5	100
IV2017022115074420	N2000meetnet_Grasland	-9	Habitatsleutel v5	22
IV2017022115074420	N2000meetnet_Grasland	6410_mo	Habitatsleutel v5	78
IV2017022115375527	N2000meetnet_Grasland	6410_mo	Habitatsleutel v5	100
IV2017022211082902	N2000meetnet_Grasland	-9	Habitatsleutel v5	26
IV2017022211082902	N2000meetnet_Grasland	6410_mo	Habitatsleutel v5	74
IV2017022211385297	N2000meetnet_Grasland	6410_mo	Habitatsleutel v5	100
IV2017022212325377	N2000meetnet_Grasland	-9	Habitatsleutel v5	13
IV2017022212325377	N2000meetnet_Grasland	6410_mo	Habitatsleutel v5	87
IV2017022213011877	N2000meetnet_Grasland	6410_mo	Habitatsleutel v5	100
IV2017022310474384	N2000meetnet_Grasland	6410_mo	Habitatsleutel v5	55
IV2017022310474384	N2000meetnet_Grasland	6510_hu	Habitatsleutel v5	30
IV2017022310474384	N2000meetnet_Grasland	9160	Habitatsleutel v5	15
IV2017022315312444	N2000meetnet_Grasland	6410_mo	Habitatsleutel v5	100
IV2017022316243012	N2000meetnet_Grasland	6410_mo	Habitatsleutel v5	50
IV2017022316243012	N2000meetnet_Grasland	6510_hu	Habitatsleutel v5	50
IV2017022318064503	N2000meetnet_Grasland	6410_mo	Habitatsleutel v5	100
IV2017022410260914	N2000meetnet_Grasland	6410_mo	Habitatsleutel v5	100
IV2017022410371769	N2000meetnet_Grasland	6410_mo	Habitatsleutel v5	100
IV2017022411275584	N2000meetnet_Grasland	6410_mo	Habitatsleutel v5	100
IV2017022412465341	N2000meetnet_Grasland	6410_mo	Habitatsleutel v5	100
IV2017022413245704	N2000meetnet_Grasland	6410	Habitatsleutel v5	80
IV2017022413245704	N2000meetnet_Grasland	6510_hu	Habitatsleutel v5	20
IV2017022413445592	N2000meetnet_Grasland	6410	Habitatsleutel v5	100
IV2017022414255992	N2000meetnet_Grasland	6410	Habitatsleutel v5	60
IV2017022414255992	N2000meetnet_Grasland	6510_hu	Habitatsleutel v5	40
IV2017022414402631	N2000meetnet_Grasland	6410	Habitatsleutel v5	100
IV2017022415170190	N2000meetnet_Grasland	-9	Habitatsleutel v5	40
IV2017022415170190	N2000meetnet_Grasland	6410	Habitatsleutel v5	30
IV2017022415170190	N2000meetnet_Grasland	6510_hu	Habitatsleutel v5	30
IV2017022415353736	N2000meetnet_Grasland	6410	Habitatsleutel v5	100
IV2017112908192809	N2000meetnet_Grasland_BHM	-9	Habitatsleutel v5	10
IV2017112908192809	N2000meetnet_Grasland_BHM	4030	Habitatsleutel v5	50
IV2017112908192809	N2000meetnet_Grasland_BHM	6230_hmo	Habitatsleutel v5	40
IV2017112908460816	N2000meetnet_Grasland_BHM	6230_hmo	Habitatsleutel v5	100
IV2017112912245580	N2000meetnet_Grasland_BHM	-9	Habitatsleutel v5	26
IV2017112912245580	N2000meetnet_Grasland_BHM	6230_hmo	Habitatsleutel v5	74
IV2017112912580483	N2000meetnet_Grasland_BHM	6230_hmo	Habitatsleutel v5	100
IV2017112913404044	N2000meetnet_Grasland_BHM	-9	Habitatsleutel v5	53
IV2017112913404044	N2000meetnet_Grasland_BHM	6230_hn	Habitatsleutel v5	47
IV2017112913583445	N2000meetnet_Grasland_BHM	6230_hn	Habitatsleutel v5	100
IV2017112914094613	N2000meetnet_Grasland_BHM	-9	Habitatsleutel v5	20
IV2017112914094613	N2000meetnet_Grasland_BHM	6230_hmo	Habitatsleutel v5	80
IV2017112914372721	N2000meetnet_Grasland_BHM	6230_hmo	Habitatsleutel v5	100
IV2017112915064012	N2000meetnet_Grasland_BHM	6410_mo	Habitatsleutel v5	100
IV2017112915243954	N2000meetnet_Grasland_BHM	6410_mo	Habitatsleutel v5	100
IV2017113008452613	N2000meetnet_Grasland_BHM	-9	Habitatsleutel v5	40
IV2017113008452613	N2000meetnet_Grasland_BHM	6410_mo	Habitatsleutel v5	60
IV2017113010102631	N2000meetnet_Grasland_BHM	6410_mo	Habitatsleutel v5	100
IV2017113010285455	N2000meetnet_Grasland_BHM	6410_mo	Habitatsleutel v5	64
IV2017113010285455	N2000meetnet_Grasland_BHM	9160	Habitatsleutel v5	36
IV2017113011505228	N2000meetnet_Grasland_BHM	6410_mo	Habitatsleutel v5	100
IV2017120107565546	N2000meetnet_Grasland_BHM	0	Habitatsleutel v5	29
IV2017120107565546	N2000meetnet_Grasland_BHM	1330_hpr	Habitatsleutel v5	71
IV2017120108115051	N2000meetnet_Grasland_BHM	1330_hpr	Habitatsleutel v5	100
IV2017120108515000	N2000meetnet_Grasland_BHM	0	Habitatsleutel v5	5
IV2017120108515000	N2000meetnet_Grasland_BHM	1330_hpr	Habitatsleutel v5	95
IV2017120109032402	N2000meetnet_Grasland_BHM	1330_hpr	Habitatsleutel v5	100
IV2017120109300668	N2000meetnet_Grasland_BHM	-9	Habitatsleutel v5	61
IV2017120109300668	N2000meetnet_Grasland_BHM	1330_hpr	Habitatsleutel v5	39
IV2017120111004036	N2000meetnet_Grasland_BHM	1330_hpr	Habitatsleutel v5	100
IV2017120111214650	N2000meetnet_Grasland_BHM	6410_mo	Habitatsleutel v5	100
IV2017120111463956	N2000meetnet_Grasland_BHM	6410_mo	Habitatsleutel v5	100
IV2017120111560343	N2000meetnet_Grasland_BHM	0	Habitatsleutel v5	21
IV2017120111560343	N2000meetnet_Grasland_BHM	6230_hmo	Habitatsleutel v5	79
IV2017120112090282	N2000meetnet_Grasland_BHM	6230_hmo	Habitatsleutel v5	100
IV2017120112213868	N2000meetnet_Grasland_BHM	-9	Habitatsleutel v5	27
IV2017120112213868	N2000meetnet_Grasland_BHM	6230_hn	Habitatsleutel v5	73
IV2017120112565263	N2000meetnet_Grasland_BHM	6230_hn	Habitatsleutel v5	100
IV2017120113271520	N2000meetnet_Grasland_BHM	-9	Habitatsleutel v5	50
IV2017120113271520	N2000meetnet_Grasland_BHM	3130_aom	Habitatsleutel v5	5
IV2017120113271520	N2000meetnet_Grasland_BHM	6230_hn	Habitatsleutel v5	45
IV2017120114192219	N2000meetnet_Grasland_BHM	-9	Habitatsleutel v5	20
IV2017120114192219	N2000meetnet_Grasland_BHM	6230_hn	Habitatsleutel v5	80
IV2017120114521398	N2000meetnet_Grasland_BHM	-9	Habitatsleutel v5	40
IV2017120114521398	N2000meetnet_Grasland_BHM	6410_mo	Habitatsleutel v5	60
IV2017120117414722	N2000meetnet_Grasland_BHM	6410_mo	Habitatsleutel v5	100
IV2017120117561385	N2000meetnet_Grasland	-9	Habitatsleutel v5	10
IV2017120117561385	N2000meetnet_Grasland	6410_mo	Habitatsleutel v5	90
IV2017120118231406	N2000meetnet_Grasland	6410_mo	Habitatsleutel v5	100
IV2017120118342938	N2000meetnet_Grasland	-9	Habitatsleutel v5	50
IV2017120118342938	N2000meetnet_Grasland	6410_mo	Habitatsleutel v5	50
IV2017120118520910	N2000meetnet_Grasland	6410_mo	Habitatsleutel v5	100
IV2018022813474152	N2000meetnet_Grasland_BHM	0	Habitatsleutel v5	46
IV2018022813474152	N2000meetnet_Grasland_BHM	6230_hn	Habitatsleutel v5	53
IV2018030220035638	N2000meetnet_Grasland_BHM	6230_hn	Habitatsleutel v5	100
IV2018030221003731	N2000meetnet_Grasland_BHM	-9	Habitatsleutel v5	53
IV2018030221003731	N2000meetnet_Grasland_BHM	6230_hn	Habitatsleutel v5	47
IV2018030221161700	N2000meetnet_Grasland_BHM	6230_hn	Habitatsleutel v5	100
IV2018030414484080	N2000meetnet_Grasland_BHM	0	Habitatsleutel v5	38
IV2018030414484080	N2000meetnet_Grasland_BHM	6230_hn	Habitatsleutel v5	62
IV2018030415500950	N2000meetnet_Grasland_BHM	6230_hn	Habitatsleutel v5	100
IV2018030416111323	N2000meetnet_Grasland_BHM	6230_hn	Habitatsleutel v5	100
IV2018030416251801	N2000meetnet_Grasland_BHM	6230_hn	Habitatsleutel v5	100
IV2018030417514439	N2000meetnet_Grasland_BHM	6230_hmo	Habitatsleutel v5	90
IV2018030417514439	N2000meetnet_Grasland_BHM	91E0_meso	Habitatsleutel v5	10
IV2018030418071744	N2000meetnet_Grasland_BHM	6230_hmo	Habitatsleutel v5	100
IV2018030509282854	N2000meetnet_Grasland_BHM	0	Habitatsleutel v5	5
IV2018030509282854	N2000meetnet_Grasland_BHM	6410	Habitatsleutel v5	60
IV2018030509282854	N2000meetnet_Grasland_BHM	6510_hu	Habitatsleutel v5	35
IV2018030510512619	N2000meetnet_Grasland_BHM	6410	Habitatsleutel v5	100
IV2018030511543075	N2000meetnet_Grasland_BHM	6230_hmo	Habitatsleutel v5	50
IV2018030511543075	N2000meetnet_Grasland_BHM	6230_hn	Habitatsleutel v5	50
IV2018030512111847	N2000meetnet_Grasland_BHM	6230_hmo	Habitatsleutel v5	100
IV2018030513285216	N2000meetnet_Grasland_BHM	6230_hmo	Habitatsleutel v5	100
IV2018030513530737	N2000meetnet_Grasland_BHM	6230_hmo	Habitatsleutel v5	100
IV2018030514502970	N2000meetnet_Grasland_BHM	0	Habitatsleutel v5	17
IV2018030514502970	N2000meetnet_Grasland_BHM	6230_hn	Habitatsleutel v5	83
IV2018030514594211	N2000meetnet_Grasland_BHM	6230_hn	Habitatsleutel v5	100
IV2018030610544440	N2000meetnet_Grasland_BHM	-9	Habitatsleutel v5	20
IV2018030610544440	N2000meetnet_Grasland_BHM	6410	Habitatsleutel v5	80
IV2018030613174547	N2000meetnet_Grasland_BHM	6410	Habitatsleutel v5	100
IV2018030614095561	N2000meetnet_Grasland_BHM	6410_mo	Habitatsleutel v5	100
IV2018030614122464	N2000meetnet_Grasland_BHM	6410_mo	Habitatsleutel v5	100
IV2018030711143521	N2000meetnet_Grasland_BHM	6410_mo	Habitatsleutel v5	50
IV2018030711143521	N2000meetnet_Grasland_BHM	6510_hu	Habitatsleutel v5	50
IV2018030711265492	N2000meetnet_Grasland_BHM	6410_mo	Habitatsleutel v5	100
IV2018030712002428	N2000meetnet_Grasland_BHM	-9	Habitatsleutel v5	10
IV2018030712002428	N2000meetnet_Grasland_BHM	6230_hnk	Habitatsleutel v5	50
IV2018030712002428	N2000meetnet_Grasland_BHM	6510_huk	Habitatsleutel v5	40
IV2018030714024007	N2000meetnet_Grasland_BHM	6410_mo	Habitatsleutel v5	100
IV2018030714233862	N2000meetnet_Grasland_BHM	6410_mo	Habitatsleutel v5	100
IV2018030715412818	N2000meetnet_Grasland_BHM	-9	Habitatsleutel v5	72
IV2018030715412818	N2000meetnet_Grasland_BHM	6230_ha	Habitatsleutel v5	28
IV2018030715551163	N2000meetnet_Grasland_BHM	6230_ha	Habitatsleutel v5	100
IV2018030719161925	N2000meetnet_Moeras_BHM	-9	Habitatsleutel v5	20
IV2018030719161925	N2000meetnet_Moeras_BHM	7140_meso	Habitatsleutel v5	80
IV2018030719244841	N2000meetnet_Moeras_BHM	7140_meso	Habitatsleutel v5	100
IV2018030719311738	N2000meetnet_Moeras_BHM	4010	Habitatsleutel v5	30
IV2018030719311738	N2000meetnet_Moeras_BHM	7140_oli	Habitatsleutel v5	70
IV2018030719484292	N2000meetnet_Moeras_BHM	4010	Habitatsleutel v5	30
IV2018030719484292	N2000meetnet_Moeras_BHM	7140_oli	Habitatsleutel v5	70
IV2018031009120638	N2000meetnet_Moeras_BHM	4010	Habitatsleutel v5	50
IV2018031009120638	N2000meetnet_Moeras_BHM	7140_oli	Habitatsleutel v5	50
IV2018031009213148	N2000meetnet_Moeras_BHM	7140_oli	Habitatsleutel v5	100
IV2018031010111411	N2000meetnet_Moeras_BHM	7140_meso	Habitatsleutel v5	100
IV2018031010191687	N2000meetnet_Moeras_BHM	7140_meso	Habitatsleutel v5	100
IV2018031015311631	N2000meetnet_Moeras_BHM	7140_oli	Habitatsleutel v5	100
IV2018031021192601	N2000meetnet_Moeras_BHM	7140_oli	Habitatsleutel v5	100
IV2018031108343898	N2000meetnet_Moeras_BHM	7140_meso	Habitatsleutel v5	100
IV2018031109022283	N2000meetnet_Moeras_BHM	7140_meso	Habitatsleutel v5	100
IV2018031112563585	N2000meetnet_Moeras_BHM	7140_meso	Habitatsleutel v5	100
IV2018031113042338	N2000meetnet_Moeras_BHM	7140_meso	Habitatsleutel v5	100
IV2018031113221134	N2000meetnet_Moeras_BHM	7140_oli	Habitatsleutel v5	100
IV2018031113285776	N2000meetnet_Moeras_BHM	7140_oli	Habitatsleutel v5	100
IV2018082008574310	N2000meetnet_Grasland_BHM	6230_hnk	Habitatsleutel v5	100
IV2018082407540429	N2000meetnet_Grasland_BHM	-9	Habitatsleutel v5	10
IV2018082407540429	N2000meetnet_Grasland_BHM	6410_mo	Habitatsleutel v5	90
IV2018082408442571	N2000meetnet_Grasland_BHM	6410_mo	Habitatsleutel v5	100
IV2018121216433080	N2000meetnet_Grasland_BHM	-9	Habitatsleutel v5	64
IV2018121216433080	N2000meetnet_Grasland_BHM	6230_hmo	Habitatsleutel v5	36
IV2018121218533825	N2000meetnet_Grasland_BHM	6230_hmo	Habitatsleutel v5	100
IV2018121811574327	N2000meetnet_Grasland_BHM	4010	Habitatsleutel v5	47
IV2018121811574327	N2000meetnet_Grasland_BHM	6230_hmo	Habitatsleutel v5	53
IV2018121812191520	N2000meetnet_Grasland_BHM	6230_hmo	Habitatsleutel v5	100
IV2018121813400651	N2000meetnet_Grasland_BHM	6230_hmo	Habitatsleutel v5	100
IV2018121814202946	N2000meetnet_Grasland_BHM	6230_hmo	Habitatsleutel v5	100
IV2018121814434064	N2000meetnet_Grasland_BHM	6230_hmo	Habitatsleutel v5	100
IV2018121815031430	N2000meetnet_Grasland_BHM	6230_hmo	Habitatsleutel v5	100
IV2018121815134218	N2000meetnet_Grasland_BHM	6230_ha	Habitatsleutel v5	100
IV2018121815460288	N2000meetnet_Grasland_BHM	6230_ha	Habitatsleutel v5	100
IV2018121815572118	N2000meetnet_Grasland_BHM	-9	Habitatsleutel v5	27
IV2018121815572118	N2000meetnet_Grasland_BHM	6230_hn	Habitatsleutel v5	73
IV2018121816195764	N2000meetnet_Grasland_BHM	6230_hn	Habitatsleutel v5	100
IV2018121816405213	N2000meetnet_Grasland_BHM	4010	Habitatsleutel v5	NA
IV2018121816405213	N2000meetnet_Grasland_BHM	6230_hmo	Habitatsleutel v5	38
IV2018121816405213	N2000meetnet_Grasland_BHM	9120	Habitatsleutel v5	NA
IV2018121816405213	N2000meetnet_Grasland_BHM	91E0_meso	Habitatsleutel v5	NA
IV2018121817031507	N2000meetnet_Grasland_BHM	6230_hmo	Habitatsleutel v5	100
IV2018122009151922	N2000meetnet_Grasland_BHM	6230_hmo	Habitatsleutel v5	100
IV2018122009392308	N2000meetnet_Grasland_BHM	6230_hmo	Habitatsleutel v5	100
IV2019010208003898	N2000meetnet_Grasland_BHM	6410_mo	Habitatsleutel v5	100
IV2019010208185391	N2000meetnet_Grasland_BHM	6410_mo	Habitatsleutel v5	100
IV2019010209232641	N2000meetnet_Grasland_BHM	6230_hmo	Habitatsleutel v5	100
IV2019010209450232	N2000meetnet_Grasland_BHM	6230_hmo	Habitatsleutel v5	100
IV2019010215101106	N2000meetnet_Grasland_BHM	6410_mo	Habitatsleutel v5	71
IV2019010215101106	N2000meetnet_Grasland_BHM	rbbhc	Habitatsleutel v5	29
IV2019010215472640	N2000meetnet_Grasland_BHM	6410_mo	Habitatsleutel v5	100
IV2019010216252659	N2000meetnet_Grasland_BHM	-9	Habitatsleutel v5	NA
IV2019010216252659	N2000meetnet_Grasland_BHM	3130	Habitatsleutel v5	NA
IV2019010216252659	N2000meetnet_Grasland_BHM	6230_hn	Habitatsleutel v5	61
IV2019010216252659	N2000meetnet_Grasland_BHM	9120	Habitatsleutel v5	NA
IV2019010216252659	N2000meetnet_Grasland_BHM	rbbms	Habitatsleutel v5	NA
IV2019010216405649	N2000meetnet_Grasland_BHM	6230_hn	Habitatsleutel v5	100
IV2019010218340961	N2000meetnet_Grasland_BHM	-9	Habitatsleutel v5	NA
IV2019010218340961	N2000meetnet_Grasland_BHM	6230_hmo	Habitatsleutel v5	80
IV2019010218340961	N2000meetnet_Grasland_BHM	91E0_meso	Habitatsleutel v5	NA
IV2019010218475304	N2000meetnet_Grasland_BHM	6230_hmo	Habitatsleutel v5	100
IV2019010218580676	N2000meetnet_Grasland_BHM	-9	Habitatsleutel v5	24
IV2019010218580676	N2000meetnet_Grasland_BHM	6410	Habitatsleutel v5	76
IV2019010219091816	N2000meetnet_Grasland_BHM	6410	Habitatsleutel v5	100
IV2019010219160277	N2000meetnet_Grasland_BHM	6230_hn	Habitatsleutel v5	100
IV2019010219295713	N2000meetnet_Grasland_BHM	6230_hn	Habitatsleutel v5	100
IV2019010306473673	N2000meetnet_Grasland_BHM	-9	Habitatsleutel v5	19
IV2019010306473673	N2000meetnet_Grasland_BHM	6230_hn	Habitatsleutel v5	81
IV2019010306500942	N2000meetnet_Grasland_BHM	6230_hn	Habitatsleutel v5	100
IV2019010307000537	N2000meetnet_Grasland_BHM	-9	Habitatsleutel v5	14
IV2019010307000537	N2000meetnet_Grasland_BHM	6230_hmo	Habitatsleutel v5	86
IV2019010307573190	N2000meetnet_Grasland_BHM	6230_hmo	Habitatsleutel v5	100
IV2019010308222329	N2000meetnet_Grasland_BHM	6230_hmo	Habitatsleutel v5	100
IV2019010308412535	N2000meetnet_Grasland_BHM	6230_hmo	Habitatsleutel v5	100
IV2019010309035047	N2000meetnet_Grasland_BHM	6410_mo	Habitatsleutel v5	83
IV2019010309035047	N2000meetnet_Grasland_BHM	rbbhc	Habitatsleutel v5	17
IV2019010309225163	N2000meetnet_Grasland_BHM	6410_mo	Habitatsleutel v5	100
IV2019010309332746	N2000meetnet_Grasland_BHM	6410_mo	Habitatsleutel v5	62
IV2019010309332746	N2000meetnet_Grasland_BHM	rbbhc	Habitatsleutel v5	NA
IV2019010309332746	N2000meetnet_Grasland_BHM	rbbmr	Habitatsleutel v5	NA
IV2019010309483876	N2000meetnet_Grasland_BHM	6410_mo	Habitatsleutel v5	100
IV2019010311595752	N2000meetnet_Grasland_BHM	1330_hpr	Habitatsleutel v5	42
IV2019010311595752	N2000meetnet_Grasland_BHM	rbbkam	Habitatsleutel v5	58
IV2019010312172058	N2000meetnet_Grasland_BHM	1330_hpr	Habitatsleutel v5	100
IV2019010312332852	N2000meetnet_Grasland_BHM	1330_hpr	Habitatsleutel v5	73
IV2019010312332852	N2000meetnet_Grasland_BHM	rbbah	Habitatsleutel v5	27
IV2019010312395304	N2000meetnet_Grasland_BHM	1330_hpr	Habitatsleutel v5	100
IV2019010312545285	N2000meetnet_Grasland_BHM	1330_hpr	Habitatsleutel v5	100
IV2019010313083140	N2000meetnet_Grasland_BHM	1330_hpr	Habitatsleutel v5	100
IV2019010313212559	N2000meetnet_Grasland_BHM	1330_hpr	Habitatsleutel v5	100
IV2019010313395896	N2000meetnet_Grasland_BHM	1330_hpr	Habitatsleutel v5	100
IV2019010314170327	N2000meetnet_Grasland_BHM	-9	Habitatsleutel v5	NA
IV2019010314170327	N2000meetnet_Grasland_BHM	1330_hpr	Habitatsleutel v5	70
IV2019010314170327	N2000meetnet_Grasland_BHM	rbbzil	Habitatsleutel v5	NA
IV2019010314210644	N2000meetnet_Grasland_BHM	1330_hpr	Habitatsleutel v5	100
IV2019010314291141	N2000meetnet_Grasland_BHM	1330_hpr	Habitatsleutel v5	48
IV2019010314291141	N2000meetnet_Grasland_BHM	rbbah	Habitatsleutel v5	NA
IV2019010314291141	N2000meetnet_Grasland_BHM	rbbkam	Habitatsleutel v5	NA
IV2019010314325267	N2000meetnet_Grasland_BHM	1330_da	Habitatsleutel v5	100
IV2019010314442127	N2000meetnet_Grasland_BHM	-9	Habitatsleutel v5	NA
IV2019010314442127	N2000meetnet_Grasland_BHM	1330_hpr	Habitatsleutel v5	15
IV2019010314442127	N2000meetnet_Grasland_BHM	rbbah	Habitatsleutel v5	NA
IV2019010314495413	N2000meetnet_Grasland_BHM	1330_hpr	Habitatsleutel v5	100
IV2019010314572854	N2000meetnet_Grasland_BHM	1330_hpr	Habitatsleutel v5	100
IV2019010315090270	N2000meetnet_Grasland_BHM	1330_hpr	Habitatsleutel v5	100
