survey	recording_givid	user_reference	structure_var_code	structure_var	cover	cover_code
N2000meetnet_Grasland_BHM	IV2019022510115965	3273046	bos	verbossing	0	0
N2000meetnet_Grasland_BHM	IV2019022514042696	3600726	bos	verbossing	0	0
N2000meetnet_Grasland_BHM	IV2019022610090643	6529158	bos	verbossing	0	0
N2000meetnet_Grasland_BHM	IV2019022714201370	3405958	bos	verbossing	0	0
N2000meetnet_Grasland_BHM	IV2019030506553128	1217746	bos	verbossing	0	0
N2000meetnet_Grasland_BHM	IV2019030507344542	1414354	bos	verbossing	0	0
N2000meetnet_Grasland_BHM	IV2019030509454267	1095890	bos	verbossing	0	0
N2000meetnet_Grasland_BHM	IV2019030510151254	1037522	bos	verbossing	0	0
N2000meetnet_Grasland_BHM	IV2019030510462717	1135826	bos	verbossing	0	0
N2000meetnet_Grasland_BHM	IV2019030512211555	1634546	bos	verbossing	1	1
N2000meetnet_Grasland_BHM	IV2019030514081723	3013714	bos	verbossing	1	1
N2000meetnet_Grasland_BHM	IV2019030514525522	3275858	bos	verbossing	0	0
N2000meetnet_Grasland_BHM	IV2019031107334255	1627010	bos	verbossing	5	5
N2000meetnet_Grasland_BHM	IV2019031108122062	1107666	bos	verbossing	0	0
N2000meetnet_Grasland_BHM	IV2019031509012165	3351638	bos	verbossing	15	15
N2000meetnet_Duinen_BHM	IV2019032208302341	10350385_2120	klver	beperkte verstuiving_2120	100	100
N2000meetnet_Duinen_BHM	IV2019032208302341	10350385_2120	gfixe	gefixeerd_2120	0	0
N2000meetnet_Duinen_BHM	IV2019032208302341	10350385_2120	rijsh	rijshout bij type 2120	0	0
N2000meetnet_Duinen_BHM	IV2019032208302341	10350385_2120	stver	sterke verstuiving_2120	0	0
N2000meetnet_Duinen_BHM	IV2019032208302341	10350385_2120	struc	structuurverstoringen (puin, …)	5	5
N2000meetnet_Duinen_BHM	IV2019032208302341	10350385_2120	bos	verbossing	0	0
N2000meetnet_Duinen_BHM	IV2019032212064389	10153777_2120	klver	beperkte verstuiving_2120	10	10
N2000meetnet_Duinen_BHM	IV2019032212064389	10153777_2120	gfixe	gefixeerd_2120	0	0
N2000meetnet_Duinen_BHM	IV2019032212064389	10153777_2120	rijsh	rijshout bij type 2120	0	0
N2000meetnet_Duinen_BHM	IV2019032212064389	10153777_2120	struc	structuurverstoringen (puin, …)	0	0
N2000meetnet_Duinen_BHM	IV2019032212064389	10153777_2120	bos	verbossing	1	1
N2000meetnet_Duinen_BHM	IV2019032212064389	10153777_2120	bos	verbossing	0	0
N2000meetnet_Duinen_BHM	IV2019032212232276	double_11923249	bos	verbossing	65	65
N2000meetnet_Duinen_BHM	IV2019032213402331	10415921_2170	bos	verbossing	1	1
N2000meetnet_Heide_BHM	IV2020011710281344	734	calcl	calluna_climaxfase	3	T
N2000meetnet_Heide_BHM	IV2020011710281344	734	calde	calluna_degeneratiefase	0	0
N2000meetnet_Heide_BHM	IV2020011710281344	734	calon	calluna_ontwikkelingsfase	15	B
N2000meetnet_Heide_BHM	IV2020011710281344	734	calpi	calluna_pioniersfase	0	0
N2000meetnet_Heide_BHM	IV2020011710281344	734	dwerg	dwergstruiken	62.5	HB
N2000meetnet_Heide_BHM	IV2020011710281344	734	inexo	grijs_kronkelsteeltje	3	T
N2000meetnet_Heide_BHM	IV2020011710281344	734	piobu	pioniersstadia_buntgras	0	0
N2000meetnet_Heide_BHM	IV2020011710281344	734	pioza	pioniersstadia_open_bodem	0.5	ZS
N2000meetnet_Heide_BHM	IV2020011710281344	734	pioli	pioniersstadie_korstmossen	0.5	ZS
N2000meetnet_Heide_BHM	IV2020011710281344	734	piomo	pioniersstadie_mossen	3	T
N2000meetnet_Heide_BHM	IV2020011710281344	734	veenm	veenmoslaag_4010	2.8	B4
N2000meetnet_Heide_BHM	IV2020011710281344	734	bos	verbossing	0	0
N2000meetnet_Heide_BHM	IV2020011710281344	734	gras	vergrassing_4030_2310	62.5	HB
N2000meetnet_Heide_BHM	IV2020011710281344	734	ruig	verruiging_4030_2310	0.5	ZS
N2000meetnet_Heide_BHM	IV2020011711012965	3026	calcl	calluna_climaxfase	0	0
N2000meetnet_Heide_BHM	IV2020011711012965	3026	calde	calluna_degeneratiefase	0.5	ZS
N2000meetnet_Heide_BHM	IV2020011711012965	3026	calon	calluna_ontwikkelingsfase	0.5	ZS
N2000meetnet_Heide_BHM	IV2020011711012965	3026	calpi	calluna_pioniersfase	0.5	ZS
N2000meetnet_Heide_BHM	IV2020011711012965	3026	dwerg	dwergstruiken	1	S
N2000meetnet_Heide_BHM	IV2020011711012965	3026	inexo	grijs_kronkelsteeltje	1	S
N2000meetnet_Heide_BHM	IV2020011711012965	3026	piobu	pioniersstadia_buntgras	0	0
N2000meetnet_Heide_BHM	IV2020011711012965	3026	pioza	pioniersstadia_open_bodem	0	0
N2000meetnet_Heide_BHM	IV2020011711012965	3026	pioli	pioniersstadie_korstmossen	0.5	ZS
N2000meetnet_Heide_BHM	IV2020011711012965	3026	piomo	pioniersstadie_mossen	0	0
N2000meetnet_Heide_BHM	IV2020011711012965	3026	veenm	veenmoslaag_4010	0	0
N2000meetnet_Heide_BHM	IV2020011711012965	3026	bos	verbossing	3	3
N2000meetnet_Heide_BHM	IV2020011711012965	3026	gras	vergrassing_4030_2310	87.5	D
N2000meetnet_Heide_BHM	IV2020011711012965	3026	ruig	verruiging_4030_2310	0.5	ZS
N2000meetnet_Heide_BHM	IV2020012410231093	27602	calcl	calluna_climaxfase	0.5	ZS
N2000meetnet_Heide_BHM	IV2020012410231093	27602	calde	calluna_degeneratiefase	0.5	ZS
N2000meetnet_Heide_BHM	IV2020012410231093	27602	calon	calluna_ontwikkelingsfase	87.5	D
N2000meetnet_Heide_BHM	IV2020012410231093	27602	calpi	calluna_pioniersfase	0.5	ZS
N2000meetnet_Heide_BHM	IV2020012410231093	27602	dwerg	dwergstruiken	87.5	D
N2000meetnet_Heide_BHM	IV2020012410231093	27602	inexo	grijs_kronkelsteeltje	62.5	HB
N2000meetnet_Heide_BHM	IV2020012410231093	27602	piobu	pioniersstadia_buntgras	0	0
N2000meetnet_Heide_BHM	IV2020012410231093	27602	pioza	pioniersstadia_open_bodem	0	0
N2000meetnet_Heide_BHM	IV2020012410231093	27602	pioli	pioniersstadie_korstmossen	15	B
N2000meetnet_Heide_BHM	IV2020012410231093	27602	piomo	pioniersstadie_mossen	0	0
N2000meetnet_Heide_BHM	IV2020012410231093	27602	veenm	veenmoslaag_4010	0	0
N2000meetnet_Heide_BHM	IV2020012410231093	27602	bos	verbossing	1	1
N2000meetnet_Heide_BHM	IV2020012410231093	27602	gras	vergrassing_4030_2310	1.5	WT
N2000meetnet_Heide_BHM	IV2020012410231093	27602	ruig	verruiging_4030_2310	0	0
N2000meetnet_Heide_BHM	IV2020012410572377	33502	calcl	calluna_climaxfase	0	0
N2000meetnet_Heide_BHM	IV2020012410572377	33502	calde	calluna_degeneratiefase	0	0
N2000meetnet_Heide_BHM	IV2020012410572377	33502	calon	calluna_ontwikkelingsfase	0	0
N2000meetnet_Heide_BHM	IV2020012410572377	33502	calpi	calluna_pioniersfase	0	0
N2000meetnet_Heide_BHM	IV2020012410572377	33502	dwerg	dwergstruiken	15	B
N2000meetnet_Heide_BHM	IV2020012410572377	33502	inexo	grijs_kronkelsteeltje	3	T
N2000meetnet_Heide_BHM	IV2020012410572377	33502	piobu	pioniersstadia_buntgras	0	0
N2000meetnet_Heide_BHM	IV2020012410572377	33502	pioza	pioniersstadia_open_bodem	0	0
N2000meetnet_Heide_BHM	IV2020012410572377	33502	pioli	pioniersstadie_korstmossen	0	0
N2000meetnet_Heide_BHM	IV2020012410572377	33502	piomo	pioniersstadie_mossen	0	0
N2000meetnet_Heide_BHM	IV2020012410572377	33502	veenm	veenmoslaag_4010	0	0
N2000meetnet_Heide_BHM	IV2020012410572377	33502	bos	verbossing	0	0
N2000meetnet_Heide_BHM	IV2020012410572377	33502	gras	vergrassing_4030_2310	87.5	D
N2000meetnet_Heide_BHM	IV2020012410572377	33502	ruig	verruiging_4030_2310	0.5	ZS
N2000meetnet_Heide_BHM	IV2020012411390969	35090	calcl	calluna_climaxfase	0	0
N2000meetnet_Heide_BHM	IV2020012411390969	35090	calde	calluna_degeneratiefase	0	0
N2000meetnet_Heide_BHM	IV2020012411390969	35090	calon	calluna_ontwikkelingsfase	0	0
N2000meetnet_Heide_BHM	IV2020012411390969	35090	calpi	calluna_pioniersfase	0	0
N2000meetnet_Heide_BHM	IV2020012411390969	35090	dwerg	dwergstruiken	15	B
N2000meetnet_Heide_BHM	IV2020012411390969	35090	inexo	grijs_kronkelsteeltje	0	0
N2000meetnet_Heide_BHM	IV2020012411390969	35090	piobu	pioniersstadia_buntgras	0	0
N2000meetnet_Heide_BHM	IV2020012411390969	35090	pioza	pioniersstadia_open_bodem	1	S
N2000meetnet_Heide_BHM	IV2020012411390969	35090	pioli	pioniersstadie_korstmossen	0	0
N2000meetnet_Heide_BHM	IV2020012411390969	35090	piomo	pioniersstadie_mossen	0	0
N2000meetnet_Heide_BHM	IV2020012411390969	35090	veenm	veenmoslaag_4010	1	S
N2000meetnet_Heide_BHM	IV2020012411390969	35090	bos	verbossing	15	15
N2000meetnet_Heide_BHM	IV2020012411390969	35090	gras	vergrassing_4030_2310	62.5	HB
N2000meetnet_Heide_BHM	IV2020012411390969	35090	ruig	verruiging_4030_2310	0	0
N2000meetnet_Heide_BHM	IV2020012412015752	37330	calcl	calluna_climaxfase	0	0
N2000meetnet_Heide_BHM	IV2020012412015752	37330	calde	calluna_degeneratiefase	0	0
N2000meetnet_Heide_BHM	IV2020012412015752	37330	calon	calluna_ontwikkelingsfase	0.5	ZS
N2000meetnet_Heide_BHM	IV2020012412015752	37330	calpi	calluna_pioniersfase	3	T
N2000meetnet_Heide_BHM	IV2020012412015752	37330	dwerg	dwergstruiken	3	T
N2000meetnet_Heide_BHM	IV2020012412015752	37330	inexo	grijs_kronkelsteeltje	37.5	KB
N2000meetnet_Heide_BHM	IV2020012412015752	37330	piobu	pioniersstadia_buntgras	1	S
N2000meetnet_Heide_BHM	IV2020012412015752	37330	pioza	pioniersstadia_open_bodem	15	B
N2000meetnet_Heide_BHM	IV2020012412015752	37330	pioli	pioniersstadie_korstmossen	0.5	ZS
N2000meetnet_Heide_BHM	IV2020012412015752	37330	piomo	pioniersstadie_mossen	1.5	WT
N2000meetnet_Heide_BHM	IV2020012412015752	37330	veenm	veenmoslaag_4010	0	0
N2000meetnet_Heide_BHM	IV2020012412015752	37330	bos	verbossing	10	10
N2000meetnet_Heide_BHM	IV2020012412015752	37330	gras	vergrassing_4030_2310	87.5	D
N2000meetnet_Heide_BHM	IV2020012412015752	37330	ruig	verruiging_4030_2310	0.5	ZS
N2000meetnet_Heide_BHM	IV2020012412465771	42934	calcl	calluna_climaxfase	0	0
N2000meetnet_Heide_BHM	IV2020012412465771	42934	calde	calluna_degeneratiefase	0	0
N2000meetnet_Heide_BHM	IV2020012412465771	42934	calon	calluna_ontwikkelingsfase	1.5	WT
N2000meetnet_Heide_BHM	IV2020012412465771	42934	calpi	calluna_pioniersfase	3	T
N2000meetnet_Heide_BHM	IV2020012412465771	42934	dwerg	dwergstruiken	3	T
N2000meetnet_Heide_BHM	IV2020012412465771	42934	inexo	grijs_kronkelsteeltje	1.5	WT
N2000meetnet_Heide_BHM	IV2020012412465771	42934	piobu	pioniersstadia_buntgras	0	0
N2000meetnet_Heide_BHM	IV2020012412465771	42934	pioza	pioniersstadia_open_bodem	62.5	HB
N2000meetnet_Heide_BHM	IV2020012412465771	42934	pioli	pioniersstadie_korstmossen	0	0
N2000meetnet_Heide_BHM	IV2020012412465771	42934	piomo	pioniersstadie_mossen	15	B
N2000meetnet_Heide_BHM	IV2020012412465771	42934	veenm	veenmoslaag_4010	0	0
N2000meetnet_Heide_BHM	IV2020012412465771	42934	bos	verbossing	0	0
N2000meetnet_Heide_BHM	IV2020012412465771	42934	gras	vergrassing_4030_2310	15	B
N2000meetnet_Heide_BHM	IV2020012412465771	42934	ruig	verruiging_4030_2310	1.5	HBR
N2000meetnet_Heide_BHM	IV2020012412583890	43230	calcl	calluna_climaxfase	0	0
N2000meetnet_Heide_BHM	IV2020012412583890	43230	calde	calluna_degeneratiefase	0	0
N2000meetnet_Heide_BHM	IV2020012412583890	43230	calon	calluna_ontwikkelingsfase	0	0
N2000meetnet_Heide_BHM	IV2020012412583890	43230	calpi	calluna_pioniersfase	0	0
N2000meetnet_Heide_BHM	IV2020012412583890	43230	dwerg	dwergstruiken	62.5	HB
N2000meetnet_Heide_BHM	IV2020012412583890	43230	inexo	grijs_kronkelsteeltje	0	0
N2000meetnet_Heide_BHM	IV2020012412583890	43230	piobu	pioniersstadia_buntgras	0	0
N2000meetnet_Heide_BHM	IV2020012412583890	43230	pioza	pioniersstadia_open_bodem	0	0
N2000meetnet_Heide_BHM	IV2020012412583890	43230	pioli	pioniersstadie_korstmossen	0	0
N2000meetnet_Heide_BHM	IV2020012412583890	43230	piomo	pioniersstadie_mossen	0	0
N2000meetnet_Heide_BHM	IV2020012412583890	43230	veenm	veenmoslaag_4010	1.5	WT
N2000meetnet_Heide_BHM	IV2020012412583890	43230	bos	verbossing	0	0
N2000meetnet_Heide_BHM	IV2020012412583890	43230	gras	vergrassing_4030_2310	40	40
N2000meetnet_Heide_BHM	IV2020012412583890	43230	ruig	verruiging_4030_2310	0	0
N2000meetnet_Heide_BHM	IV2020012413384329	46006	calcl	calluna_climaxfase	0.5	ZS
N2000meetnet_Heide_BHM	IV2020012413384329	46006	calde	calluna_degeneratiefase	0	0
N2000meetnet_Heide_BHM	IV2020012413384329	46006	calon	calluna_ontwikkelingsfase	62.5	HB
N2000meetnet_Heide_BHM	IV2020012413384329	46006	calpi	calluna_pioniersfase	1	S
N2000meetnet_Heide_BHM	IV2020012413384329	46006	dwerg	dwergstruiken	62.5	HB
N2000meetnet_Heide_BHM	IV2020012413384329	46006	inexo	grijs_kronkelsteeltje	1.5	WT
N2000meetnet_Heide_BHM	IV2020012413384329	46006	piobu	pioniersstadia_buntgras	1	S
N2000meetnet_Heide_BHM	IV2020012413384329	46006	pioza	pioniersstadia_open_bodem	1.5	WT
N2000meetnet_Heide_BHM	IV2020012413384329	46006	pioli	pioniersstadie_korstmossen	1	S
N2000meetnet_Heide_BHM	IV2020012413384329	46006	piomo	pioniersstadie_mossen	1.5	WT
N2000meetnet_Heide_BHM	IV2020012413384329	46006	veenm	veenmoslaag_4010	0	0
N2000meetnet_Heide_BHM	IV2020012413384329	46006	bos	verbossing	1	1
N2000meetnet_Heide_BHM	IV2020012413384329	46006	gras	vergrassing_4030_2310	37.5	KB
N2000meetnet_Heide_BHM	IV2020012413384329	46006	ruig	verruiging_4030_2310	0	0
N2000meetnet_Heide_BHM	IV2020012413464569	54482	calcl	calluna_climaxfase	0.5	ZS
N2000meetnet_Heide_BHM	IV2020012413464569	54482	calde	calluna_degeneratiefase	0	0
N2000meetnet_Heide_BHM	IV2020012413464569	54482	calon	calluna_ontwikkelingsfase	37.5	KB
N2000meetnet_Heide_BHM	IV2020012413464569	54482	calpi	calluna_pioniersfase	1	S
N2000meetnet_Heide_BHM	IV2020012413464569	54482	dwerg	dwergstruiken	37.5	KB
N2000meetnet_Heide_BHM	IV2020012413464569	54482	inexo	grijs_kronkelsteeltje	0	0
N2000meetnet_Heide_BHM	IV2020012413464569	54482	piobu	pioniersstadia_buntgras	0	0
N2000meetnet_Heide_BHM	IV2020012413464569	54482	pioza	pioniersstadia_open_bodem	0.5	ZS
N2000meetnet_Heide_BHM	IV2020012413464569	54482	pioli	pioniersstadie_korstmossen	0	0
N2000meetnet_Heide_BHM	IV2020012413464569	54482	piomo	pioniersstadie_mossen	0	0
N2000meetnet_Heide_BHM	IV2020012413464569	54482	veenm	veenmoslaag_4010	0	0
N2000meetnet_Heide_BHM	IV2020012413464569	54482	bos	verbossing	2	2
N2000meetnet_Heide_BHM	IV2020012413464569	54482	gras	vergrassing_4030_2310	62.5	HB
N2000meetnet_Heide_BHM	IV2020012413464569	54482	ruig	verruiging_4030_2310	0.5	ZS
N2000meetnet_Heide_BHM	IV2020012414105549	54994	calcl	calluna_climaxfase	62.5	HB
N2000meetnet_Heide_BHM	IV2020012414105549	54994	calde	calluna_degeneratiefase	1.5	WT
N2000meetnet_Heide_BHM	IV2020012414105549	54994	calon	calluna_ontwikkelingsfase	15	B
N2000meetnet_Heide_BHM	IV2020012414105549	54994	calpi	calluna_pioniersfase	1.5	WT
N2000meetnet_Heide_BHM	IV2020012414105549	54994	dwerg	dwergstruiken	87.5	D
N2000meetnet_Heide_BHM	IV2020012414105549	54994	inexo	grijs_kronkelsteeltje	1	S
N2000meetnet_Heide_BHM	IV2020012414105549	54994	piobu	pioniersstadia_buntgras	0	0
N2000meetnet_Heide_BHM	IV2020012414105549	54994	pioza	pioniersstadia_open_bodem	1	S
N2000meetnet_Heide_BHM	IV2020012414105549	54994	pioli	pioniersstadie_korstmossen	1	S
N2000meetnet_Heide_BHM	IV2020012414105549	54994	piomo	pioniersstadie_mossen	87.5	D
N2000meetnet_Heide_BHM	IV2020012414105549	54994	veenm	veenmoslaag_4010	0	0
N2000meetnet_Heide_BHM	IV2020012414105549	54994	bos	verbossing	50	50
N2000meetnet_Heide_BHM	IV2020012414105549	54994	gras	vergrassing_4030_2310	1.5	WT
N2000meetnet_Heide_BHM	IV2020012414105549	54994	ruig	verruiging_4030_2310	0	0
N2000meetnet_Heide_BHM	IV2020012414262213	65234	calcl	calluna_climaxfase	0	0
N2000meetnet_Heide_BHM	IV2020012414262213	65234	calde	calluna_degeneratiefase	0	0
N2000meetnet_Heide_BHM	IV2020012414262213	65234	calon	calluna_ontwikkelingsfase	0	0
N2000meetnet_Heide_BHM	IV2020012414262213	65234	calpi	calluna_pioniersfase	0	0
N2000meetnet_Heide_BHM	IV2020012414262213	65234	dwerg	dwergstruiken	1.5	WT
N2000meetnet_Heide_BHM	IV2020012414262213	65234	inexo	grijs_kronkelsteeltje	0.5	ZS
N2000meetnet_Heide_BHM	IV2020012414262213	65234	piobu	pioniersstadia_buntgras	0	0
N2000meetnet_Heide_BHM	IV2020012414262213	65234	pioza	pioniersstadia_open_bodem	0	0
N2000meetnet_Heide_BHM	IV2020012414262213	65234	pioli	pioniersstadie_korstmossen	0	0
N2000meetnet_Heide_BHM	IV2020012414262213	65234	piomo	pioniersstadie_mossen	0	0
N2000meetnet_Heide_BHM	IV2020012414262213	65234	veenm	veenmoslaag_4010	0	0
N2000meetnet_Heide_BHM	IV2020012414262213	65234	bos	verbossing	3	3
N2000meetnet_Heide_BHM	IV2020012414262213	65234	gras	vergrassing_4030_2310	87.5	D
N2000meetnet_Heide_BHM	IV2020012414262213	65234	ruig	verruiging_4030_2310	0	0
N2000meetnet_Heide_BHM	IV2020012414500925	65522	calcl	calluna_climaxfase	0	0
N2000meetnet_Heide_BHM	IV2020012414500925	65522	calde	calluna_degeneratiefase	0	0
N2000meetnet_Heide_BHM	IV2020012414500925	65522	calon	calluna_ontwikkelingsfase	0	0
N2000meetnet_Heide_BHM	IV2020012414500925	65522	calpi	calluna_pioniersfase	0	0
N2000meetnet_Heide_BHM	IV2020012414500925	65522	dwerg	dwergstruiken	37.5	KB
N2000meetnet_Heide_BHM	IV2020012414500925	65522	inexo	grijs_kronkelsteeltje	0	0
N2000meetnet_Heide_BHM	IV2020012414500925	65522	piobu	pioniersstadia_buntgras	0	0
N2000meetnet_Heide_BHM	IV2020012414500925	65522	pioza	pioniersstadia_open_bodem	0	0
N2000meetnet_Heide_BHM	IV2020012414500925	65522	pioli	pioniersstadie_korstmossen	0	0
N2000meetnet_Heide_BHM	IV2020012414500925	65522	piomo	pioniersstadie_mossen	0	0
N2000meetnet_Heide_BHM	IV2020012414500925	65522	veenm	veenmoslaag_4010	0	0
N2000meetnet_Heide_BHM	IV2020012414500925	65522	bos	verbossing	10	10
N2000meetnet_Heide_BHM	IV2020012414500925	65522	gras	vergrassing_4030_2310	87.5	D
N2000meetnet_Heide_BHM	IV2020012414500925	65522	ruig	verruiging_4030_2310	0	0
N2000meetnet_Heide_BHM	IV2020012416322552	76242	calcl	calluna_climaxfase	1	S
N2000meetnet_Heide_BHM	IV2020012416322552	76242	calde	calluna_degeneratiefase	0.5	ZS
N2000meetnet_Heide_BHM	IV2020012416322552	76242	calon	calluna_ontwikkelingsfase	15	B
N2000meetnet_Heide_BHM	IV2020012416322552	76242	calpi	calluna_pioniersfase	15	B
N2000meetnet_Heide_BHM	IV2020012416322552	76242	inexo	grijs_kronkelsteeltje	62.5	HB
N2000meetnet_Heide_BHM	IV2020012416322552	76242	piobu	pioniersstadia_buntgras	0	0
N2000meetnet_Heide_BHM	IV2020012416322552	76242	pioza	pioniersstadia_open_bodem	0	0
N2000meetnet_Heide_BHM	IV2020012416322552	76242	pioli	pioniersstadie_korstmossen	0	0
N2000meetnet_Heide_BHM	IV2020012416322552	76242	piomo	pioniersstadie_mossen	0	0
N2000meetnet_Heide_BHM	IV2020012416322552	76242	veenm	veenmoslaag_4010	0	0
N2000meetnet_Heide_BHM	IV2020012416322552	76242	bos	verbossing	3	3
N2000meetnet_Heide_BHM	IV2020012416322552	76242	gras	vergrassing_4030_2310	62.5	HB
N2000meetnet_Heide_BHM	IV2020012416322552	76242	ruig	verruiging_4030_2310	0.5	ZS
N2000meetnet_Heide_BHM	IV2020012419082386	71902	calcl	calluna_climaxfase	0	0
N2000meetnet_Heide_BHM	IV2020012419082386	71902	calde	calluna_degeneratiefase	0	0
N2000meetnet_Heide_BHM	IV2020012419082386	71902	calon	calluna_ontwikkelingsfase	0	0
N2000meetnet_Heide_BHM	IV2020012419082386	71902	calpi	calluna_pioniersfase	0	0
N2000meetnet_Heide_BHM	IV2020012419082386	71902	dwerg	dwergstruiken	15	B
N2000meetnet_Heide_BHM	IV2020012419082386	71902	inexo	grijs_kronkelsteeltje	0	0
N2000meetnet_Heide_BHM	IV2020012419082386	71902	piobu	pioniersstadia_buntgras	0	0
N2000meetnet_Heide_BHM	IV2020012419082386	71902	pioza	pioniersstadia_open_bodem	0	0
N2000meetnet_Heide_BHM	IV2020012419082386	71902	pioli	pioniersstadie_korstmossen	0	0
N2000meetnet_Heide_BHM	IV2020012419082386	71902	piomo	pioniersstadie_mossen	0	0
N2000meetnet_Heide_BHM	IV2020012419082386	71902	veenm	veenmoslaag_4010	3	T
N2000meetnet_Heide_BHM	IV2020012419082386	71902	bos	verbossing	1	1
N2000meetnet_Heide_BHM	IV2020012419082386	71902	gras	vergrassing_4030_2310	87.5	D
N2000meetnet_Heide_BHM	IV2020012419082386	71902	ruig	verruiging_4030_2310	0	0
N2000meetnet_Heide_BHM	IV2020012813564777	77394	calcl	calluna_climaxfase	15	B
N2000meetnet_Heide_BHM	IV2020012813564777	77394	calde	calluna_degeneratiefase	0	0
N2000meetnet_Heide_BHM	IV2020012813564777	77394	calon	calluna_ontwikkelingsfase	37.5	KB
N2000meetnet_Heide_BHM	IV2020012813564777	77394	calpi	calluna_pioniersfase	37.5	KB
N2000meetnet_Heide_BHM	IV2020012813564777	77394	dwerg	dwergstruiken	87.5	D
N2000meetnet_Heide_BHM	IV2020012813564777	77394	inexo	grijs_kronkelsteeltje	15	B
N2000meetnet_Heide_BHM	IV2020012813564777	77394	piobu	pioniersstadia_buntgras	0	0
N2000meetnet_Heide_BHM	IV2020012813564777	77394	pioza	pioniersstadia_open_bodem	15	B
N2000meetnet_Heide_BHM	IV2020012813564777	77394	pioli	pioniersstadie_korstmossen	1.5	WT
N2000meetnet_Heide_BHM	IV2020012813564777	77394	piomo	pioniersstadie_mossen	0	0
N2000meetnet_Heide_BHM	IV2020012813564777	77394	veenm	veenmoslaag_4010	0	0
N2000meetnet_Heide_BHM	IV2020012813564777	77394	bos	verbossing	1	1
N2000meetnet_Heide_BHM	IV2020012813564777	77394	gras	vergrassing_4030_2310	15	B
N2000meetnet_Heide_BHM	IV2020012813564777	77394	ruig	verruiging_4030_2310	0	0
N2000meetnet_Heide_BHM	IV2020012814080569	87250	calcl	calluna_climaxfase	37.5	KB
N2000meetnet_Heide_BHM	IV2020012814080569	87250	calde	calluna_degeneratiefase	3	T
N2000meetnet_Heide_BHM	IV2020012814080569	87250	calon	calluna_ontwikkelingsfase	1.5	WT
N2000meetnet_Heide_BHM	IV2020012814080569	87250	calpi	calluna_pioniersfase	1	S
