ID	record_id	plot_type	Criterium	Indicator	Voorwaarde	Waarde	Type	Invoertype	Eenheid
305329_2021-08-26	IV2022051309502084	square	Verstoring	verruiging	bedekking verruiging	0	Percentage	NA	%
305329_2021-08-26	IV2022051309502084	square	Structuur	horizontale structuur	fijnmazige afwisseling	0	Ja/nee	NA	NA
305329_2021-08-26	IV2022051309464011	circle	Structuur	dynamiek	spontane verstuiving aanwezig	1	Ja/nee	NA	NA
3141425_2020-07-08	IV2021011309304029	square	Vegetatie	bedekking sleutelsoorten	bedekking sleutelsoorten	7.87090101010102	Percentage	NA	%
319665_2021-08-04	IV2022031614215349	square	Vegetatie	bedekking sleutelsoorten	bedekking sleutelsoorten	35.6681066666667	Percentage	NA	%
32053_2020-07-06	IV2021011216211239	circle	Structuur	horizontale structuur	aantal struweelsoorten	2	Geheel getal	NA	NA
32053_2020-07-06	IV2021011216211239	circle	Structuur	horizontale structuur	open plekken aanwezig	15	Percentage	NA	%
329841_2021-08-10	IV2022042710222638	circle	Structuur	horizontale structuur	aantal struweelsoorten	4	Geheel getal	NA	NA
329841_2021-08-10	IV2022042710222638	circle	Structuur	horizontale structuur	open plekken aanwezig	15	Percentage	NA	%
337073_2021-08-26	IV2022051310245008	circle	Structuur	horizontale structuur	aantal struweelsoorten	4	Geheel getal	NA	NA
337073_2021-08-26	IV2022051310245008	circle	Structuur	horizontale structuur	open plekken aanwezig	37.5	Percentage	NA	%
338033_2021-08-02	IV2022031609232606	square	Vegetatie	bedekking sleutelsoorten	bedekking sleutelsoorten	2.97010000000001	Percentage	NA	%
339505_2021-08-16	IV2022042911232605	square	Structuur	(korst)moslaag	bedekking alle mossen	0	Percentage	NA	%
339505_2021-08-16	IV2022042911232605	square	Verstoring	exoten	bedekking overige exoten	1.66666666666667	Percentage	NA	%
339505_2021-08-16	IV2022042911172217	circle	Verstoring	rijshout	bedekking rijshout	0	Percentage	NA	%
339505_2021-08-16	IV2022042911232605	square	Structuur	kruidlaag	bedekking soorten pionierduingrasland	0	Percentage	NA	%
339505_2021-08-16	IV2022042911172217	circle	Verstoring	structuurverstoring	bedekking structuurverstoring	0	Percentage	NA	%
339505_2021-08-16	IV2022042911232605	square	Verstoring	vergrassing	bedekking vergrassing	1.66666666666667	Percentage	NA	%
339505_2021-08-16	IV2022042911232605	square	Verstoring	verruiging	bedekking verruiging	0	Percentage	NA	%
339505_2021-08-16	IV2022042911232605	square	Structuur	horizontale structuur	fijnmazige afwisseling	1	Ja/nee	NA	NA
339505_2021-08-16	IV2022042911172217	circle	Structuur	dynamiek	spontane verstuiving aanwezig	1	Ja/nee	NA	NA
3403569_2020-07-30	IV2021021616150916	square	Vegetatie	bedekking sleutelsoorten	bedekking sleutelsoorten	25.7335111111111	Percentage	NA	%
358577_2020-08-21	IV2021030414080835	square	Vegetatie	bedekking sleutelsoorten	bedekking sleutelsoorten	0	Percentage	NA	%
3587889_2020-07-30	IV2021021616014407	square	Vegetatie	bedekking sleutelsoorten	bedekking sleutelsoorten	32.086	Percentage	NA	%
360241_2021-08-16	IV2022042816375226	square	Structuur	(korst)moslaag	bedekking alle mossen	5.10204081632653	Percentage	NA	%
360241_2021-08-16	IV2022042816375226	square	Verstoring	exoten	bedekking overige exoten	1.02040816326531	Percentage	NA	%
360241_2021-08-16	IV2022042816324163	circle	Verstoring	rijshout	bedekking rijshout	0	Percentage	NA	%
360241_2021-08-16	IV2022042816375226	square	Structuur	kruidlaag	bedekking soorten pionierduingrasland	7.91201232653062	Percentage	NA	%
360241_2021-08-16	IV2022042816324163	circle	Verstoring	structuurverstoring	bedekking structuurverstoring	0	Percentage	NA	%
360241_2021-08-16	IV2022042816375226	square	Verstoring	vergrassing	bedekking vergrassing	42.0408163265306	Percentage	NA	%
360241_2021-08-16	IV2022042816375226	square	Verstoring	verruiging	bedekking verruiging	0	Percentage	NA	%
360241_2021-08-16	IV2022042816375226	square	Structuur	horizontale structuur	fijnmazige afwisseling	1	Ja/nee	NA	NA
360241_2021-08-16	IV2022042816324163	circle	Structuur	dynamiek	spontane verstuiving aanwezig	1	Ja/nee	NA	NA
363313_2023-08-18	IV2023090510342143	square	Structuur	(korst)moslaag	bedekking alle mossen	0	Percentage	NA	%
363313_2023-08-18	IV2023090510342143	square	Verstoring	exoten	bedekking overige exoten	2.66666666666667	Percentage	NA	%
363313_2023-08-18	IV2023090510342143	circle	Verstoring	rijshout	bedekking rijshout	0	Percentage	NA	%
363313_2023-08-18	IV2023090510342143	square	Structuur	kruidlaag	bedekking soorten pionierduingrasland	7.88053333333333	Percentage	NA	%
363313_2023-08-18	IV2023090510342143	circle	Verstoring	structuurverstoring	bedekking structuurverstoring	35	Percentage	NA	%
363313_2023-08-18	IV2023090510342143	square	Verstoring	vergrassing	bedekking vergrassing	6.61333333333335	Percentage	NA	%
363313_2023-08-18	IV2023090510342143	square	Verstoring	verruiging	bedekking verruiging	0	Percentage	NA	%
363313_2023-08-18	IV2023090510342143	square	Structuur	horizontale structuur	fijnmazige afwisseling	1	Ja/nee	NA	NA
363313_2023-08-18	IV2023090510342143	circle	Structuur	dynamiek	spontane verstuiving aanwezig	1	Ja/nee	NA	NA
3637_2020-09-01	IV2021020911020461	square	Vegetatie	bedekking sleutelsoorten	bedekking sleutelsoorten	0	Percentage	NA	%
365745_2022-10-14	IV2023010321143789	circle	Structuur	horizontale structuur	aantal struweelsoorten	4	Geheel getal	NA	NA
365745_2022-10-14	IV2023010321143789	circle	Structuur	horizontale structuur	open plekken aanwezig	3	Percentage	NA	%
3665713_2020-07-30	IV2021021219501413	circle	Structuur	horizontale structuur	aantal struweelsoorten	NA	Geheel getal	NA	NA
3665713_2020-07-30	IV2021021219501413	circle	Structuur	horizontale structuur	open plekken aanwezig	NA	Percentage	NA	%
369841_2022-08-12	NA	circle	Vegetatie	sleutelsoorten van de boom- en struiklaag	grondvlak sleutelsoorten boom- en struiklaag	NA	Percentage	NA	%
369841_2022-08-12	IV2023010321143434	square	Structuur	minimum structuurareaal	MSA	55.8672	Decimaal getal	NA	ha
370101_2021-08-10	IV2022030320363678	circle	Structuur	horizontale structuur	aantal struweelsoorten	4	Geheel getal	NA	NA
370101_2021-08-10	IV2022030320363678	circle	Structuur	horizontale structuur	open plekken aanwezig	3	Percentage	NA	%
371505_2020-07-28	IV2021011911441348	square	Structuur	(korst)moslaag	bedekking alle mossen	57.1428571428571	Percentage	NA	%
371505_2020-07-28	IV2021011911441348	square	Verstoring	exoten	bedekking overige exoten	2.85714285714286	Percentage	NA	%
371505_2020-07-28	IV2021011911345110	circle	Verstoring	rijshout	bedekking rijshout	0	Percentage	NA	%
371505_2020-07-28	IV2021011911441348	square	Structuur	kruidlaag	bedekking soorten pionierduingrasland	12.3946205131429	Percentage	NA	%
371505_2020-07-28	IV2021011911345110	circle	Verstoring	structuurverstoring	bedekking structuurverstoring	1	Percentage	NA	%
371505_2020-07-28	IV2021011911441348	square	Verstoring	vergrassing	bedekking vergrassing	36.3571246171429	Percentage	NA	%
371505_2020-07-28	IV2021011911441348	square	Verstoring	verruiging	bedekking verruiging	0	Percentage	NA	%
371505_2020-07-28	IV2021011911441348	square	Structuur	horizontale structuur	fijnmazige afwisseling	1	Ja/nee	NA	NA
371505_2020-07-28	IV2021011911345110	circle	Structuur	dynamiek	spontane verstuiving aanwezig	0	Ja/nee	NA	NA
37889_2024-08-19	IV2024082122132216	square	Vegetatie	bedekking sleutelsoorten	bedekking sleutelsoorten	0	Percentage	NA	%
380529_2020-07-20	IV2021011512133850	square	Vegetatie	bedekking sleutelsoorten	bedekking sleutelsoorten	0	Percentage	NA	%
3807153_2120_2020-08-24	IV2020120213552765	square	Vegetatie	sleutelsoorten	aantal sleutelsoorten	0	Geheel getal	NA	NA
3807153_2120_2020-08-24	IV2020120213552765	square	Vegetatie	sleutelsoorten	aanwezigheid helm	0	Geheel getal	NA	NA
3807153_2120_2020-08-24	IV2020120213552765	square	Structuur	(korst)moslaag	bedekking alle mossen	0	Percentage	NA	%
3807153_2120_2020-08-24	IV2020120213552765	square	Verstoring	exoten	bedekking overige exoten	0	Percentage	NA	%
3807153_2120_2020-08-24	IV2020120213531385	circle	Verstoring	rijshout	bedekking rijshout	0	Percentage	NA	%
3807153_2120_2020-08-24	IV2020120213552765	square	Structuur	kruidlaag	bedekking soorten pionierduingrasland	0	Percentage	NA	%
3807153_2120_2020-08-24	IV2020120213531385	circle	Verstoring	structuurverstoring	bedekking structuurverstoring	0	Percentage	NA	%
3807153_2120_2020-08-24	IV2020120213552765	square	Verstoring	vergrassing	bedekking vergrassing	0	Percentage	NA	%
3807153_2120_2020-08-24	IV2020120213552765	square	Verstoring	verruiging	bedekking verruiging	0	Percentage	NA	%
3807153_2120_2020-08-24	IV2020120213552765	square	Structuur	horizontale structuur	fijnmazige afwisseling	0	Ja/nee	NA	NA
3807153_2120_2020-08-24	IV2020120213531385	circle	Structuur	dynamiek	spontane verstuiving aanwezig	1	Ja/nee	NA	NA
385201_2020-07-16	IV2021011417592603	square	Vegetatie	bedekking sleutelsoorten	bedekking sleutelsoorten	4.92549875000001	Percentage	NA	%
388405_2020-07-02	IV2021011122432466	circle	Structuur	horizontale structuur	aantal struweelsoorten	NA	Geheel getal	NA	NA
388405_2020-07-02	IV2021011122432466	circle	Structuur	horizontale structuur	open plekken aanwezig	NA	Percentage	NA	%
388913_2021-08-03	IV2022022623030182	square	Structuur	(korst)moslaag	bedekking alle mossen	0	Percentage	NA	%
388913_2021-08-03	IV2022022623030182	square	Verstoring	exoten	bedekking overige exoten	33.0666666666667	Percentage	NA	%
388913_2021-08-03	IV2022022622544515	circle	Verstoring	rijshout	bedekking rijshout	0	Percentage	NA	%
388913_2021-08-03	IV2022022623030182	square	Structuur	kruidlaag	bedekking soorten pionierduingrasland	0	Percentage	NA	%
388913_2021-08-03	IV2022022622544515	circle	Verstoring	structuurverstoring	bedekking structuurverstoring	0	Percentage	NA	%
388913_2021-08-03	IV2022022623030182	square	Verstoring	vergrassing	bedekking vergrassing	6.66666666666667	Percentage	NA	%
388913_2021-08-03	IV2022022623030182	square	Verstoring	verruiging	bedekking verruiging	0	Percentage	NA	%
388913_2021-08-03	IV2022022623030182	square	Structuur	horizontale structuur	fijnmazige afwisseling	1	Ja/nee	NA	NA
388913_2021-08-03	IV2022022622544515	circle	Structuur	dynamiek	spontane verstuiving aanwezig	1	Ja/nee	NA	NA
395957_2120_2020-09-29	IV2020122317102738	square	Structuur	(korst)moslaag	bedekking alle mossen	0	Percentage	NA	%
395957_2120_2020-09-29	IV2020122317102738	square	Verstoring	exoten	bedekking overige exoten	10	Percentage	NA	%
395957_2120_2020-09-29	IV2020122317032853	circle	Verstoring	rijshout	bedekking rijshout	0	Percentage	NA	%
395957_2120_2020-09-29	IV2020122317102738	square	Structuur	kruidlaag	bedekking soorten pionierduingrasland	10	Percentage	NA	%
395957_2120_2020-09-29	IV2020122317032853	circle	Verstoring	structuurverstoring	bedekking structuurverstoring	5	Percentage	NA	%
395957_2120_2020-09-29	IV2020122317102738	square	Verstoring	vergrassing	bedekking vergrassing	0	Percentage	NA	%
395957_2120_2020-09-29	IV2020122317102738	square	Verstoring	verruiging	bedekking verruiging	0	Percentage	NA	%
395957_2120_2020-09-29	IV2020122317102738	square	Structuur	horizontale structuur	fijnmazige afwisseling	1	Ja/nee	NA	NA
395957_2120_2020-09-29	IV2020122317032853	circle	Structuur	dynamiek	spontane verstuiving aanwezig	1	Ja/nee	NA	NA
396597_2020-07-06	IV2021011308582384	square	Structuur	(korst)moslaag	bedekking alle mossen	84.2105263157895	Percentage	NA	%
396597_2020-07-06	IV2021011308582384	square	Verstoring	exoten	bedekking overige exoten	2.10526315789474	Percentage	NA	%
396597_2020-07-06	IV2021011216341755	circle	Verstoring	rijshout	bedekking rijshout	0	Percentage	NA	%
396597_2020-07-06	IV2021011308582384	square	Structuur	kruidlaag	bedekking soorten pionierduingrasland	2.09473684210526	Percentage	NA	%
396597_2020-07-06	IV2021011216341755	circle	Verstoring	structuurverstoring	bedekking structuurverstoring	0	Percentage	NA	%
396597_2020-07-06	IV2021011308582384	square	Verstoring	vergrassing	bedekking vergrassing	12.0847413894737	Percentage	NA	%
396597_2020-07-06	IV2021011308582384	square	Verstoring	verruiging	bedekking verruiging	0	Percentage	NA	%
396597_2020-07-06	IV2021011308582384	square	Structuur	horizontale structuur	fijnmazige afwisseling	1	Ja/nee	NA	NA
396597_2020-07-06	IV2021011216341755	circle	Structuur	dynamiek	spontane verstuiving aanwezig	1	Ja/nee	NA	NA
399281_2021-08-23	IV2022051115283439	square	Structuur	(korst)moslaag	bedekking alle mossen	0	Percentage	NA	%
399281_2021-08-23	IV2022051115283439	square	Verstoring	exoten	bedekking overige exoten	0	Percentage	NA	%
399281_2021-08-23	IV2022051115250806	circle	Verstoring	rijshout	bedekking rijshout	0	Percentage	NA	%
399281_2021-08-23	IV2022051115283439	square	Structuur	kruidlaag	bedekking soorten pionierduingrasland	48.8109650000001	Percentage	NA	%
399281_2021-08-23	IV2022051115250806	circle	Verstoring	structuurverstoring	bedekking structuurverstoring	0	Percentage	NA	%
399281_2021-08-23	IV2022051115283439	square	Verstoring	vergrassing	bedekking vergrassing	92.8569093915375	Percentage	NA	%
399281_2021-08-23	IV2022051115283439	square	Verstoring	verruiging	bedekking verruiging	0	Percentage	NA	%
399281_2021-08-23	IV2022051115283439	square	Structuur	horizontale structuur	fijnmazige afwisseling	0	Ja/nee	NA	NA
399281_2021-08-23	IV2022051115250806	circle	Structuur	dynamiek	spontane verstuiving aanwezig	1	Ja/nee	NA	NA
402609_2021-08-24	IV2022051221495105	circle	Structuur	horizontale structuur	aantal struweelsoorten	3	Geheel getal	NA	NA
402609_2021-08-24	IV2022051221495105	circle	Structuur	horizontale structuur	open plekken aanwezig	15	Percentage	NA	%
405041_2021-08-20	IV2022051114301465	circle	Structuur	horizontale structuur	aantal struweelsoorten	4	Geheel getal	NA	NA
405041_2021-08-20	IV2022051114301465	circle	Structuur	horizontale structuur	open plekken aanwezig	0	Percentage	NA	%
413749_2180_2020-09-09	IV2020120215370449	circle	Vegetatie	sleutelsoorten van de boom- en struiklaag	grondvlak sleutelsoorten boom- en struiklaag	NA	Percentage	NA	%
413749_2180_2020-09-09	IV2020120215384647	square	Structuur	minimum structuurareaal	MSA	28.1866	Decimaal getal	NA	ha
415921_2021-08-25	IV2022051309175981	circle	Structuur	horizontale structuur	aantal struweelsoorten	3	Geheel getal	NA	NA
415921_2021-08-25	IV2022051309175981	circle	Structuur	horizontale structuur	open plekken aanwezig	0	Percentage	NA	%
425269_2020-07-07	IV2021011309183055	square	Structuur	(korst)moslaag	bedekking alle mossen	22.2222222222222	Percentage	NA	%
425269_2020-07-07	IV2021011309183055	square	Verstoring	exoten	bedekking overige exoten	1.11111111111111	Percentage	NA	%
425269_2020-07-07	IV2021011309125223	circle	Verstoring	rijshout	bedekking rijshout	0	Percentage	NA	%
425269_2020-07-07	IV2021011309183055	square	Structuur	kruidlaag	bedekking soorten pionierduingrasland	3.31111111111111	Percentage	NA	%
425269_2020-07-07	IV2021011309125223	circle	Verstoring	structuurverstoring	bedekking structuurverstoring	0	Percentage	NA	%
425269_2020-07-07	IV2021011309183055	square	Verstoring	vergrassing	bedekking vergrassing	12.1111111111111	Percentage	NA	%
425269_2020-07-07	IV2021011309183055	square	Verstoring	verruiging	bedekking verruiging	0	Percentage	NA	%
425269_2020-07-07	IV2021011309183055	square	Structuur	horizontale structuur	fijnmazige afwisseling	1	Ja/nee	NA	NA
425269_2020-07-07	IV2021011309125223	circle	Structuur	dynamiek	spontane verstuiving aanwezig	1	Ja/nee	NA	NA
4255537_2020-08-13	IV2021012814423067	square	Vegetatie	bedekking sleutelsoorten	bedekking sleutelsoorten	3.03071428571429	Percentage	NA	%
431281_2021-08-24	IV2022051121553852	square	Structuur	(korst)moslaag	bedekking alle mossen	83.3333333333333	Percentage	NA	%
431281_2021-08-24	IV2022051121553852	square	Verstoring	exoten	bedekking overige exoten	23.3333333333334	Percentage	NA	%
431281_2021-08-24	IV2022051121522097	circle	Verstoring	rijshout	bedekking rijshout	0	Percentage	NA	%
431281_2021-08-24	IV2022051121553852	square	Structuur	kruidlaag	bedekking soorten pionierduingrasland	35.5485702333333	Percentage	NA	%
431281_2021-08-24	IV2022051121522097	circle	Verstoring	structuurverstoring	bedekking structuurverstoring	0	Percentage	NA	%
431281_2021-08-24	IV2022051121553852	square	Verstoring	vergrassing	bedekking vergrassing	13.3333333333333	Percentage	NA	%
431281_2021-08-24	IV2022051121553852	square	Verstoring	verruiging	bedekking verruiging	0	Percentage	NA	%
431281_2021-08-24	IV2022051121553852	square	Structuur	horizontale structuur	fijnmazige afwisseling	1	Ja/nee	NA	NA
431281_2021-08-24	IV2022051121522097	circle	Structuur	dynamiek	spontane verstuiving aanwezig	1	Ja/nee	NA	NA
435377_2023-08-21	NA	circle	Vegetatie	sleutelsoorten van de boom- en struiklaag	grondvlak sleutelsoorten boom- en struiklaag	NA	Percentage	NA	%
435377_2023-08-21	IV2023090510341997	square	Structuur	minimum structuurareaal	MSA	55.8672	Decimaal getal	NA	ha
435377_2024-09-12	IV2024091815482492	circle	Structuur	horizontale structuur	aantal struweelsoorten	4	Geheel getal	NA	NA
435377_2024-09-12	IV2024091815482492	circle	Structuur	horizontale structuur	open plekken aanwezig	0	Percentage	NA	%
438065_2021-08-03	IV2022031610320843	square	Structuur	(korst)moslaag	bedekking alle mossen	0	Percentage	NA	%
438065_2021-08-03	IV2022031610320843	square	Verstoring	exoten	bedekking overige exoten	5	Percentage	NA	%
438065_2021-08-03	IV2022031610244106	circle	Verstoring	rijshout	bedekking rijshout	0	Percentage	NA	%
438065_2021-08-03	IV2022031610320843	square	Structuur	kruidlaag	bedekking soorten pionierduingrasland	9.95	Percentage	NA	%
438065_2021-08-03	IV2022031610244106	circle	Verstoring	structuurverstoring	bedekking structuurverstoring	1	Percentage	NA	%
438065_2021-08-03	IV2022031610320843	square	Verstoring	vergrassing	bedekking vergrassing	100	Percentage	NA	%
438065_2021-08-03	IV2022031610320843	square	Verstoring	verruiging	bedekking verruiging	0	Percentage	NA	%
438065_2021-08-03	IV2022031610320843	square	Structuur	horizontale structuur	fijnmazige afwisseling	0	Ja/nee	NA	NA
438065_2021-08-03	IV2022031610244106	circle	Structuur	dynamiek	spontane verstuiving aanwezig	1	Ja/nee	NA	NA
4386609_2020-08-17	IV2021030414365081	square	Vegetatie	bedekking sleutelsoorten	bedekking sleutelsoorten	0	Percentage	NA	%
454449_2021-08-03	IV2022031611215656	square	Structuur	(korst)moslaag	bedekking alle mossen	0	Percentage	NA	%
454449_2021-08-03	IV2022031611215656	square	Verstoring	exoten	bedekking overige exoten	12.4	Percentage	NA	%
454449_2021-08-03	IV2022031611044320	circle	Verstoring	rijshout	bedekking rijshout	0	Percentage	NA	%
454449_2021-08-03	IV2022031611215656	square	Structuur	kruidlaag	bedekking soorten pionierduingrasland	7.42525	Percentage	NA	%
454449_2021-08-03	IV2022031611044320	circle	Verstoring	structuurverstoring	bedekking structuurverstoring	0	Percentage	NA	%
454449_2021-08-03	IV2022031611215656	square	Verstoring	vergrassing	bedekking vergrassing	12.4	Percentage	NA	%
454449_2021-08-03	IV2022031611215656	square	Verstoring	verruiging	bedekking verruiging	0	Percentage	NA	%
454449_2021-08-03	IV2022031611215656	square	Structuur	horizontale structuur	fijnmazige afwisseling	1	Ja/nee	NA	NA
454449_2021-08-03	IV2022031611044320	circle	Structuur	dynamiek	spontane verstuiving aanwezig	1	Ja/nee	NA	NA
456817_2021-08-11	IV2022042716290394	square	Structuur	(korst)moslaag	bedekking alle mossen	0	Percentage	NA	%
456817_2021-08-11	IV2022042716290394	square	Verstoring	exoten	bedekking overige exoten	4.44444444444444	Percentage	NA	%
456817_2021-08-11	IV2022042716235735	circle	Verstoring	rijshout	bedekking rijshout	0	Percentage	NA	%
456817_2021-08-11	IV2022042716290394	square	Structuur	kruidlaag	bedekking soorten pionierduingrasland	0	Percentage	NA	%
456817_2021-08-11	IV2022042716235735	circle	Verstoring	structuurverstoring	bedekking structuurverstoring	0	Percentage	NA	%
456817_2021-08-11	IV2022042716290394	square	Verstoring	vergrassing	bedekking vergrassing	55.5555555555556	Percentage	NA	%
456817_2021-08-11	IV2022042716290394	square	Verstoring	verruiging	bedekking verruiging	0	Percentage	NA	%
456817_2021-08-11	IV2022042716290394	square	Structuur	horizontale structuur	fijnmazige afwisseling	1	Ja/nee	NA	NA
456817_2021-08-11	IV2022042716235735	circle	Structuur	dynamiek	spontane verstuiving aanwezig	1	Ja/nee	NA	NA
456881_2021-08-25	IV2022051309304666	circle	Structuur	horizontale structuur	aantal struweelsoorten	3	Geheel getal	NA	NA
456881_2021-08-25	IV2022051309304666	circle	Structuur	horizontale structuur	open plekken aanwezig	15	Percentage	NA	%
461493_2021-08-09	IV2022030210363565	square	Structuur	(korst)moslaag	bedekking alle mossen	5.10204081632653	Percentage	NA	%
461493_2021-08-09	IV2022030210363565	square	Verstoring	exoten	bedekking overige exoten	4.08163265306122	Percentage	NA	%
461493_2021-08-09	IV2022030210333141	circle	Verstoring	rijshout	bedekking rijshout	0	Percentage	NA	%
461493_2021-08-09	IV2022030210363565	square	Structuur	kruidlaag	bedekking soorten pionierduingrasland	6.03102040816326	Percentage	NA	%
461493_2021-08-09	IV2022030210333141	circle	Verstoring	structuurverstoring	bedekking structuurverstoring	0	Percentage	NA	%
461493_2021-08-09	IV2022030210363565	square	Verstoring	vergrassing	bedekking vergrassing	36.9341734693878	Percentage	NA	%
461493_2021-08-09	IV2022030210363565	square	Verstoring	verruiging	bedekking verruiging	0	Percentage	NA	%
461493_2021-08-09	IV2022030210363565	square	Structuur	horizontale structuur	fijnmazige afwisseling	1	Ja/nee	NA	NA
461493_2021-08-09	IV2022030210333141	circle	Structuur	dynamiek	spontane verstuiving aanwezig	1	Ja/nee	NA	NA
470325_2180_2020-09-09	IV2020120215451489	circle	Vegetatie	sleutelsoorten van de boom- en struiklaag	grondvlak sleutelsoorten boom- en struiklaag	NA	Percentage	NA	%
470325_2180_2020-09-09	IV2020120215464258	square	Structuur	minimum structuurareaal	MSA	28.1866	Decimaal getal	NA	ha
477809_2020-09-16	IV2021020916425718	square	Vegetatie	bedekking sleutelsoorten	bedekking sleutelsoorten	7.91919191919192	Percentage	NA	%
4837553_2020-07-17	IV2021011510412835	square	Vegetatie	bedekking sleutelsoorten	bedekking sleutelsoorten	7.61255111111112	Percentage	NA	%
501937_2022-09-08	NA	circle	Vegetatie	sleutelsoorten van de boom- en struiklaag	grondvlak sleutelsoorten boom- en struiklaag	NA	Percentage	NA	%
501937_2022-09-08	IV2023010321143786	square	Structuur	minimum structuurareaal	MSA	23.3002	Decimaal getal	NA	ha
507697_2023-08-11	IV2023090510343569	square	Structuur	(korst)moslaag	bedekking alle mossen	0	Percentage	NA	%
507697_2023-08-11	IV2023090510343569	square	Verstoring	exoten	bedekking overige exoten	0	Percentage	NA	%
507697_2023-08-11	IV2023090510343569	circle	Verstoring	rijshout	bedekking rijshout	0	Percentage	NA	%
507697_2023-08-11	IV2023090510343569	square	Structuur	kruidlaag	bedekking soorten pionierduingrasland	59.402	Percentage	NA	%
507697_2023-08-11	IV2023090510343569	circle	Verstoring	structuurverstoring	bedekking structuurverstoring	0	Percentage	NA	%
507697_2023-08-11	IV2023090510343569	square	Verstoring	vergrassing	bedekking vergrassing	100	Percentage	NA	%
507697_2023-08-11	IV2023090510343569	square	Verstoring	verruiging	bedekking verruiging	0	Percentage	NA	%
507697_2023-08-11	IV2023090510343569	square	Structuur	horizontale structuur	fijnmazige afwisseling	0	Ja/nee	NA	NA
507697_2023-08-11	IV2023090510343569	circle	Structuur	dynamiek	spontane verstuiving aanwezig	1	Ja/nee	NA	NA
511793_2160_2020-09-28	IV2020122316022040	circle	Structuur	horizontale structuur	aantal struweelsoorten	1	Geheel getal	NA	NA
511793_2160_2020-09-28	IV2020122316022040	circle	Structuur	horizontale structuur	open plekken aanwezig	0	Percentage	NA	%
512177_2020-09-17	IV2021020912560994	circle	Vegetatie	sleutelsoorten van de boom- en struiklaag	grondvlak sleutelsoorten boom- en struiklaag	NA	Percentage	NA	%
512177_2020-09-17	IV2021020913072938	square	Structuur	minimum structuurareaal	MSA	12.7263	Decimaal getal	NA	ha
51313_2020-07-10	IV2021011317445965	square	Structuur	(korst)moslaag	bedekking alle mossen	0	Percentage	NA	%
51313_2020-07-10	IV2021011317445965	square	Verstoring	exoten	bedekking overige exoten	1.25	Percentage	NA	%
51313_2020-07-10	IV2021011317421312	circle	Verstoring	rijshout	bedekking rijshout	0	Percentage	NA	%
51313_2020-07-10	IV2021011317445965	square	Structuur	kruidlaag	bedekking soorten pionierduingrasland	0	Percentage	NA	%
51313_2020-07-10	IV2021011317421312	circle	Verstoring	structuurverstoring	bedekking structuurverstoring	0	Percentage	NA	%
51313_2020-07-10	IV2021011317445965	square	Verstoring	vergrassing	bedekking vergrassing	63.125	Percentage	NA	%
51313_2020-07-10	IV2021011317445965	square	Verstoring	verruiging	bedekking verruiging	8.75000000000001	Percentage	NA	%
51313_2020-07-10	IV2021011317445965	square	Structuur	horizontale structuur	fijnmazige afwisseling	1	Ja/nee	NA	NA
51313_2020-07-10	IV2021011317421312	circle	Structuur	dynamiek	spontane verstuiving aanwezig	1	Ja/nee	NA	NA
513461_2021-08-10	IV2022030320284365	square	Structuur	(korst)moslaag	bedekking alle mossen	0	Percentage	NA	%
513461_2021-08-10	IV2022030320284365	square	Verstoring	exoten	bedekking overige exoten	0	Percentage	NA	%
513461_2021-08-10	IV2022030320251055	circle	Verstoring	rijshout	bedekking rijshout	5	Percentage	NA	%
513461_2021-08-10	IV2022030320284365	square	Structuur	kruidlaag	bedekking soorten pionierduingrasland	0	Percentage	NA	%
513461_2021-08-10	IV2022030320251055	circle	Verstoring	structuurverstoring	bedekking structuurverstoring	0	Percentage	NA	%
513461_2021-08-10	IV2022030320284365	square	Verstoring	vergrassing	bedekking vergrassing	10	Percentage	NA	%
513461_2021-08-10	IV2022030320284365	square	Verstoring	verruiging	bedekking verruiging	10	Percentage	NA	%
513461_2021-08-10	IV2022030320284365	square	Structuur	horizontale structuur	fijnmazige afwisseling	1	Ja/nee	NA	NA
513461_2021-08-10	IV2022030320251055	circle	Structuur	dynamiek	spontane verstuiving aanwezig	1	Ja/nee	NA	NA
514225_2021-08-19	IV2022051111104053	circle	Structuur	horizontale structuur	aantal struweelsoorten	4	Geheel getal	NA	NA
514225_2021-08-19	IV2022051111104053	circle	Structuur	horizontale structuur	open plekken aanwezig	0	Percentage	NA	%
514741_2021-08-09	IV2022030213394969	square	Structuur	(korst)moslaag	bedekking alle mossen	22.2222222222222	Percentage	NA	%
514741_2021-08-09	IV2022030213394969	square	Verstoring	exoten	bedekking overige exoten	2.22222222222222	Percentage	NA	%
514741_2021-08-09	IV2022030213370159	circle	Verstoring	rijshout	bedekking rijshout	0	Percentage	NA	%
514741_2021-08-09	IV2022030213394969	square	Structuur	kruidlaag	bedekking soorten pionierduingrasland	10.6549689062311	Percentage	NA	%
514741_2021-08-09	IV2022030213370159	circle	Verstoring	structuurverstoring	bedekking structuurverstoring	1	Percentage	NA	%
514741_2021-08-09	IV2022030213394969	square	Verstoring	vergrassing	bedekking vergrassing	25.7422222222222	Percentage	NA	%
514741_2021-08-09	IV2022030213394969	square	Verstoring	verruiging	bedekking verruiging	1.11111111111111	Percentage	NA	%
514741_2021-08-09	IV2022030213394969	square	Structuur	horizontale structuur	fijnmazige afwisseling	1	Ja/nee	NA	NA
514741_2021-08-09	IV2022030213370159	circle	Structuur	dynamiek	spontane verstuiving aanwezig	1	Ja/nee	NA	NA
