ID	record_id	Criterium	Indicator	Voorwaarde	Waarde	Type	Invoertype	Eenheid	plot_type
ZSCPQ180_2013-10-19	IV2014030411342143	Structuur	schorklifvorming/breuksteenbestorting	aanwezigheid schorklif/breuksteenbestorting	100	Percentage	NA	%	schor
ZSCPQ180_2013-10-19	IV2014030411342143	Verstoring	rietontwikkeling	bedekking riet	78	Percentage	NA	%	schor
ZSCPQ180_2013-10-19	IV2014030411342143	Structuur	schorklifvorming/breuksteenbestorting	habitattype lager dan het klif	0	Ja/nee	NA	NA	schor
ZSCPQ180_2013-10-19	IV2014030411342143	Structuur	verticale gradiënt	intertidale ruimte aanwezig	1	Ja/nee	NA	NA	schor
ZSCPQ180_2013-10-19	IV2014030411342143	Structuur	horizontale structuur	zowel lage als hoge schorvegetaties aanwezig	1	Ja/nee	NA	NA	schor
ZSCPQ180_2019-10-14	IV2020032514270347	Structuur	kreken, oeverwallen en kommen	aanwezigheid kreken, oeverwallen en kommen	1	Ja/nee	NA	NA	schor
ZSCPQ180_2019-10-14	IV2020032514270347	Structuur	schorklifvorming/breuksteenbestorting	aanwezigheid schorklif/breuksteenbestorting	98	Percentage	NA	%	schor
ZSCPQ180_2019-10-14	IV2020032514270347	Verstoring	rietontwikkeling	bedekking riet	87	Percentage	NA	%	schor
ZSCPQ180_2019-10-14	IV2020032514270347	Structuur	schorklifvorming/breuksteenbestorting	habitattype lager dan het klif	1	Ja/nee	NA	NA	schor
ZSCPQ180_2019-10-14	IV2020032514270347	Structuur	verticale gradiënt	intertidale ruimte aanwezig	1	Ja/nee	NA	NA	schor
ZSCPQ180_2019-10-14	IV2020032514270347	Structuur	horizontale structuur	zowel lage als hoge schorvegetaties aanwezig	1	Ja/nee	NA	NA	schor
ZSCPQ181_2013-10-19	IV2014030411471814	Structuur	kreken, oeverwallen en kommen	aanwezigheid kreken, oeverwallen en kommen	1	Ja/nee	NA	NA	schor
ZSCPQ181_2013-10-19	IV2014030411471814	Structuur	schorklifvorming/breuksteenbestorting	aanwezigheid schorklif/breuksteenbestorting	100	Percentage	NA	%	schor
ZSCPQ181_2013-10-19	IV2014030411471814	Verstoring	rietontwikkeling	bedekking riet	78	Percentage	NA	%	schor
ZSCPQ181_2013-10-19	IV2014030411471814	Structuur	schorklifvorming/breuksteenbestorting	habitattype lager dan het klif	0	Ja/nee	NA	NA	schor
ZSCPQ181_2013-10-19	IV2014030411471814	Structuur	verticale gradiënt	intertidale ruimte aanwezig	1	Ja/nee	NA	NA	schor
ZSCPQ181_2013-10-19	IV2014030411471814	Structuur	horizontale structuur	zowel lage als hoge schorvegetaties aanwezig	1	Ja/nee	NA	NA	schor
ZSCPQ181_2019-10-14	IV2020032514400472	Structuur	kreken, oeverwallen en kommen	aanwezigheid kreken, oeverwallen en kommen	1	Ja/nee	NA	NA	schor
ZSCPQ181_2019-10-14	IV2020032514400472	Structuur	schorklifvorming/breuksteenbestorting	aanwezigheid schorklif/breuksteenbestorting	98	Percentage	NA	%	schor
ZSCPQ181_2019-10-14	IV2020032514400472	Verstoring	rietontwikkeling	bedekking riet	87	Percentage	NA	%	schor
ZSCPQ181_2019-10-14	IV2020032514400472	Structuur	schorklifvorming/breuksteenbestorting	habitattype lager dan het klif	1	Ja/nee	NA	NA	schor
ZSCPQ181_2019-10-14	IV2020032514400472	Structuur	verticale gradiënt	intertidale ruimte aanwezig	1	Ja/nee	NA	NA	schor
ZSCPQ181_2019-10-14	IV2020032514400472	Structuur	horizontale structuur	zowel lage als hoge schorvegetaties aanwezig	1	Ja/nee	NA	NA	schor
ZSCPQ182_2013-10-19	IV2014030411513397	Structuur	kreken, oeverwallen en kommen	aanwezigheid kreken, oeverwallen en kommen	1	Ja/nee	NA	NA	schor
ZSCPQ182_2013-10-19	IV2014030411513397	Structuur	schorklifvorming/breuksteenbestorting	aanwezigheid schorklif/breuksteenbestorting	100	Percentage	NA	%	schor
ZSCPQ182_2013-10-19	IV2014030411513397	Verstoring	rietontwikkeling	bedekking riet	78	Percentage	NA	%	schor
ZSCPQ182_2013-10-19	IV2014030411513397	Structuur	schorklifvorming/breuksteenbestorting	habitattype lager dan het klif	0	Ja/nee	NA	NA	schor
ZSCPQ182_2013-10-19	IV2014030411513397	Structuur	verticale gradiënt	intertidale ruimte aanwezig	1	Ja/nee	NA	NA	schor
ZSCPQ182_2013-10-19	IV2014030411513397	Structuur	horizontale structuur	zowel lage als hoge schorvegetaties aanwezig	1	Ja/nee	NA	NA	schor
ZSCPQ182_2019-10-15	IV2020032514422893	Structuur	kreken, oeverwallen en kommen	aanwezigheid kreken, oeverwallen en kommen	1	Ja/nee	NA	NA	schor
ZSCPQ182_2019-10-15	IV2020032514422893	Structuur	schorklifvorming/breuksteenbestorting	aanwezigheid schorklif/breuksteenbestorting	98	Percentage	NA	%	schor
ZSCPQ182_2019-10-15	IV2020032514422893	Verstoring	rietontwikkeling	bedekking riet	87	Percentage	NA	%	schor
ZSCPQ182_2019-10-15	IV2020032514422893	Structuur	schorklifvorming/breuksteenbestorting	habitattype lager dan het klif	1	Ja/nee	NA	NA	schor
ZSCPQ182_2019-10-15	IV2020032514422893	Structuur	verticale gradiënt	intertidale ruimte aanwezig	1	Ja/nee	NA	NA	schor
ZSCPQ182_2019-10-15	IV2020032514422893	Structuur	horizontale structuur	zowel lage als hoge schorvegetaties aanwezig	1	Ja/nee	NA	NA	schor
ZSCPQ183_2013-10-19	IV2014030411544520	Structuur	kreken, oeverwallen en kommen	aanwezigheid kreken, oeverwallen en kommen	1	Ja/nee	NA	NA	schor
ZSCPQ183_2013-10-19	IV2014030411544520	Structuur	schorklifvorming/breuksteenbestorting	aanwezigheid schorklif/breuksteenbestorting	100	Percentage	NA	%	schor
ZSCPQ183_2013-10-19	IV2014030411544520	Verstoring	rietontwikkeling	bedekking riet	78	Percentage	NA	%	schor
ZSCPQ183_2013-10-19	IV2014030411544520	Structuur	schorklifvorming/breuksteenbestorting	habitattype lager dan het klif	0	Ja/nee	NA	NA	schor
ZSCPQ183_2013-10-19	IV2014030411544520	Structuur	verticale gradiënt	intertidale ruimte aanwezig	1	Ja/nee	NA	NA	schor
ZSCPQ183_2013-10-19	IV2014030411544520	Structuur	horizontale structuur	zowel lage als hoge schorvegetaties aanwezig	1	Ja/nee	NA	NA	schor
ZSCPQ183_2019-10-15	IV2020032514475391	Structuur	kreken, oeverwallen en kommen	aanwezigheid kreken, oeverwallen en kommen	1	Ja/nee	NA	NA	schor
ZSCPQ183_2019-10-15	IV2020032514475391	Structuur	schorklifvorming/breuksteenbestorting	aanwezigheid schorklif/breuksteenbestorting	98	Percentage	NA	%	schor
ZSCPQ183_2019-10-15	IV2020032514475391	Verstoring	rietontwikkeling	bedekking riet	87	Percentage	NA	%	schor
ZSCPQ183_2019-10-15	IV2020032514475391	Structuur	schorklifvorming/breuksteenbestorting	habitattype lager dan het klif	1	Ja/nee	NA	NA	schor
ZSCPQ183_2019-10-15	IV2020032514475391	Structuur	verticale gradiënt	intertidale ruimte aanwezig	1	Ja/nee	NA	NA	schor
ZSCPQ183_2019-10-15	IV2020032514475391	Structuur	horizontale structuur	zowel lage als hoge schorvegetaties aanwezig	1	Ja/nee	NA	NA	schor
ZSCPQ184_2013-10-16	IV2014030314392874	Structuur	kreken, oeverwallen en kommen	aanwezigheid kreken, oeverwallen en kommen	1	Ja/nee	NA	NA	schor
ZSCPQ184_2013-10-16	IV2014030314392874	Structuur	schorklifvorming/breuksteenbestorting	aanwezigheid schorklif/breuksteenbestorting	99	Percentage	NA	%	schor
ZSCPQ184_2013-10-16	IV2014030314392874	Verstoring	rietontwikkeling	bedekking riet	86	Percentage	NA	%	schor
ZSCPQ184_2013-10-16	IV2014030314392874	Structuur	schorklifvorming/breuksteenbestorting	habitattype lager dan het klif	0	Ja/nee	NA	NA	schor
ZSCPQ184_2013-10-16	IV2014030314392874	Structuur	verticale gradiënt	intertidale ruimte aanwezig	1	Ja/nee	NA	NA	schor
ZSCPQ184_2013-10-16	IV2014030314392874	Structuur	horizontale structuur	zowel lage als hoge schorvegetaties aanwezig	1	Ja/nee	NA	NA	schor
ZSCPQ184_2019-10-10	IV2020032316554945	Structuur	kreken, oeverwallen en kommen	aanwezigheid kreken, oeverwallen en kommen	1	Ja/nee	NA	NA	schor
ZSCPQ184_2019-10-10	IV2020032316554945	Structuur	schorklifvorming/breuksteenbestorting	aanwezigheid schorklif/breuksteenbestorting	98	Percentage	NA	%	schor
ZSCPQ184_2019-10-10	IV2020032316554945	Verstoring	rietontwikkeling	bedekking riet	81	Percentage	NA	%	schor
ZSCPQ184_2019-10-10	IV2020032316554945	Structuur	schorklifvorming/breuksteenbestorting	habitattype lager dan het klif	1	Ja/nee	NA	NA	schor
ZSCPQ184_2019-10-10	IV2020032316554945	Structuur	verticale gradiënt	intertidale ruimte aanwezig	1	Ja/nee	NA	NA	schor
ZSCPQ184_2019-10-10	IV2020032316554945	Structuur	horizontale structuur	zowel lage als hoge schorvegetaties aanwezig	1	Ja/nee	NA	NA	schor
ZSCPQ185_2013-10-16	IV2014030314421473	Structuur	kreken, oeverwallen en kommen	aanwezigheid kreken, oeverwallen en kommen	1	Ja/nee	NA	NA	schor
ZSCPQ185_2013-10-16	IV2014030314421473	Structuur	schorklifvorming/breuksteenbestorting	aanwezigheid schorklif/breuksteenbestorting	99	Percentage	NA	%	schor
ZSCPQ185_2013-10-16	IV2014030314421473	Verstoring	rietontwikkeling	bedekking riet	86	Percentage	NA	%	schor
ZSCPQ185_2013-10-16	IV2014030314421473	Structuur	schorklifvorming/breuksteenbestorting	habitattype lager dan het klif	0	Ja/nee	NA	NA	schor
ZSCPQ185_2013-10-16	IV2014030314421473	Structuur	verticale gradiënt	intertidale ruimte aanwezig	1	Ja/nee	NA	NA	schor
ZSCPQ185_2013-10-16	IV2014030314421473	Structuur	horizontale structuur	zowel lage als hoge schorvegetaties aanwezig	1	Ja/nee	NA	NA	schor
ZSCPQ185_2019-10-10	IV2020032317002321	Structuur	kreken, oeverwallen en kommen	aanwezigheid kreken, oeverwallen en kommen	1	Ja/nee	NA	NA	schor
ZSCPQ185_2019-10-10	IV2020032317002321	Structuur	schorklifvorming/breuksteenbestorting	aanwezigheid schorklif/breuksteenbestorting	98	Percentage	NA	%	schor
ZSCPQ185_2019-10-10	IV2020032317002321	Verstoring	rietontwikkeling	bedekking riet	81	Percentage	NA	%	schor
ZSCPQ185_2019-10-10	IV2020032317002321	Structuur	schorklifvorming/breuksteenbestorting	habitattype lager dan het klif	1	Ja/nee	NA	NA	schor
ZSCPQ185_2019-10-10	IV2020032317002321	Structuur	verticale gradiënt	intertidale ruimte aanwezig	1	Ja/nee	NA	NA	schor
ZSCPQ185_2019-10-10	IV2020032317002321	Structuur	horizontale structuur	zowel lage als hoge schorvegetaties aanwezig	1	Ja/nee	NA	NA	schor
ZSCPQ186_2013-10-16	IV2014030314594355	Structuur	kreken, oeverwallen en kommen	aanwezigheid kreken, oeverwallen en kommen	1	Ja/nee	NA	NA	schor
ZSCPQ186_2013-10-16	IV2014030314594355	Structuur	schorklifvorming/breuksteenbestorting	aanwezigheid schorklif/breuksteenbestorting	99	Percentage	NA	%	schor
ZSCPQ186_2013-10-16	IV2014030314594355	Verstoring	rietontwikkeling	bedekking riet	86	Percentage	NA	%	schor
ZSCPQ186_2013-10-16	IV2014030314594355	Structuur	schorklifvorming/breuksteenbestorting	habitattype lager dan het klif	0	Ja/nee	NA	NA	schor
ZSCPQ186_2013-10-16	IV2014030314594355	Structuur	verticale gradiënt	intertidale ruimte aanwezig	1	Ja/nee	NA	NA	schor
ZSCPQ186_2013-10-16	IV2014030314594355	Structuur	horizontale structuur	zowel lage als hoge schorvegetaties aanwezig	1	Ja/nee	NA	NA	schor
ZSCPQ186_2019-10-10	IV2020032317234384	Structuur	kreken, oeverwallen en kommen	aanwezigheid kreken, oeverwallen en kommen	1	Ja/nee	NA	NA	schor
ZSCPQ186_2019-10-10	IV2020032317234384	Structuur	schorklifvorming/breuksteenbestorting	aanwezigheid schorklif/breuksteenbestorting	98	Percentage	NA	%	schor
ZSCPQ186_2019-10-10	IV2020032317234384	Verstoring	rietontwikkeling	bedekking riet	81	Percentage	NA	%	schor
ZSCPQ186_2019-10-10	IV2020032317234384	Structuur	schorklifvorming/breuksteenbestorting	habitattype lager dan het klif	1	Ja/nee	NA	NA	schor
ZSCPQ186_2019-10-10	IV2020032317234384	Structuur	verticale gradiënt	intertidale ruimte aanwezig	1	Ja/nee	NA	NA	schor
ZSCPQ186_2019-10-10	IV2020032317234384	Structuur	horizontale structuur	zowel lage als hoge schorvegetaties aanwezig	1	Ja/nee	NA	NA	schor
ZSCPQ188_2013-10-16	IV2014030315031995	Structuur	kreken, oeverwallen en kommen	aanwezigheid kreken, oeverwallen en kommen	1	Ja/nee	NA	NA	schor
ZSCPQ188_2013-10-16	IV2014030315031995	Structuur	schorklifvorming/breuksteenbestorting	aanwezigheid schorklif/breuksteenbestorting	99	Percentage	NA	%	schor
ZSCPQ188_2013-10-16	IV2014030315031995	Verstoring	rietontwikkeling	bedekking riet	86	Percentage	NA	%	schor
ZSCPQ188_2013-10-16	IV2014030315031995	Structuur	schorklifvorming/breuksteenbestorting	habitattype lager dan het klif	0	Ja/nee	NA	NA	schor
ZSCPQ188_2013-10-16	IV2014030315031995	Structuur	verticale gradiënt	intertidale ruimte aanwezig	1	Ja/nee	NA	NA	schor
ZSCPQ188_2013-10-16	IV2014030315031995	Structuur	horizontale structuur	zowel lage als hoge schorvegetaties aanwezig	1	Ja/nee	NA	NA	schor
ZSCPQ188_2019-10-10	IV2020032317301956	Structuur	kreken, oeverwallen en kommen	aanwezigheid kreken, oeverwallen en kommen	1	Ja/nee	NA	NA	schor
ZSCPQ188_2019-10-10	IV2020032317301956	Structuur	schorklifvorming/breuksteenbestorting	aanwezigheid schorklif/breuksteenbestorting	98	Percentage	NA	%	schor
ZSCPQ188_2019-10-10	IV2020032317301956	Verstoring	rietontwikkeling	bedekking riet	81	Percentage	NA	%	schor
ZSCPQ188_2019-10-10	IV2020032317301956	Structuur	schorklifvorming/breuksteenbestorting	habitattype lager dan het klif	1	Ja/nee	NA	NA	schor
ZSCPQ188_2019-10-10	IV2020032317301956	Structuur	verticale gradiënt	intertidale ruimte aanwezig	1	Ja/nee	NA	NA	schor
ZSCPQ188_2019-10-10	IV2020032317301956	Structuur	horizontale structuur	zowel lage als hoge schorvegetaties aanwezig	1	Ja/nee	NA	NA	schor
ZSCPQ189_2013-10-16	IV2014030315124036	Structuur	kreken, oeverwallen en kommen	aanwezigheid kreken, oeverwallen en kommen	1	Ja/nee	NA	NA	schor
ZSCPQ189_2013-10-16	IV2014030315124036	Structuur	schorklifvorming/breuksteenbestorting	aanwezigheid schorklif/breuksteenbestorting	99	Percentage	NA	%	schor
ZSCPQ189_2013-10-16	IV2014030315124036	Verstoring	rietontwikkeling	bedekking riet	86	Percentage	NA	%	schor
ZSCPQ189_2013-10-16	IV2014030315124036	Structuur	schorklifvorming/breuksteenbestorting	habitattype lager dan het klif	0	Ja/nee	NA	NA	schor
ZSCPQ189_2013-10-16	IV2014030315124036	Structuur	verticale gradiënt	intertidale ruimte aanwezig	1	Ja/nee	NA	NA	schor
ZSCPQ189_2013-10-16	IV2014030315124036	Structuur	horizontale structuur	zowel lage als hoge schorvegetaties aanwezig	1	Ja/nee	NA	NA	schor
ZSCPQ189_2019-10-10	IV2020032316462924	Structuur	kreken, oeverwallen en kommen	aanwezigheid kreken, oeverwallen en kommen	1	Ja/nee	NA	NA	schor
ZSCPQ189_2019-10-10	IV2020032316462924	Structuur	schorklifvorming/breuksteenbestorting	aanwezigheid schorklif/breuksteenbestorting	98	Percentage	NA	%	schor
ZSCPQ189_2019-10-10	IV2020032316462924	Verstoring	rietontwikkeling	bedekking riet	81	Percentage	NA	%	schor
ZSCPQ189_2019-10-10	IV2020032316462924	Structuur	schorklifvorming/breuksteenbestorting	habitattype lager dan het klif	1	Ja/nee	NA	NA	schor
ZSCPQ189_2019-10-10	IV2020032316462924	Structuur	verticale gradiënt	intertidale ruimte aanwezig	1	Ja/nee	NA	NA	schor
ZSCPQ189_2019-10-10	IV2020032316462924	Structuur	horizontale structuur	zowel lage als hoge schorvegetaties aanwezig	1	Ja/nee	NA	NA	schor
ZSCPQ190_2013-10-16	IV2014030315161557	Structuur	kreken, oeverwallen en kommen	aanwezigheid kreken, oeverwallen en kommen	1	Ja/nee	NA	NA	schor
ZSCPQ190_2013-10-16	IV2014030315161557	Structuur	schorklifvorming/breuksteenbestorting	aanwezigheid schorklif/breuksteenbestorting	99	Percentage	NA	%	schor
ZSCPQ190_2013-10-16	IV2014030315161557	Verstoring	rietontwikkeling	bedekking riet	86	Percentage	NA	%	schor
ZSCPQ190_2013-10-16	IV2014030315161557	Structuur	schorklifvorming/breuksteenbestorting	habitattype lager dan het klif	0	Ja/nee	NA	NA	schor
ZSCPQ190_2013-10-16	IV2014030315161557	Structuur	verticale gradiënt	intertidale ruimte aanwezig	1	Ja/nee	NA	NA	schor
ZSCPQ190_2013-10-16	IV2014030315161557	Structuur	horizontale structuur	zowel lage als hoge schorvegetaties aanwezig	1	Ja/nee	NA	NA	schor
ZSCPQ190_2019-10-10	IV2020032316412576	Structuur	kreken, oeverwallen en kommen	aanwezigheid kreken, oeverwallen en kommen	1	Ja/nee	NA	NA	schor
ZSCPQ190_2019-10-10	IV2020032316412576	Structuur	schorklifvorming/breuksteenbestorting	aanwezigheid schorklif/breuksteenbestorting	98	Percentage	NA	%	schor
ZSCPQ190_2019-10-10	IV2020032316412576	Verstoring	rietontwikkeling	bedekking riet	81	Percentage	NA	%	schor
ZSCPQ190_2019-10-10	IV2020032316412576	Structuur	schorklifvorming/breuksteenbestorting	habitattype lager dan het klif	1	Ja/nee	NA	NA	schor
ZSCPQ190_2019-10-10	IV2020032316412576	Structuur	verticale gradiënt	intertidale ruimte aanwezig	1	Ja/nee	NA	NA	schor
ZSCPQ190_2019-10-10	IV2020032316412576	Structuur	horizontale structuur	zowel lage als hoge schorvegetaties aanwezig	1	Ja/nee	NA	NA	schor
ZSCPQ192_2013-10-15	IV2014022511574681	Structuur	kreken, oeverwallen en kommen	aanwezigheid kreken, oeverwallen en kommen	1	Ja/nee	NA	NA	schor
ZSCPQ192_2013-10-15	IV2014022511574681	Structuur	schorklifvorming/breuksteenbestorting	aanwezigheid schorklif/breuksteenbestorting	4	Percentage	NA	%	schor
ZSCPQ192_2013-10-15	IV2014022511574681	Verstoring	rietontwikkeling	bedekking riet	53	Percentage	NA	%	schor
ZSCPQ192_2013-10-15	IV2014022511574681	Structuur	schorklifvorming/breuksteenbestorting	habitattype lager dan het klif	0	Ja/nee	NA	NA	schor
ZSCPQ192_2013-10-15	IV2014022511574681	Structuur	verticale gradiënt	intertidale ruimte aanwezig	1	Ja/nee	NA	NA	schor
ZSCPQ192_2013-10-15	IV2014022511574681	Structuur	horizontale structuur	zowel lage als hoge schorvegetaties aanwezig	1	Ja/nee	NA	NA	schor
ZSCPQ192_2019-10-08	IV2020032311160617	Structuur	kreken, oeverwallen en kommen	aanwezigheid kreken, oeverwallen en kommen	0	Ja/nee	NA	NA	schor
ZSCPQ192_2019-10-08	IV2020032311160617	Structuur	schorklifvorming/breuksteenbestorting	aanwezigheid schorklif/breuksteenbestorting	8	Percentage	NA	%	schor
ZSCPQ192_2019-10-08	IV2020032311160617	Verstoring	rietontwikkeling	bedekking riet	53	Percentage	NA	%	schor
ZSCPQ192_2019-10-08	IV2020032311160617	Structuur	schorklifvorming/breuksteenbestorting	habitattype lager dan het klif	1	Ja/nee	NA	NA	schor
ZSCPQ192_2019-10-08	IV2020032311160617	Structuur	verticale gradiënt	intertidale ruimte aanwezig	1	Ja/nee	NA	NA	schor
ZSCPQ192_2019-10-08	IV2020032311160617	Structuur	horizontale structuur	zowel lage als hoge schorvegetaties aanwezig	1	Ja/nee	NA	NA	schor
ZSCPQ193_2013-10-15	IV2014022512005570	Structuur	kreken, oeverwallen en kommen	aanwezigheid kreken, oeverwallen en kommen	1	Ja/nee	NA	NA	schor
ZSCPQ193_2013-10-15	IV2014022512005570	Structuur	schorklifvorming/breuksteenbestorting	aanwezigheid schorklif/breuksteenbestorting	4	Percentage	NA	%	schor
ZSCPQ193_2013-10-15	IV2014022512005570	Verstoring	rietontwikkeling	bedekking riet	53	Percentage	NA	%	schor
ZSCPQ193_2013-10-15	IV2014022512005570	Structuur	schorklifvorming/breuksteenbestorting	habitattype lager dan het klif	0	Ja/nee	NA	NA	schor
ZSCPQ193_2013-10-15	IV2014022512005570	Structuur	verticale gradiënt	intertidale ruimte aanwezig	1	Ja/nee	NA	NA	schor
ZSCPQ193_2013-10-15	IV2014022512005570	Structuur	horizontale structuur	zowel lage als hoge schorvegetaties aanwezig	1	Ja/nee	NA	NA	schor
ZSCPQ193_2019-10-08	IV2020032311114951	Structuur	kreken, oeverwallen en kommen	aanwezigheid kreken, oeverwallen en kommen	0	Ja/nee	NA	NA	schor
ZSCPQ193_2019-10-08	IV2020032311114951	Structuur	schorklifvorming/breuksteenbestorting	aanwezigheid schorklif/breuksteenbestorting	8	Percentage	NA	%	schor
ZSCPQ193_2019-10-08	IV2020032311114951	Verstoring	rietontwikkeling	bedekking riet	53	Percentage	NA	%	schor
ZSCPQ193_2019-10-08	IV2020032311114951	Structuur	schorklifvorming/breuksteenbestorting	habitattype lager dan het klif	1	Ja/nee	NA	NA	schor
ZSCPQ193_2019-10-08	IV2020032311114951	Structuur	verticale gradiënt	intertidale ruimte aanwezig	1	Ja/nee	NA	NA	schor
ZSCPQ193_2019-10-08	IV2020032311114951	Structuur	horizontale structuur	zowel lage als hoge schorvegetaties aanwezig	1	Ja/nee	NA	NA	schor
ZSCPQ194_2013-10-15	IV2014022512030033	Structuur	kreken, oeverwallen en kommen	aanwezigheid kreken, oeverwallen en kommen	1	Ja/nee	NA	NA	schor
ZSCPQ194_2013-10-15	IV2014022512030033	Structuur	schorklifvorming/breuksteenbestorting	aanwezigheid schorklif/breuksteenbestorting	4	Percentage	NA	%	schor
ZSCPQ194_2013-10-15	IV2014022512030033	Verstoring	rietontwikkeling	bedekking riet	53	Percentage	NA	%	schor
ZSCPQ194_2013-10-15	IV2014022512030033	Structuur	schorklifvorming/breuksteenbestorting	habitattype lager dan het klif	0	Ja/nee	NA	NA	schor
ZSCPQ194_2013-10-15	IV2014022512030033	Structuur	verticale gradiënt	intertidale ruimte aanwezig	1	Ja/nee	NA	NA	schor
ZSCPQ194_2013-10-15	IV2014022512030033	Structuur	horizontale structuur	zowel lage als hoge schorvegetaties aanwezig	1	Ja/nee	NA	NA	schor
ZSCPQ194_2019-10-08	IV2020032311082588	Structuur	kreken, oeverwallen en kommen	aanwezigheid kreken, oeverwallen en kommen	0	Ja/nee	NA	NA	schor
ZSCPQ194_2019-10-08	IV2020032311082588	Structuur	schorklifvorming/breuksteenbestorting	aanwezigheid schorklif/breuksteenbestorting	8	Percentage	NA	%	schor
ZSCPQ194_2019-10-08	IV2020032311082588	Verstoring	rietontwikkeling	bedekking riet	53	Percentage	NA	%	schor
ZSCPQ194_2019-10-08	IV2020032311082588	Structuur	schorklifvorming/breuksteenbestorting	habitattype lager dan het klif	1	Ja/nee	NA	NA	schor
ZSCPQ194_2019-10-08	IV2020032311082588	Structuur	verticale gradiënt	intertidale ruimte aanwezig	1	Ja/nee	NA	NA	schor
ZSCPQ194_2019-10-08	IV2020032311082588	Structuur	horizontale structuur	zowel lage als hoge schorvegetaties aanwezig	1	Ja/nee	NA	NA	schor
ZSCPQ195_2013-10-15	IV2014022512060363	Structuur	kreken, oeverwallen en kommen	aanwezigheid kreken, oeverwallen en kommen	1	Ja/nee	NA	NA	schor
