record_id	Vegetatielaag	Kenmerk	TypeKenmerk	Waarde	Type	Eenheid	Invoertype	ID
IV2014030411513397	kruidlaag	Elymus athericus (Link) Kerguélen	Soort_Latijn	2	Percentage	%	NA	ZSCPQ182_2013-10-19
IV2014030411513397	kruidlaag	Festuca rubra L.	Soort_Latijn	62	Percentage	%	NA	ZSCPQ182_2013-10-19
IV2014030411513397	kruidlaag	Glaux maritima L.	Soort_Latijn	1	Percentage	%	NA	ZSCPQ182_2013-10-19
IV2014030411513397	kruidlaag	Juncus gerardii Loisel.	Soort_Latijn	17	Percentage	%	NA	ZSCPQ182_2013-10-19
IV2014030411513397	kruidlaag	Puccinellia maritima (Huds.) Parl.	Soort_Latijn	1	Percentage	%	NA	ZSCPQ182_2013-10-19
IV2014030411513397	kruidlaag	Triglochin maritima L.	Soort_Latijn	1	Percentage	%	NA	ZSCPQ182_2013-10-19
IV2020032514422893	kruidlaag	Agrostis stolonifera L.	Soort_Latijn	1	Percentage	%	NA	ZSCPQ182_2019-10-15
IV2020032514422893	kruidlaag	Aster tripolium L.	Soort_Latijn	2	Percentage	%	NA	ZSCPQ182_2019-10-15
IV2020032514422893	kruidlaag	Elymus athericus (Link) Kerguélen	Soort_Latijn	62	Percentage	%	NA	ZSCPQ182_2019-10-15
IV2020032514422893	kruidlaag	Festuca rubra L.	Soort_Latijn	17	Percentage	%	NA	ZSCPQ182_2019-10-15
IV2020032514422893	kruidlaag	Glaux maritima L.	Soort_Latijn	2	Percentage	%	NA	ZSCPQ182_2019-10-15
IV2020032514422893	kruidlaag	Juncus gerardii Loisel.	Soort_Latijn	10	Percentage	%	NA	ZSCPQ182_2019-10-15
IV2020032514422893	kruidlaag	Triglochin maritima L.	Soort_Latijn	2	Percentage	%	NA	ZSCPQ182_2019-10-15
IV2014030411544520	kruidlaag	Agrostis stolonifera L.	Soort_Latijn	30	Percentage	%	NA	ZSCPQ183_2013-10-19
IV2014030411544520	kruidlaag	Aster tripolium L.	Soort_Latijn	4	Percentage	%	NA	ZSCPQ183_2013-10-19
IV2014030411544520	kruidlaag	Elymus athericus (Link) Kerguélen	Soort_Latijn	7	Percentage	%	NA	ZSCPQ183_2013-10-19
IV2014030411544520	kruidlaag	Festuca rubra L.	Soort_Latijn	2	Percentage	%	NA	ZSCPQ183_2013-10-19
IV2014030411544520	kruidlaag	Glaux maritima L.	Soort_Latijn	1	Percentage	%	NA	ZSCPQ183_2013-10-19
IV2014030411544520	kruidlaag	Juncus gerardii Loisel.	Soort_Latijn	4	Percentage	%	NA	ZSCPQ183_2013-10-19
IV2014030411544520	kruidlaag	Phragmites australis (Cav.) Steud.	Soort_Latijn	70	Percentage	%	NA	ZSCPQ183_2013-10-19
IV2014030411544520	kruidlaag	Plantago maritima L.	Soort_Latijn	1	Percentage	%	NA	ZSCPQ183_2013-10-19
IV2014030411544520	kruidlaag	Scirpus maritimus L.	Soort_Latijn	1	Percentage	%	NA	ZSCPQ183_2013-10-19
IV2014030411544520	kruidlaag	Triglochin maritima L.	Soort_Latijn	1	Percentage	%	NA	ZSCPQ183_2013-10-19
IV2020032514475391	kruidlaag	Festuca rubra L.	Soort_Latijn	4	Percentage	%	NA	ZSCPQ183_2019-10-15
IV2020032514475391	kruidlaag	Phragmites australis (Cav.) Steud.	Soort_Latijn	97	Percentage	%	NA	ZSCPQ183_2019-10-15
IV2014030314392874	kruidlaag	Aster tripolium L.	Soort_Latijn	1	Percentage	%	NA	ZSCPQ184_2013-10-16
IV2014030314392874	kruidlaag	Glaux maritima L.	Soort_Latijn	80	Percentage	%	NA	ZSCPQ184_2013-10-16
IV2020032316554945	kruidlaag	Aster tripolium L.	Soort_Latijn	1	Percentage	%	NA	ZSCPQ184_2019-10-10
IV2020032316554945	kruidlaag	Glaux maritima L.	Soort_Latijn	52	Percentage	%	NA	ZSCPQ184_2019-10-10
IV2020032316554945	kruidlaag	Puccinellia maritima (Huds.) Parl.	Soort_Latijn	1	Percentage	%	NA	ZSCPQ184_2019-10-10
IV2020032316554945	kruidlaag	Spergularia marina (L.) Besser	Soort_Latijn	2	Percentage	%	NA	ZSCPQ184_2019-10-10
IV2014030314421473	kruidlaag	Glaux maritima L.	Soort_Latijn	70	Percentage	%	NA	ZSCPQ185_2013-10-16
IV2014030314421473	kruidlaag	Spergularia marina (L.) Besser	Soort_Latijn	1	Percentage	%	NA	ZSCPQ185_2013-10-16
IV2020032317002321	kruidlaag	Aster tripolium L.	Soort_Latijn	1	Percentage	%	NA	ZSCPQ185_2019-10-10
IV2020032317002321	kruidlaag	Cotula coronopifolia L.	Soort_Latijn	1	Percentage	%	NA	ZSCPQ185_2019-10-10
IV2020032317002321	kruidlaag	Glaux maritima L.	Soort_Latijn	60	Percentage	%	NA	ZSCPQ185_2019-10-10
IV2020032317002321	kruidlaag	Spergularia marina (L.) Besser	Soort_Latijn	4	Percentage	%	NA	ZSCPQ185_2019-10-10
IV2014030314594355	kruidlaag	Aster tripolium L.	Soort_Latijn	1	Percentage	%	NA	ZSCPQ186_2013-10-16
IV2014030314594355	kruidlaag	Glaux maritima L.	Soort_Latijn	90	Percentage	%	NA	ZSCPQ186_2013-10-16
IV2014030314594355	kruidlaag	Phragmites australis (Cav.) Steud.	Soort_Latijn	1	Percentage	%	NA	ZSCPQ186_2013-10-16
IV2014030314594355	kruidlaag	Puccinellia maritima (Huds.) Parl.	Soort_Latijn	1	Percentage	%	NA	ZSCPQ186_2013-10-16
IV2014030314594355	kruidlaag	Spergularia marina (L.) Besser	Soort_Latijn	1	Percentage	%	NA	ZSCPQ186_2013-10-16
IV2020032317234384	kruidlaag	Aster tripolium L.	Soort_Latijn	1	Percentage	%	NA	ZSCPQ186_2019-10-10
IV2020032317234384	kruidlaag	Glaux maritima L.	Soort_Latijn	37	Percentage	%	NA	ZSCPQ186_2019-10-10
IV2020032317234384	kruidlaag	Juncus gerardii Loisel.	Soort_Latijn	1	Percentage	%	NA	ZSCPQ186_2019-10-10
IV2020032317234384	kruidlaag	Puccinellia maritima (Huds.) Parl.	Soort_Latijn	2	Percentage	%	NA	ZSCPQ186_2019-10-10
IV2020032317234384	kruidlaag	Spergularia marina (L.) Besser	Soort_Latijn	37	Percentage	%	NA	ZSCPQ186_2019-10-10
IV2014030315031995	kruidlaag	Glaux maritima L.	Soort_Latijn	90	Percentage	%	NA	ZSCPQ188_2013-10-16
IV2020032317301956	kruidlaag	Glaux maritima L.	Soort_Latijn	52	Percentage	%	NA	ZSCPQ188_2019-10-10
IV2020032317301956	kruidlaag	Spergularia marina (L.) Besser	Soort_Latijn	7	Percentage	%	NA	ZSCPQ188_2019-10-10
IV2014030315124036	kruidlaag	Agrostis stolonifera L.	Soort_Latijn	4	Percentage	%	NA	ZSCPQ189_2013-10-16
IV2014030315124036	kruidlaag	Apium graveolens L.	Soort_Latijn	1	Percentage	%	NA	ZSCPQ189_2013-10-16
IV2014030315124036	kruidlaag	Aster tripolium L.	Soort_Latijn	2	Percentage	%	NA	ZSCPQ189_2013-10-16
IV2014030315124036	kruidlaag	Atriplex prostrata Boucher ex DC.	Soort_Latijn	1	Percentage	%	NA	ZSCPQ189_2013-10-16
IV2014030315124036	kruidlaag	Festuca rubra L.	Soort_Latijn	42	Percentage	%	NA	ZSCPQ189_2013-10-16
IV2014030315124036	kruidlaag	Glaux maritima L.	Soort_Latijn	32	Percentage	%	NA	ZSCPQ189_2013-10-16
IV2014030315124036	kruidlaag	Juncus gerardii Loisel.	Soort_Latijn	2	Percentage	%	NA	ZSCPQ189_2013-10-16
IV2014030315124036	kruidlaag	Plantago coronopus L.	Soort_Latijn	1	Percentage	%	NA	ZSCPQ189_2013-10-16
IV2014030315124036	kruidlaag	Plantago major L.	Soort_Latijn	1	Percentage	%	NA	ZSCPQ189_2013-10-16
IV2014030315124036	kruidlaag	Plantago maritima L.	Soort_Latijn	2	Percentage	%	NA	ZSCPQ189_2013-10-16
IV2014030315124036	kruidlaag	Puccinellia maritima (Huds.) Parl.	Soort_Latijn	7	Percentage	%	NA	ZSCPQ189_2013-10-16
IV2014030315124036	kruidlaag	Salicornia europaea L.	Soort_Latijn	1	Percentage	%	NA	ZSCPQ189_2013-10-16
IV2014030315124036	kruidlaag	Spergularia marina (L.) Besser	Soort_Latijn	1	Percentage	%	NA	ZSCPQ189_2013-10-16
IV2020032316462924	kruidlaag	Agrostis stolonifera L.	Soort_Latijn	1	Percentage	%	NA	ZSCPQ189_2019-10-10
IV2020032316462924	kruidlaag	Festuca rubra L.	Soort_Latijn	17	Percentage	%	NA	ZSCPQ189_2019-10-10
IV2020032316462924	kruidlaag	Glaux maritima L.	Soort_Latijn	4	Percentage	%	NA	ZSCPQ189_2019-10-10
IV2020032316462924	kruidlaag	Juncus gerardii Loisel.	Soort_Latijn	2	Percentage	%	NA	ZSCPQ189_2019-10-10
IV2020032316462924	kruidlaag	Plantago coronopus L.	Soort_Latijn	1	Percentage	%	NA	ZSCPQ189_2019-10-10
IV2020032316462924	kruidlaag	Plantago maritima L.	Soort_Latijn	2	Percentage	%	NA	ZSCPQ189_2019-10-10
IV2020032316462924	kruidlaag	Puccinellia maritima (Huds.) Parl.	Soort_Latijn	47	Percentage	%	NA	ZSCPQ189_2019-10-10
IV2020032316462924	kruidlaag	Spergularia marina (L.) Besser	Soort_Latijn	4	Percentage	%	NA	ZSCPQ189_2019-10-10
IV2020032316462924	kruidlaag	Triglochin maritima L.	Soort_Latijn	1	Percentage	%	NA	ZSCPQ189_2019-10-10
IV2014030315161557	kruidlaag	Agrostis stolonifera L.	Soort_Latijn	4	Percentage	%	NA	ZSCPQ190_2013-10-16
IV2014030315161557	kruidlaag	Apium graveolens L.	Soort_Latijn	4	Percentage	%	NA	ZSCPQ190_2013-10-16
IV2014030315161557	kruidlaag	Aster tripolium L.	Soort_Latijn	2	Percentage	%	NA	ZSCPQ190_2013-10-16
IV2014030315161557	kruidlaag	Festuca rubra L.	Soort_Latijn	90	Percentage	%	NA	ZSCPQ190_2013-10-16
IV2014030315161557	kruidlaag	Glaux maritima L.	Soort_Latijn	1	Percentage	%	NA	ZSCPQ190_2013-10-16
IV2014030315161557	kruidlaag	Phragmites australis (Cav.) Steud.	Soort_Latijn	2	Percentage	%	NA	ZSCPQ190_2013-10-16
IV2014030315161557	kruidlaag	Plantago coronopus L.	Soort_Latijn	1	Percentage	%	NA	ZSCPQ190_2013-10-16
IV2014030315161557	kruidlaag	Plantago major L.	Soort_Latijn	2	Percentage	%	NA	ZSCPQ190_2013-10-16
IV2014030315161557	kruidlaag	Plantago maritima L.	Soort_Latijn	1	Percentage	%	NA	ZSCPQ190_2013-10-16
IV2014030315161557	kruidlaag	Spergularia marina (L.) Besser	Soort_Latijn	1	Percentage	%	NA	ZSCPQ190_2013-10-16
IV2020032316412576	kruidlaag	Agrostis stolonifera L.	Soort_Latijn	1	Percentage	%	NA	ZSCPQ190_2019-10-10
IV2020032316412576	kruidlaag	Apium graveolens L.	Soort_Latijn	1	Percentage	%	NA	ZSCPQ190_2019-10-10
IV2020032316412576	kruidlaag	Chenopodium	Soort_Latijn	1	Percentage	%	NA	ZSCPQ190_2019-10-10
IV2020032316412576	kruidlaag	Festuca rubra L.	Soort_Latijn	82	Percentage	%	NA	ZSCPQ190_2019-10-10
IV2020032316412576	kruidlaag	Glaux maritima L.	Soort_Latijn	4	Percentage	%	NA	ZSCPQ190_2019-10-10
IV2020032316412576	kruidlaag	Juncus gerardii Loisel.	Soort_Latijn	4	Percentage	%	NA	ZSCPQ190_2019-10-10
IV2020032316412576	kruidlaag	Phragmites australis (Cav.) Steud.	Soort_Latijn	1	Percentage	%	NA	ZSCPQ190_2019-10-10
IV2020032316412576	kruidlaag	Plantago coronopus L.	Soort_Latijn	1	Percentage	%	NA	ZSCPQ190_2019-10-10
IV2020032316412576	kruidlaag	Plantago maritima L.	Soort_Latijn	1	Percentage	%	NA	ZSCPQ190_2019-10-10
IV2020032316412576	kruidlaag	Puccinellia maritima (Huds.) Parl.	Soort_Latijn	2	Percentage	%	NA	ZSCPQ190_2019-10-10
IV2020032316412576	kruidlaag	Spergularia marina (L.) Besser	Soort_Latijn	7	Percentage	%	NA	ZSCPQ190_2019-10-10
IV2014022511574681	kruidlaag	Agrostis stolonifera L.	Soort_Latijn	1	Percentage	%	NA	ZSCPQ192_2013-10-15
IV2014022511574681	kruidlaag	Phragmites australis (Cav.) Steud.	Soort_Latijn	90	Percentage	%	NA	ZSCPQ192_2013-10-15
IV2014022511574681	kruidlaag	Scirpus maritimus L.	Soort_Latijn	20	Percentage	%	NA	ZSCPQ192_2013-10-15
IV2020032311160617	kruidlaag	Phragmites australis (Cav.) Steud.	Soort_Latijn	97	Percentage	%	NA	ZSCPQ192_2019-10-08
IV2014022512005570	kruidlaag	Agrostis stolonifera L.	Soort_Latijn	2	Percentage	%	NA	ZSCPQ193_2013-10-15
IV2014022512005570	kruidlaag	Aster tripolium L.	Soort_Latijn	4	Percentage	%	NA	ZSCPQ193_2013-10-15
IV2014022512005570	kruidlaag	Atriplex prostrata Boucher ex DC.	Soort_Latijn	2	Percentage	%	NA	ZSCPQ193_2013-10-15
IV2014022512005570	kruidlaag	Cochlearia officinalis L.	Soort_Latijn	2	Percentage	%	NA	ZSCPQ193_2013-10-15
IV2014022512005570	kruidlaag	Scirpus maritimus L.	Soort_Latijn	80	Percentage	%	NA	ZSCPQ193_2013-10-15
IV2020032311114951	kruidlaag	Agrostis stolonifera L.	Soort_Latijn	1	Percentage	%	NA	ZSCPQ193_2019-10-08
IV2020032311114951	kruidlaag	Aster tripolium L.	Soort_Latijn	1	Percentage	%	NA	ZSCPQ193_2019-10-08
IV2020032311114951	kruidlaag	Atriplex prostrata Boucher ex DC.	Soort_Latijn	1	Percentage	%	NA	ZSCPQ193_2019-10-08
IV2020032311114951	kruidlaag	Phragmites australis (Cav.) Steud.	Soort_Latijn	40	Percentage	%	NA	ZSCPQ193_2019-10-08
IV2020032311114951	kruidlaag	Scirpus maritimus L.	Soort_Latijn	40	Percentage	%	NA	ZSCPQ193_2019-10-08
IV2014022512030033	kruidlaag	Phragmites australis (Cav.) Steud.	Soort_Latijn	92	Percentage	%	NA	ZSCPQ194_2013-10-15
IV2014022512030033	kruidlaag	Scirpus maritimus L.	Soort_Latijn	2	Percentage	%	NA	ZSCPQ194_2013-10-15
IV2020032311082588	kruidlaag	Agrostis stolonifera L.	Soort_Latijn	1	Percentage	%	NA	ZSCPQ194_2019-10-08
IV2020032311082588	kruidlaag	Aster tripolium L.	Soort_Latijn	1	Percentage	%	NA	ZSCPQ194_2019-10-08
IV2020032311082588	kruidlaag	Cochlearia officinalis L.	Soort_Latijn	1	Percentage	%	NA	ZSCPQ194_2019-10-08
IV2020032311082588	kruidlaag	Phragmites australis (Cav.) Steud.	Soort_Latijn	92	Percentage	%	NA	ZSCPQ194_2019-10-08
IV2014022512060363	kruidlaag	Agrostis stolonifera L.	Soort_Latijn	2	Percentage	%	NA	ZSCPQ195_2013-10-15
IV2014022512060363	kruidlaag	Aster tripolium L.	Soort_Latijn	4	Percentage	%	NA	ZSCPQ195_2013-10-15
IV2014022512060363	kruidlaag	Atriplex prostrata Boucher ex DC.	Soort_Latijn	4	Percentage	%	NA	ZSCPQ195_2013-10-15
IV2014022512060363	kruidlaag	Phragmites australis (Cav.) Steud.	Soort_Latijn	7	Percentage	%	NA	ZSCPQ195_2013-10-15
IV2014022512060363	kruidlaag	Scirpus maritimus L.	Soort_Latijn	70	Percentage	%	NA	ZSCPQ195_2013-10-15
IV2020032311204285	kruidlaag	Agrostis stolonifera L.	Soort_Latijn	1	Percentage	%	NA	ZSCPQ195_2019-10-08
IV2020032311204285	kruidlaag	Aster tripolium L.	Soort_Latijn	1	Percentage	%	NA	ZSCPQ195_2019-10-08
IV2020032311204285	kruidlaag	Phragmites australis (Cav.) Steud.	Soort_Latijn	42	Percentage	%	NA	ZSCPQ195_2019-10-08
IV2020032311204285	kruidlaag	Scirpus maritimus L.	Soort_Latijn	32	Percentage	%	NA	ZSCPQ195_2019-10-08
IV2014030311151333	kruidlaag	Elymus athericus (Link) Kerguélen	Soort_Latijn	92	Percentage	%	NA	ZSCPQ199_2013-10-15
IV2014030311151333	kruidlaag	Scirpus maritimus L.	Soort_Latijn	2	Percentage	%	NA	ZSCPQ199_2013-10-15
IV2020032310392633	kruidlaag	Elymus athericus (Link) Kerguélen	Soort_Latijn	2	Percentage	%	NA	ZSCPQ199_2019-10-08
IV2020032310392633	kruidlaag	Phragmites australis (Cav.) Steud.	Soort_Latijn	7	Percentage	%	NA	ZSCPQ199_2019-10-08
IV2014030311211704	kruidlaag	Agrostis stolonifera L.	Soort_Latijn	32	Percentage	%	NA	ZSCPQ200_2013-10-15
IV2014030311211704	kruidlaag	Aster tripolium L.	Soort_Latijn	1	Percentage	%	NA	ZSCPQ200_2013-10-15
IV2014030311211704	kruidlaag	Cochlearia officinalis L.	Soort_Latijn	1	Percentage	%	NA	ZSCPQ200_2013-10-15
IV2014030311211704	kruidlaag	Elymus athericus (Link) Kerguélen	Soort_Latijn	27	Percentage	%	NA	ZSCPQ200_2013-10-15
IV2014030311211704	kruidlaag	Glaux maritima L.	Soort_Latijn	1	Percentage	%	NA	ZSCPQ200_2013-10-15
IV2014030311211704	kruidlaag	Phragmites australis (Cav.) Steud.	Soort_Latijn	12	Percentage	%	NA	ZSCPQ200_2013-10-15
IV2014030311211704	kruidlaag	Plantago maritima L.	Soort_Latijn	1	Percentage	%	NA	ZSCPQ200_2013-10-15
IV2014030311211704	kruidlaag	Puccinellia maritima (Huds.) Parl.	Soort_Latijn	12	Percentage	%	NA	ZSCPQ200_2013-10-15
IV2014030311211704	kruidlaag	Scirpus maritimus L.	Soort_Latijn	1	Percentage	%	NA	ZSCPQ200_2013-10-15
IV2014030311211704	kruidlaag	Spergularia marina (L.) Besser	Soort_Latijn	1	Percentage	%	NA	ZSCPQ200_2013-10-15
IV2020032311280361	kruidlaag	Agrostis stolonifera L.	Soort_Latijn	1	Percentage	%	NA	ZSCPQ200_2019-10-08
IV2020032311280361	kruidlaag	Aster tripolium L.	Soort_Latijn	2	Percentage	%	NA	ZSCPQ200_2019-10-08
IV2020032311280361	kruidlaag	Atriplex prostrata Boucher ex DC.	Soort_Latijn	1	Percentage	%	NA	ZSCPQ200_2019-10-08
IV2020032311280361	kruidlaag	Elymus athericus (Link) Kerguélen	Soort_Latijn	17	Percentage	%	NA	ZSCPQ200_2019-10-08
IV2020032311280361	kruidlaag	Phragmites australis (Cav.) Steud.	Soort_Latijn	70	Percentage	%	NA	ZSCPQ200_2019-10-08
IV2014030311263430	kruidlaag	Agrostis stolonifera L.	Soort_Latijn	4	Percentage	%	NA	ZSCPQ201_2013-10-15
IV2014030311263430	kruidlaag	Aster tripolium L.	Soort_Latijn	1	Percentage	%	NA	ZSCPQ201_2013-10-15
IV2014030311263430	kruidlaag	Glaux maritima L.	Soort_Latijn	1	Percentage	%	NA	ZSCPQ201_2013-10-15
IV2014030311263430	kruidlaag	Phragmites australis (Cav.) Steud.	Soort_Latijn	1	Percentage	%	NA	ZSCPQ201_2013-10-15
IV2014030311263430	kruidlaag	Plantago maritima L.	Soort_Latijn	1	Percentage	%	NA	ZSCPQ201_2013-10-15
IV2014030311263430	kruidlaag	Puccinellia maritima (Huds.) Parl.	Soort_Latijn	22	Percentage	%	NA	ZSCPQ201_2013-10-15
IV2014030311263430	kruidlaag	Spergularia marina (L.) Besser	Soort_Latijn	1	Percentage	%	NA	ZSCPQ201_2013-10-15
IV2014030311263430	kruidlaag	Triglochin maritima L.	Soort_Latijn	1	Percentage	%	NA	ZSCPQ201_2013-10-15
IV2020032311323254	kruidlaag	Agrostis stolonifera L.	Soort_Latijn	12	Percentage	%	NA	ZSCPQ201_2019-10-08
IV2020032311323254	kruidlaag	Aster tripolium L.	Soort_Latijn	2	Percentage	%	NA	ZSCPQ201_2019-10-08
IV2020032311323254	kruidlaag	Atriplex prostrata Boucher ex DC.	Soort_Latijn	7	Percentage	%	NA	ZSCPQ201_2019-10-08
IV2020032311323254	kruidlaag	Elymus athericus (Link) Kerguélen	Soort_Latijn	1	Percentage	%	NA	ZSCPQ201_2019-10-08
IV2020032311323254	kruidlaag	Phragmites australis (Cav.) Steud.	Soort_Latijn	62	Percentage	%	NA	ZSCPQ201_2019-10-08
IV2020032311323254	kruidlaag	Scirpus maritimus L.	Soort_Latijn	4	Percentage	%	NA	ZSCPQ201_2019-10-08
IV2014030311283135	kruidlaag	Cochlearia officinalis L.	Soort_Latijn	1	Percentage	%	NA	ZSCPQ203_2013-10-15
IV2014030311283135	kruidlaag	Phragmites australis (Cav.) Steud.	Soort_Latijn	50	Percentage	%	NA	ZSCPQ203_2013-10-15
IV2020032316380707	kruidlaag	Cochlearia officinalis L.	Soort_Latijn	1	Percentage	%	NA	ZSCPQ203_2019-10-08
IV2020032316380707	kruidlaag	Phragmites australis (Cav.) Steud.	Soort_Latijn	82	Percentage	%	NA	ZSCPQ203_2019-10-08
IV2014011315360763	kruidlaag	Cirsium arvense (L.) Scop.	Soort_Latijn	1	Percentage	%	NA	ZSCPQ222_2013-10-07
IV2014011315360763	kruidlaag	Elymus athericus (Link) Kerguélen	Soort_Latijn	92	Percentage	%	NA	ZSCPQ222_2013-10-07
IV2014011315360763	kruidlaag	Glaux maritima L.	Soort_Latijn	2	Percentage	%	NA	ZSCPQ222_2013-10-07
IV2014011315360763	kruidlaag	Phragmites australis (Cav.) Steud.	Soort_Latijn	2	Percentage	%	NA	ZSCPQ222_2013-10-07
IV2014011315360763	kruidlaag	Scirpus maritimus L.	Soort_Latijn	2	Percentage	%	NA	ZSCPQ222_2013-10-07
IV2016120512033460	kruidlaag	Cirsium arvense (L.) Scop.	Soort_Latijn	2	Percentage	%	NA	ZSCPQ222_2016-10-07
IV2016120512033460	kruidlaag	Elymus athericus (Link) Kerguélen	Soort_Latijn	80	Percentage	%	NA	ZSCPQ222_2016-10-07
IV2016120512033460	kruidlaag	Glaux maritima L.	Soort_Latijn	4	Percentage	%	NA	ZSCPQ222_2016-10-07
IV2016120512033460	kruidlaag	Phragmites australis (Cav.) Steud.	Soort_Latijn	1	Percentage	%	NA	ZSCPQ222_2016-10-07
IV2016120512033460	kruidlaag	Scirpus maritimus L.	Soort_Latijn	7	Percentage	%	NA	ZSCPQ222_2016-10-07
IV2014011315404492	kruidlaag	Glaux maritima L.	Soort_Latijn	2	Percentage	%	NA	ZSCPQ225_2013-10-07
IV2014011315404492	kruidlaag	Spergularia marina (L.) Besser	Soort_Latijn	2	Percentage	%	NA	ZSCPQ225_2013-10-07
IV2016120513593673	kruidlaag	Glaux maritima L.	Soort_Latijn	20	Percentage	%	NA	ZSCPQ225_2016-10-07
IV2016120513593673	kruidlaag	Spergularia marina (L.) Besser	Soort_Latijn	1	Percentage	%	NA	ZSCPQ225_2016-10-07
IV2020032413194563	kruidlaag	Aster tripolium L.	Soort_Latijn	1	Percentage	%	NA	ZSCPQ225_2019-10-10
IV2020032413194563	kruidlaag	Glaux maritima L.	Soort_Latijn	50	Percentage	%	NA	ZSCPQ225_2019-10-10
IV2020032413194563	kruidlaag	Spergularia marina (L.) Besser	Soort_Latijn	1	Percentage	%	NA	ZSCPQ225_2019-10-10
IV2023031712114303	kruidlaag	Elymus athericus (Link) Kerguélen	Soort_Latijn	1	Percentage	%	NA	ZSCPQ225_2022-10-03
IV2023031712114303	kruidlaag	Glaux maritima L.	Soort_Latijn	60	Percentage	%	NA	ZSCPQ225_2022-10-03
IV2023031712114303	kruidlaag	Phragmites australis (Cav.) Steud.	Soort_Latijn	1	Percentage	%	NA	ZSCPQ225_2022-10-03
IV2023031712114303	kruidlaag	Scirpus maritimus L.	Soort_Latijn	1	Percentage	%	NA	ZSCPQ225_2022-10-03
IV2014011315450812	kruidlaag	Cirsium arvense (L.) Scop.	Soort_Latijn	1	Percentage	%	NA	ZSCPQ227_2013-10-07
IV2014011315450812	kruidlaag	Phragmites australis (Cav.) Steud.	Soort_Latijn	2	Percentage	%	NA	ZSCPQ227_2013-10-07
IV2014011315450812	kruidlaag	Scirpus maritimus L.	Soort_Latijn	1	Percentage	%	NA	ZSCPQ227_2013-10-07
IV2016120516150711	kruidlaag	Phragmites australis (Cav.) Steud.	Soort_Latijn	1	Percentage	%	NA	ZSCPQ227_2016-10-07
IV2016120516150711	kruidlaag	Scirpus maritimus L.	Soort_Latijn	1	Percentage	%	NA	ZSCPQ227_2016-10-07
IV2023031713323978	kruidlaag	Scirpus maritimus L.	Soort_Latijn	1	Percentage	%	NA	ZSCPQ227_2022-10-03
IV2014011315505423	kruidlaag	Agrostis stolonifera L.	Soort_Latijn	1	Percentage	%	NA	ZSCPQ230_2013-10-07
IV2014011315505423	kruidlaag	Atriplex prostrata Boucher ex DC.	Soort_Latijn	1	Percentage	%	NA	ZSCPQ230_2013-10-07
IV2014011315505423	kruidlaag	Cirsium arvense (L.) Scop.	Soort_Latijn	17	Percentage	%	NA	ZSCPQ230_2013-10-07
IV2014011315505423	kruidlaag	Elymus athericus (Link) Kerguélen	Soort_Latijn	4	Percentage	%	NA	ZSCPQ230_2013-10-07
IV2014011315505423	kruidlaag	Epilobium	Soort_Latijn	1	Percentage	%	NA	ZSCPQ230_2013-10-07
IV2014011315505423	kruidlaag	Phragmites australis (Cav.) Steud.	Soort_Latijn	62	Percentage	%	NA	ZSCPQ230_2013-10-07
IV2014011315505423	kruidlaag	Sambucus nigra L.	Soort_Latijn	2	Percentage	%	NA	ZSCPQ230_2013-10-07
IV2014011315505423	kruidlaag	Senecio jacobaea L.	Soort_Latijn	1	Percentage	%	NA	ZSCPQ230_2013-10-07
IV2016121209285905	kruidlaag	Agrostis stolonifera L.	Soort_Latijn	20	Percentage	%	NA	ZSCPQ230_2016-10-10
IV2016121209285905	kruidlaag	Calamagrostis epigejos (L.) Roth	Soort_Latijn	2	Percentage	%	NA	ZSCPQ230_2016-10-10
IV2016121209285905	kruidlaag	Cirsium arvense (L.) Scop.	Soort_Latijn	4	Percentage	%	NA	ZSCPQ230_2016-10-10
IV2016121209285905	kruidlaag	Elymus athericus (Link) Kerguélen	Soort_Latijn	2	Percentage	%	NA	ZSCPQ230_2016-10-10
IV2016121209285905	kruidlaag	Elymus repens (L.) Gould	Soort_Latijn	12	Percentage	%	NA	ZSCPQ230_2016-10-10
IV2016121209285905	kruidlaag	Epilobium parviflorum Schreb.	Soort_Latijn	1	Percentage	%	NA	ZSCPQ230_2016-10-10
IV2016121209285905	kruidlaag	Phragmites australis (Cav.) Steud.	Soort_Latijn	70	Percentage	%	NA	ZSCPQ230_2016-10-10
IV2016121209285905	kruidlaag	Sambucus nigra L.	Soort_Latijn	2	Percentage	%	NA	ZSCPQ230_2016-10-10
IV2016121209285905	kruidlaag	Scirpus maritimus L.	Soort_Latijn	1	Percentage	%	NA	ZSCPQ230_2016-10-10
IV2016121209285905	kruidlaag	Scutellaria galericulata L.	Soort_Latijn	2	Percentage	%	NA	ZSCPQ230_2016-10-10
IV2016121209285905	kruidlaag	Senecio jacobaea L.	Soort_Latijn	2	Percentage	%	NA	ZSCPQ230_2016-10-10
IV2016121209285905	kruidlaag	Sonchus arvensis L.	Soort_Latijn	1	Percentage	%	NA	ZSCPQ230_2016-10-10
IV2016121209285905	kruidlaag	Urtica dioica L.	Soort_Latijn	1	Percentage	%	NA	ZSCPQ230_2016-10-10
IV2020032417192031	kruidlaag	Atriplex prostrata Boucher ex DC.	Soort_Latijn	1	Percentage	%	NA	ZSCPQ230_2019-10-11
IV2020032417192031	kruidlaag	Calamagrostis epigejos (L.) Roth	Soort_Latijn	4	Percentage	%	NA	ZSCPQ230_2019-10-11
