ID	Habitattype	Versie	Criterium	Indicator	Beoordeling	Belang	Kwaliteitsniveau	BeoordelingID	Status_indicator	Verschilscore
IV2024091612000022	3260	Versie 3	Verstoring	invasieve exoten	hoogstens zeldzaam	zb	1	1274	1	1
IV2024091612000023	3260	Versie 3	Structuur	horizontale structuur	grootste vegetatievlek > 10 m²	zb	1	1279	0	-0.98
IV2024091612000023	3260	Versie 3	Structuur	verticale structuur	<= 30 % helofyten (uitgezonderd sleutelsoorten)	zb	1	1278	0	-0.485714285714286
IV2024091612000023	3260	Versie 3	Vegetatie	sleutelsoorten	minstens 1 sleutelsoort minstens laag-abundant aanwezig of minstens 2 sleutelsoorten frequent aanwezig	b	1	1275	0	-1
IV2024091612000023	3260	Versie 3	Verstoring	eutrofiëring	<= 30 %	zb	1	1282	1	0.966666666666667
IV2024091612000023	3260	Versie 3	Verstoring	invasieve exoten	hoogstens zeldzaam	zb	1	1274	0	-0.00950475237618809
IV2024091612000024	3260	Versie 3	Structuur	horizontale structuur	grootste vegetatievlek > 10 m²	zb	1	1279	0	-0.8
IV2024091612000024	3260	Versie 3	Structuur	verticale structuur	<= 30 % helofyten (uitgezonderd sleutelsoorten)	zb	1	1278	0	-0.142857142857143
IV2024091612000024	3260	Versie 3	Vegetatie	sleutelsoorten	minstens 1 sleutelsoort minstens laag-abundant aanwezig of minstens 2 sleutelsoorten frequent aanwezig	b	1	1275	0	-0.5
IV2024091612000024	3260	Versie 3	Verstoring	eutrofiëring	<= 30 %	zb	1	1282	1	0.9
IV2024091612000024	3260	Versie 3	Verstoring	invasieve exoten	hoogstens zeldzaam	zb	1	1274	1	1
IV2024091612000026	3260	Versie 3	Structuur	horizontale structuur	grootste vegetatievlek > 10 m²	zb	1	1279	0	-0.8
IV2024091612000026	3260	Versie 3	Structuur	verticale structuur	<= 30 % helofyten (uitgezonderd sleutelsoorten)	zb	1	1278	1	0.766666666666667
IV2024091612000026	3260	Versie 3	Vegetatie	sleutelsoorten	minstens 1 sleutelsoort minstens laag-abundant aanwezig of minstens 2 sleutelsoorten frequent aanwezig	b	1	1275	0	-1
IV2024091612000026	3260	Versie 3	Verstoring	eutrofiëring	<= 30 %	zb	1	1282	1	0.966666666666667
IV2024091612000026	3260	Versie 3	Verstoring	invasieve exoten	hoogstens zeldzaam	zb	1	1274	1	1
IV2024091612000027	3260	Versie 3	Structuur	horizontale structuur	grootste vegetatievlek > 10 m²	zb	1	1279	1	0.1
IV2024091612000027	3260	Versie 3	Structuur	verticale structuur	<= 30 % helofyten (uitgezonderd sleutelsoorten)	zb	1	1278	1	0.966666666666667
IV2024091612000027	3260	Versie 3	Vegetatie	sleutelsoorten	minstens 1 sleutelsoort minstens laag-abundant aanwezig of minstens 2 sleutelsoorten frequent aanwezig	b	1	1275	0	-0.5
IV2024091612000027	3260	Versie 3	Verstoring	eutrofiëring	<= 30 %	zb	1	1282	1	0.966666666666667
IV2024091612000027	3260	Versie 3	Verstoring	invasieve exoten	hoogstens zeldzaam	zb	1	1274	1	1
IV2024091612000028	3260	Versie 3	Structuur	horizontale structuur	grootste vegetatievlek > 10 m²	zb	1	1279	1	7
IV2024091612000028	3260	Versie 3	Structuur	verticale structuur	<= 30 % helofyten (uitgezonderd sleutelsoorten)	zb	1	1278	1	0.966666666666667
IV2024091612000028	3260	Versie 3	Vegetatie	sleutelsoorten	minstens 1 sleutelsoort minstens laag-abundant aanwezig of minstens 2 sleutelsoorten frequent aanwezig	b	1	1275	0	-0.5
IV2024091612000028	3260	Versie 3	Verstoring	eutrofiëring	<= 30 %	zb	1	1282	1	0.966666666666667
IV2024091612000028	3260	Versie 3	Verstoring	invasieve exoten	hoogstens zeldzaam	zb	1	1274	0	-0.00950475237618809
IV2024091612000029	3260	Versie 3	Structuur	horizontale structuur	grootste vegetatievlek > 10 m²	zb	1	1279	0	-0.8
IV2024091612000029	3260	Versie 3	Structuur	verticale structuur	<= 30 % helofyten (uitgezonderd sleutelsoorten)	zb	1	1278	1	0.966666666666667
IV2024091612000029	3260	Versie 3	Vegetatie	sleutelsoorten	minstens 1 sleutelsoort minstens laag-abundant aanwezig of minstens 2 sleutelsoorten frequent aanwezig	b	1	1275	0	-1
IV2024091612000029	3260	Versie 3	Verstoring	eutrofiëring	<= 30 %	zb	1	1282	1	0.966666666666667
IV2024091612000029	3260	Versie 3	Verstoring	invasieve exoten	hoogstens zeldzaam	zb	1	1274	1	1
