survey	recording_givid	user_reference	var_code	var	value	value_numeric	is_below_LOQ	is_above_LOQ	is_numeric	unit
HT3260	IV2016120811543925	GroNe_11_20160728	sv_2	submerse vegetatie frequent	1	1	0	0	1	%
HT3260	IV2016120811543925	GroNe_11_20160728	sv_1	submerse vegetatie schaars	1	1	0	0	1	%
HT3260	IV2016120811543925	GroNe_11_20160728	TOT	totale bedekking	10	10	0	0	1	%
HT3260	IV2016120811543925	GroNe_11_20160728	<1	vegetatievlekken =< 1 m²	3	3	0	0	1	count
HT3260	IV2016120811543925	GroNe_11_20160728	veui	verstoring eutrofiëringsindicatoren	5	5	0	0	1	%
HT3260	IV2016120811543925	GroNe_11_20160728	vhel	verstoring helofyten	7	7	0	0	1	%
HT3260	IV2016120811543925	GroNe_11_20160728	viex	verstoring invasieve exoten	0	0	0	0	1	%
HT3260	IV2016120811543925	GroNe_11_20160728	peil	waterpeil	normaal	NA	0	0	0	class
HT3260	IV2016120812572168	SchNe_01_20160804	artif	artificiële structuren	geen artificiele structuur	NA	0	0	0	class
HT3260	IV2016120812572168	SchNe_01_20160804	beh	beheer	geen beheer gekend	NA	0	0	0	class
HT3260	IV2016120812572168	SchNe_01_20160804	Breed	breedte	5	5	0	0	1	m
HT3260	IV2016120812572168	SchNe_01_20160804	Diep	diepte	1	1	0	0	1	m
HT3260	IV2016120812572168	SchNe_01_20160804	profl	dominant oeverprofiel lo	natuurlijk: vanaf 45°	NA	0	0	0	class
HT3260	IV2016120812572168	SchNe_01_20160804	profr	dominant oeverprofiel ro	natuurlijk: minder dan 45°	NA	0	0	0	class
HT3260	IV2016120812572168	SchNe_01_20160804	orgma	grof organisch materiaal	bladeren	NA	0	0	0	class
HT3260	IV2016120812572168	SchNe_01_20160804	orgma	grof organisch materiaal	twijgjes	NA	0	0	0	class
HT3260	IV2016120812572168	SchNe_01_20160804	MaxGr	grootte grootste vlek	20	20	0	0	1	m²
HT3260	IV2016120812572168	SchNe_01_20160804	turbi	helderheid van de waterkolom	bodemzicht	NA	0	0	0	class
HT3260	IV2016120812572168	SchNe_01_20160804	Lang	lengte	100	100	0	0	1	m
HT3260	IV2016120812572168	SchNe_01_20160804	wijze	manier waarop de opname gemaakt is	wadend	NA	0	0	0	class
HT3260	IV2016120812572168	SchNe_01_20160804	schab	schaduw boom en struik	10	10	0	0	1	%
HT3260	IV2016120812572168	SchNe_01_20160804	schao	schaduw oevervegetatie	0	0	0	0	1	%
HT3260	IV2016120812572168	SchNe_01_20160804	Slib	slibdikte	0	0	0	0	1	m
HT3260	IV2016120812572168	SchNe_01_20160804	Som	som van vlekken	100	100	0	0	1	m²
HT3260	IV2016120812572168	SchNe_01_20160804	sv_2	submerse vegetatie frequent	100	100	0	0	1	%
HT3260	IV2016120812572168	SchNe_01_20160804	TOT	totale bedekking	30	30	0	0	1	%
HT3260	IV2016120812572168	SchNe_01_20160804	<1	vegetatievlekken =< 1 m²	4	4	0	0	1	count
HT3260	IV2016120812572168	SchNe_01_20160804	1-5	vegetatievlekken > 1 - 5 m²	12	12	0	0	1	count
HT3260	IV2016120812572168	SchNe_01_20160804	11-50	vegetatievlekken > 10 - 50 m²	2	2	0	0	1	count
HT3260	IV2016120812572168	SchNe_01_20160804	5-10	vegetatievlekken > 5 - 10 m²	2	2	0	0	1	count
HT3260	IV2016120812572168	SchNe_01_20160804	veui	verstoring eutrofiëringsindicatoren	<1	1	1	0	1	%
HT3260	IV2016120812572168	SchNe_01_20160804	vhel	verstoring helofyten	1	1	0	0	1	%
HT3260	IV2016120812572168	SchNe_01_20160804	viex	verstoring invasieve exoten	<1	1	1	0	1	%
HT3260	IV2016120812572168	SchNe_01_20160804	peil	waterpeil	uitzonderlijk hoog	NA	0	0	0	class
HT3260	IV2016120813184428	Dommel_01_20160805	artif	artificiële structuren	geen artificiele structuur	NA	0	0	0	class
HT3260	IV2016120813184428	Dommel_01_20160805	beh	beheer	hermeandering	NA	0	0	0	class
HT3260	IV2016120813184428	Dommel_01_20160805	Breed	breedte	8	8	0	0	1	m
HT3260	IV2016120813184428	Dommel_01_20160805	Diep	diepte	0.9	0.9	0	0	1	m
HT3260	IV2016120813184428	Dommel_01_20160805	profl	dominant oeverprofiel lo	natuurlijk: vanaf 45°	NA	0	0	0	class
HT3260	IV2016120813184428	Dommel_01_20160805	profr	dominant oeverprofiel ro	natuurlijk: vanaf 45°	NA	0	0	0	class
HT3260	IV2016120813184428	Dommel_01_20160805	orgma	grof organisch materiaal	bladeren	NA	0	0	0	class
HT3260	IV2016120813184428	Dommel_01_20160805	orgma	grof organisch materiaal	takken	NA	0	0	0	class
HT3260	IV2016120813184428	Dommel_01_20160805	orgma	grof organisch materiaal	twijgjes	NA	0	0	0	class
HT3260	IV2016120813184428	Dommel_01_20160805	MaxGr	grootte grootste vlek	1	1	0	0	1	m²
HT3260	IV2016120813184428	Dommel_01_20160805	turbi	helderheid van de waterkolom	bodemzicht	NA	0	0	0	class
HT3260	IV2016120813184428	Dommel_01_20160805	Lang	lengte	100	100	0	0	1	m
HT3260	IV2016120813184428	Dommel_01_20160805	wijze	manier waarop de opname gemaakt is	wadend	NA	0	0	0	class
HT3260	IV2016120813184428	Dommel_01_20160805	schab	schaduw boom en struik	<1	1	1	0	1	%
HT3260	IV2016120813184428	Dommel_01_20160805	schao	schaduw oevervegetatie	<1	1	1	0	1	%
HT3260	IV2016120813184428	Dommel_01_20160805	Slib	slibdikte	0	0	0	0	1	m
HT3260	IV2016120813184428	Dommel_01_20160805	Som	som van vlekken	3	3	0	0	1	m²
HT3260	IV2016120813184428	Dommel_01_20160805	sv_2	submerse vegetatie frequent	100	100	0	0	1	%
HT3260	IV2016120813184428	Dommel_01_20160805	TOT	totale bedekking	45	45	0	0	1	%
HT3260	IV2016120813184428	Dommel_01_20160805	<1	vegetatievlekken =< 1 m²	6	6	0	0	1	count
HT3260	IV2016120813184428	Dommel_01_20160805	veui	verstoring eutrofiëringsindicatoren	3	3	0	0	1	%
HT3260	IV2016120813184428	Dommel_01_20160805	vhel	verstoring helofyten	<1	1	1	0	1	%
HT3260	IV2016120813184428	Dommel_01_20160805	viex	verstoring invasieve exoten	<1	1	1	0	1	%
HT3260	IV2016120813184428	Dommel_01_20160805	peil	waterpeil	normaal	NA	0	0	0	class
HT3260	IV2016120813410051	Dommel_10_20160805	artif	artificiële structuren	geen artificiele structuur	NA	0	0	0	class
HT3260	IV2016120813410051	Dommel_10_20160805	beh	beheer	hermeandering	NA	0	0	0	class
HT3260	IV2016120813410051	Dommel_10_20160805	Diep	diepte	1.7	1.7	0	0	1	m
HT3260	IV2016120813410051	Dommel_10_20160805	profl	dominant oeverprofiel lo	natuurlijk: ong 90%	NA	0	0	0	class
HT3260	IV2016120813410051	Dommel_10_20160805	profr	dominant oeverprofiel ro	natuurlijk: ong 90%	NA	0	0	0	class
HT3260	IV2016120813410051	Dommel_10_20160805	orgma	grof organisch materiaal	bladeren	NA	0	0	0	class
HT3260	IV2016120813410051	Dommel_10_20160805	orgma	grof organisch materiaal	twijgjes	NA	0	0	0	class
HT3260	IV2016120813410051	Dommel_10_20160805	MaxGr	grootte grootste vlek	0.25	0.25	0	0	1	m²
HT3260	IV2016120813410051	Dommel_10_20160805	turbi	helderheid van de waterkolom	troebel door substraat	NA	0	0	0	class
HT3260	IV2016120813410051	Dommel_10_20160805	Lang	lengte	100	100	0	0	1	m
HT3260	IV2016120813410051	Dommel_10_20160805	wijze	manier waarop de opname gemaakt is	harkend in het water lo	NA	0	0	0	class
HT3260	IV2016120813410051	Dommel_10_20160805	wijze	manier waarop de opname gemaakt is	wadend	NA	0	0	0	class
HT3260	IV2016120813410051	Dommel_10_20160805	schab	schaduw boom en struik	<1	1	1	0	1	%
HT3260	IV2016120813410051	Dommel_10_20160805	schao	schaduw oevervegetatie	<1	1	1	0	1	%
HT3260	IV2016120813410051	Dommel_10_20160805	Secch	secchi-diepte	1.2	1.2	0	0	1	m
HT3260	IV2016120813410051	Dommel_10_20160805	Som	som van vlekken	0.5	0.5	0	0	1	m²
HT3260	IV2016120813410051	Dommel_10_20160805	sv_2	submerse vegetatie frequent	100	100	0	0	1	%
HT3260	IV2016120813410051	Dommel_10_20160805	TOT	totale bedekking	30	30	0	0	1	%
HT3260	IV2016120813410051	Dommel_10_20160805	<1	vegetatievlekken =< 1 m²	3	3	0	0	1	count
HT3260	IV2016120813410051	Dommel_10_20160805	veui	verstoring eutrofiëringsindicatoren	1	1	0	0	1	%
HT3260	IV2016120813410051	Dommel_10_20160805	vhel	verstoring helofyten	1	1	0	0	1	%
HT3260	IV2016120813410051	Dommel_10_20160805	viex	verstoring invasieve exoten	<1	1	1	0	1	%
HT3260	IV2016120813410051	Dommel_10_20160805	peil	waterpeil	normaal	NA	0	0	0	class
HT3260	IV2016120814040865	WarBe_01_20160805	artif	artificiële structuren	geen artificiele structuur	NA	0	0	0	class
HT3260	IV2016120814040865	WarBe_01_20160805	beh	beheer	geen beheer gekend	NA	0	0	0	class
HT3260	IV2016120814040865	WarBe_01_20160805	Breed	breedte	3.5	3.5	0	0	1	m
HT3260	IV2016120814040865	WarBe_01_20160805	Diep	diepte	0.7	0.7	0	0	1	m
HT3260	IV2016120814040865	WarBe_01_20160805	profl	dominant oeverprofiel lo	natuurlijk: vanaf 45°	NA	0	0	0	class
HT3260	IV2016120814040865	WarBe_01_20160805	profr	dominant oeverprofiel ro	natuurlijk: vanaf 45°	NA	0	0	0	class
HT3260	IV2016120814040865	WarBe_01_20160805	orgma	grof organisch materiaal	bladeren	NA	0	0	0	class
HT3260	IV2016120814040865	WarBe_01_20160805	orgma	grof organisch materiaal	takken	NA	0	0	0	class
HT3260	IV2016120814040865	WarBe_01_20160805	orgma	grof organisch materiaal	twijgjes	NA	0	0	0	class
HT3260	IV2016120814040865	WarBe_01_20160805	turbi	helderheid van de waterkolom	bodemzicht	NA	0	0	0	class
HT3260	IV2016120814040865	WarBe_01_20160805	Lang	lengte	100	100	0	0	1	m
HT3260	IV2016120814040865	WarBe_01_20160805	wijze	manier waarop de opname gemaakt is	wadend	NA	0	0	0	class
HT3260	IV2016120814040865	WarBe_01_20160805	schab	schaduw boom en struik	80	80	0	0	1	%
HT3260	IV2016120814040865	WarBe_01_20160805	schao	schaduw oevervegetatie	<1	1	1	0	1	%
HT3260	IV2016120814040865	WarBe_01_20160805	Slib	slibdikte	0	0	0	0	1	m
HT3260	IV2016120814040865	WarBe_01_20160805	Som	som van vlekken	0	0	0	0	1	m²
HT3260	IV2016120814040865	WarBe_01_20160805	sv_0	submerse vegetatie afwezig	80	80	0	0	1	%
HT3260	IV2016120814040865	WarBe_01_20160805	sv_2	submerse vegetatie frequent	10	10	0	0	1	%
HT3260	IV2016120814040865	WarBe_01_20160805	sv_1	submerse vegetatie schaars	10	10	0	0	1	%
HT3260	IV2016120814040865	WarBe_01_20160805	TOT	totale bedekking	6	6	0	0	1	%
HT3260	IV2016120814040865	WarBe_01_20160805	veui	verstoring eutrofiëringsindicatoren	<1	1	1	0	1	%
HT3260	IV2016120814040865	WarBe_01_20160805	vhel	verstoring helofyten	2	2	0	0	1	%
HT3260	IV2016120814040865	WarBe_01_20160805	viex	verstoring invasieve exoten	<1	1	1	0	1	%
HT3260	IV2016120814040865	WarBe_01_20160805	peil	waterpeil	normaal	NA	0	0	0	class
HT3260	IV2016120814151855	Dommel_03_20160805	artif	artificiële structuren	bodemplaat of -val	NA	0	0	0	class
HT3260	IV2016120814151855	Dommel_03_20160805	artif	artificiële structuren	buizen (drainage, overstort)	NA	0	0	0	class
HT3260	IV2016120814151855	Dommel_03_20160805	beh	beheer	maaien oevervegetatie ro	NA	0	0	0	class
HT3260	IV2016120814151855	Dommel_03_20160805	beh	beheer	volledig maaien watervegetatie	NA	0	0	0	class
HT3260	IV2016120814151855	Dommel_03_20160805	Breed	breedte	5.3	5.3	0	0	1	m
HT3260	IV2016120814151855	Dommel_03_20160805	Diep	diepte	0.7	0.7	0	0	1	m
HT3260	IV2016120814151855	Dommel_03_20160805	profl	dominant oeverprofiel lo	natuurlijk: vanaf 45°	NA	0	0	0	class
HT3260	IV2016120814151855	Dommel_03_20160805	profr	dominant oeverprofiel ro	natuurlijk: ong 90%	NA	0	0	0	class
HT3260	IV2016120814151855	Dommel_03_20160805	orgma	grof organisch materiaal	bladeren	NA	0	0	0	class
HT3260	IV2016120814151855	Dommel_03_20160805	orgma	grof organisch materiaal	twijgjes	NA	0	0	0	class
HT3260	IV2016120814151855	Dommel_03_20160805	MaxGr	grootte grootste vlek	0.02	0.02	0	0	1	m²
HT3260	IV2016120814151855	Dommel_03_20160805	turbi	helderheid van de waterkolom	bodemzicht	NA	0	0	0	class
HT3260	IV2016120814151855	Dommel_03_20160805	Lang	lengte	100	100	0	0	1	m
HT3260	IV2016120814151855	Dommel_03_20160805	Plaat	lengte bodemplaat of -val	<1	1	1	0	1	m
HT3260	IV2016120814151855	Dommel_03_20160805	wijze	manier waarop de opname gemaakt is	wadend	NA	0	0	0	class
HT3260	IV2016120814151855	Dommel_03_20160805	schab	schaduw boom en struik	25	25	0	0	1	%
HT3260	IV2016120814151855	Dommel_03_20160805	schao	schaduw oevervegetatie	<1	1	1	0	1	%
HT3260	IV2016120814151855	Dommel_03_20160805	Slib	slibdikte	0	0	0	0	1	m
HT3260	IV2016120814151855	Dommel_03_20160805	Som	som van vlekken	0.02	0.02	0	0	1	m²
HT3260	IV2016120814151855	Dommel_03_20160805	sv_0	submerse vegetatie afwezig	20	20	0	0	1	%
HT3260	IV2016120814151855	Dommel_03_20160805	sv_2	submerse vegetatie frequent	10	10	0	0	1	%
HT3260	IV2016120814151855	Dommel_03_20160805	sv_1	submerse vegetatie schaars	70	70	0	0	1	%
HT3260	IV2016120814151855	Dommel_03_20160805	TOT	totale bedekking	2	2	0	0	1	%
HT3260	IV2016120814151855	Dommel_03_20160805	<1	vegetatievlekken =< 1 m²	1	1	0	0	1	count
HT3260	IV2016120814151855	Dommel_03_20160805	veui	verstoring eutrofiëringsindicatoren	0	0	0	0	1	%
HT3260	IV2016120814151855	Dommel_03_20160805	vhel	verstoring helofyten	<1	1	1	0	1	%
HT3260	IV2016120814151855	Dommel_03_20160805	viex	verstoring invasieve exoten	0	0	0	0	1	%
HT3260	IV2016120814151855	Dommel_03_20160805	peil	waterpeil	normaal	NA	0	0	0	class
HT3260	IV2016120814452463	Dommel_08_20160808	artif	artificiële structuren	brug	NA	0	0	0	class
HT3260	IV2016120814452463	Dommel_08_20160808	beh	beheer	maaien oevervegetatie ro	NA	0	0	0	class
HT3260	IV2016120814452463	Dommel_08_20160808	Breed	breedte	4	4	0	0	1	m
HT3260	IV2016120814452463	Dommel_08_20160808	Diep	diepte	0.7	0.7	0	0	1	m
HT3260	IV2016120814452463	Dommel_08_20160808	profl	dominant oeverprofiel lo	natuurlijk: vanaf 45°	NA	0	0	0	class
HT3260	IV2016120814452463	Dommel_08_20160808	profr	dominant oeverprofiel ro	natuurlijk: vanaf 45°	NA	0	0	0	class
HT3260	IV2016120814452463	Dommel_08_20160808	orgma	grof organisch materiaal	bladeren	NA	0	0	0	class
HT3260	IV2016120814452463	Dommel_08_20160808	MaxGr	grootte grootste vlek	0.005	0.005	0	0	1	m²
HT3260	IV2016120814452463	Dommel_08_20160808	turbi	helderheid van de waterkolom	bodemzicht	NA	0	0	0	class
HT3260	IV2016120814452463	Dommel_08_20160808	Lang	lengte	100	100	0	0	1	m
HT3260	IV2016120814452463	Dommel_08_20160808	Brug	lengte brug	1	1	0	0	1	m
HT3260	IV2016120814452463	Dommel_08_20160808	wijze	manier waarop de opname gemaakt is	wadend	NA	0	0	0	class
HT3260	IV2016120814452463	Dommel_08_20160808	schab	schaduw boom en struik	3	3	0	0	1	%
HT3260	IV2016120814452463	Dommel_08_20160808	schao	schaduw oevervegetatie	<1	1	1	0	1	%
HT3260	IV2016120814452463	Dommel_08_20160808	Slib	slibdikte	0	0	0	0	1	m
HT3260	IV2016120814452463	Dommel_08_20160808	Som	som van vlekken	0.01	0.01	0	0	1	m²
HT3260	IV2016120814452463	Dommel_08_20160808	sv_2	submerse vegetatie frequent	100	100	0	0	1	%
HT3260	IV2016120814452463	Dommel_08_20160808	TOT	totale bedekking	70	70	0	0	1	%
HT3260	IV2016120814452463	Dommel_08_20160808	<1	vegetatievlekken =< 1 m²	2	2	0	0	1	count
HT3260	IV2016120814452463	Dommel_08_20160808	veui	verstoring eutrofiëringsindicatoren	<1	1	1	0	1	%
HT3260	IV2016120814452463	Dommel_08_20160808	vhel	verstoring helofyten	3	3	0	0	1	%
HT3260	IV2016120814452463	Dommel_08_20160808	viex	verstoring invasieve exoten	<1	1	1	0	1	%
HT3260	IV2016120814452463	Dommel_08_20160808	peil	waterpeil	normaal	NA	0	0	0	class
HT3260	IV2016120914433191	BolBe_08_o_20160808	artif	artificiële structuren	bodemplaat of -val	NA	0	0	0	class
HT3260	IV2016120914433191	BolBe_08_o_20160808	artif	artificiële structuren	brug	NA	0	0	0	class
HT3260	IV2016120914433191	BolBe_08_o_20160808	Plaat	lengte bodemplaat of -val	20	20	0	0	1	m
HT3260	IV2016120914433191	BolBe_08_o_20160808	Brug	lengte brug	15	15	0	0	1	m
HT3260	IV2016120914450912	BolBe_08_20160808	artif	artificiële structuren	geen artificiele structuur	NA	0	0	0	class
HT3260	IV2016120914450912	BolBe_08_20160808	beh	beheer	geen beheer gekend	NA	0	0	0	class
HT3260	IV2016120914450912	BolBe_08_20160808	Breed	breedte	2.7	2.7	0	0	1	m
HT3260	IV2016120914450912	BolBe_08_20160808	Diep	diepte	0.3	0.3	0	0	1	m
HT3260	IV2016120914450912	BolBe_08_20160808	profl	dominant oeverprofiel lo	natuurlijk: vanaf 45°	NA	0	0	0	class
HT3260	IV2016120914450912	BolBe_08_20160808	profr	dominant oeverprofiel ro	natuurlijk: vanaf 45°	NA	0	0	0	class
HT3260	IV2016120914450912	BolBe_08_20160808	orgma	grof organisch materiaal	bladeren	NA	0	0	0	class
HT3260	IV2016120914450912	BolBe_08_20160808	orgma	grof organisch materiaal	takken	NA	0	0	0	class
HT3260	IV2016120914450912	BolBe_08_20160808	orgma	grof organisch materiaal	twijgjes	NA	0	0	0	class
HT3260	IV2016120914450912	BolBe_08_20160808	turbi	helderheid van de waterkolom	bodemzicht	NA	0	0	0	class
HT3260	IV2016120914450912	BolBe_08_20160808	Lang	lengte	100	100	0	0	1	m
HT3260	IV2016120914450912	BolBe_08_20160808	wijze	manier waarop de opname gemaakt is	wadend	NA	0	0	0	class
HT3260	IV2016120914450912	BolBe_08_20160808	schab	schaduw boom en struik	40	40	0	0	1	%
HT3260	IV2016120914450912	BolBe_08_20160808	schao	schaduw oevervegetatie	5	5	0	0	1	%
HT3260	IV2016120914450912	BolBe_08_20160808	Som	som van vlekken	0	0	0	0	1	m²
HT3260	IV2016120914450912	BolBe_08_20160808	sv_0	submerse vegetatie afwezig	100	100	0	0	1	%
HT3260	IV2016120914450912	BolBe_08_20160808	TOT	totale bedekking	15	15	0	0	1	%
HT3260	IV2016120914450912	BolBe_08_20160808	veui	verstoring eutrofiëringsindicatoren	<1	1	1	0	1	%
HT3260	IV2016120914450912	BolBe_08_20160808	vhel	verstoring helofyten	15	15	0	0	1	%
HT3260	IV2016120914450912	BolBe_08_20160808	viex	verstoring invasieve exoten	<1	1	1	0	1	%
HT3260	IV2016120914450912	BolBe_08_20160808	peil	waterpeil	normaal	NA	0	0	0	class
HT3260	IV2016120915405472	Abeek_04_20160808	artif	artificiële structuren	geen artificiele structuur	NA	0	0	0	class
HT3260	IV2016120915405472	Abeek_04_20160808	beh	beheer	geen beheer gekend	NA	0	0	0	class
HT3260	IV2016120915405472	Abeek_04_20160808	Breed	breedte	4	4	0	0	1	m
HT3260	IV2016120915405472	Abeek_04_20160808	Diep	diepte	0.3	0.3	0	0	1	m
HT3260	IV2016120915405472	Abeek_04_20160808	profl	dominant oeverprofiel lo	natuurlijk: minder dan 45°	NA	0	0	0	class
HT3260	IV2016120915405472	Abeek_04_20160808	profr	dominant oeverprofiel ro	natuurlijk: minder dan 45°	NA	0	0	0	class
HT3260	IV2016120915405472	Abeek_04_20160808	orgma	grof organisch materiaal	bladeren	NA	0	0	0	class
HT3260	IV2016120915405472	Abeek_04_20160808	orgma	grof organisch materiaal	dikke takken / stam	NA	0	0	0	class
HT3260	IV2016120915405472	Abeek_04_20160808	orgma	grof organisch materiaal	takken	NA	0	0	0	class
HT3260	IV2016120915405472	Abeek_04_20160808	orgma	grof organisch materiaal	twijgjes	NA	0	0	0	class
HT3260	IV2016120915405472	Abeek_04_20160808	turbi	helderheid van de waterkolom	bodemzicht	NA	0	0	0	class
HT3260	IV2016120915405472	Abeek_04_20160808	Lang	lengte	100	100	0	0	1	m
HT3260	IV2016120915405472	Abeek_04_20160808	wijze	manier waarop de opname gemaakt is	harkend vanop de ro	NA	0	0	0	class
HT3260	IV2016120915405472	Abeek_04_20160808	wijze	manier waarop de opname gemaakt is	wadend	NA	0	0	0	class
HT3260	IV2016120915405472	Abeek_04_20160808	schab	schaduw boom en struik	30	30	0	0	1	%
HT3260	IV2016120915405472	Abeek_04_20160808	schao	schaduw oevervegetatie	0	0	0	0	1	%
HT3260	IV2016120915405472	Abeek_04_20160808	Slib	slibdikte	0.1	0.1	0	0	1	m
HT3260	IV2016120915405472	Abeek_04_20160808	Som	som van vlekken	0	0	0	0	1	m²
HT3260	IV2016120915405472	Abeek_04_20160808	sv_0	submerse vegetatie afwezig	100	100	0	0	1	%
HT3260	IV2016120915405472	Abeek_04_20160808	TOT	totale bedekking	80	80	0	0	1	%
HT3260	IV2016120915405472	Abeek_04_20160808	veui	verstoring eutrofiëringsindicatoren	10	10	0	0	1	%
HT3260	IV2016120915405472	Abeek_04_20160808	vhel	verstoring helofyten	80	80	0	0	1	%
HT3260	IV2016120915405472	Abeek_04_20160808	viex	verstoring invasieve exoten	0	0	0	0	1	%
HT3260	IV2016120915405472	Abeek_04_20160808	peil	waterpeil	normaal	NA	0	0	0	class
HT3260	IV2016120915535509	Voer_08_o_20160811	artif	artificiële structuren	bodemplaat of -val	NA	0	0	0	class
HT3260	IV2016120915535509	Voer_08_o_20160811	artif	artificiële structuren	brug	NA	0	0	0	class
HT3260	IV2016120915535509	Voer_08_o_20160811	artif	artificiële structuren	buizen (drainage, overstort)	NA	0	0	0	class
HT3260	IV2016120915535509	Voer_08_o_20160811	artif	artificiële structuren	rooster	NA	0	0	0	class
HT3260	IV2016120915535509	Voer_08_o_20160811	artif	artificiële structuren	stuw	NA	0	0	0	class
HT3260	IV2016120915535509	Voer_08_o_20160811	Breed	breedte	2.5	2.5	0	0	1	m
HT3260	IV2016120915535509	Voer_08_o_20160811	Diep	diepte	0.2	0.2	0	0	1	m
HT3260	IV2016120915535509	Voer_08_o_20160811	profl	dominant oeverprofiel lo	natuurlijk: vanaf 45°	NA	0	0	0	class
HT3260	IV2016120915535509	Voer_08_o_20160811	profr	dominant oeverprofiel ro	natuurlijk: vanaf 45°	NA	0	0	0	class
HT3260	IV2016120915535509	Voer_08_o_20160811	orgma	grof organisch materiaal	bladeren	NA	0	0	0	class
HT3260	IV2016120915535509	Voer_08_o_20160811	orgma	grof organisch materiaal	twijgjes	NA	0	0	0	class
HT3260	IV2016120915535509	Voer_08_o_20160811	MaxGr	grootte grootste vlek	0.25	0.25	0	0	1	m²
HT3260	IV2016120915535509	Voer_08_o_20160811	turbi	helderheid van de waterkolom	bodemzicht	NA	0	0	0	class
HT3260	IV2016120915535509	Voer_08_o_20160811	Lang	lengte	100	100	0	0	1	m
HT3260	IV2016120915535509	Voer_08_o_20160811	Plaat	lengte bodemplaat of -val	10	10	0	0	1	m
HT3260	IV2016120915535509	Voer_08_o_20160811	Brug	lengte brug	2	2	0	0	1	m
HT3260	IV2016120915535509	Voer_08_o_20160811	wijze	manier waarop de opname gemaakt is	wadend	NA	0	0	0	class
HT3260	IV2016120915535509	Voer_08_o_20160811	schab	schaduw boom en struik	30	30	0	0	1	%
HT3260	IV2016120915535509	Voer_08_o_20160811	schao	schaduw oevervegetatie	<1	1	1	0	1	%
HT3260	IV2016120915535509	Voer_08_o_20160811	Slib	slibdikte	0	0	0	0	1	m
HT3260	IV2016120915535509	Voer_08_o_20160811	Som	som van vlekken	0.5	0.5	0	0	1	m²
HT3260	IV2016120915535509	Voer_08_o_20160811	sv_1	submerse vegetatie schaars	100	100	0	0	1	%
HT3260	IV2016120915535509	Voer_08_o_20160811	TOT	totale bedekking	5	5	0	0	1	%
HT3260	IV2016120915535509	Voer_08_o_20160811	<1	vegetatievlekken =< 1 m²	4	4	0	0	1	count
HT3260	IV2016120915535509	Voer_08_o_20160811	veui	verstoring eutrofiëringsindicatoren	0	0	0	0	1	%
HT3260	IV2016120915535509	Voer_08_o_20160811	vhel	verstoring helofyten	1	1	0	0	1	%
HT3260	IV2016120915535509	Voer_08_o_20160811	viex	verstoring invasieve exoten	0	0	0	0	1	%
