survey	recording_givid	user_reference	var_code	var	value	value_perc
HT31xx_Plassen	IV2017020316134529	AN_KAL_002_04_2016	Tot	totale bedekking	99	99.0
HT31xx_Plassen	IV2017020316134529	AN_KAL_002_04_2016	Zwev	Zwevend	0	0.0
HT31xx_Plassen	IV2017020316462411	AN_KAL_002_05_2016	A	Algenlaag	0	0.0
HT31xx_Plassen	IV2017020316462411	AN_KAL_002_05_2016	B	Boomlaag	0	0.0
HT31xx_Plassen	IV2017020316462411	AN_KAL_002_05_2016	Drijv	Drijvend	0	0.0
HT31xx_Plassen	IV2017020316462411	AN_KAL_002_05_2016	Helo	Helofyt	100	100.0
HT31xx_Plassen	IV2017020316462411	AN_KAL_002_05_2016	Chara	Kranswieren	0	0.0
HT31xx_Plassen	IV2017020316462411	AN_KAL_002_05_2016	Kroos	Kroos	0	0.0
HT31xx_Plassen	IV2017020316462411	AN_KAL_002_05_2016	K	Kruidlaag	45	45.0
HT31xx_Plassen	IV2017020316462411	AN_KAL_002_05_2016	M	Moslaag	80	80.0
HT31xx_Plassen	IV2017020316462411	AN_KAL_002_05_2016	S	Struiklaag	0-x-1	0.5
HT31xx_Plassen	IV2017020316462411	AN_KAL_002_05_2016	Subm	Submers	0-x-1	0.5
HT31xx_Plassen	IV2017020316462411	AN_KAL_002_05_2016	Tot	totale bedekking	100	100.0
HT31xx_Plassen	IV2017020316462411	AN_KAL_002_05_2016	Zwev	Zwevend	1	1.0
HT31xx_Plassen	IV2017020316532169	AN_KAL_002_06_2016	A	Algenlaag	0	0.0
HT31xx_Plassen	IV2017020316532169	AN_KAL_002_06_2016	B	Boomlaag	0	0.0
HT31xx_Plassen	IV2017020316532169	AN_KAL_002_06_2016	Drijv	Drijvend	0	0.0
HT31xx_Plassen	IV2017020316532169	AN_KAL_002_06_2016	Helo	Helofyt	90	90.0
HT31xx_Plassen	IV2017020316532169	AN_KAL_002_06_2016	Chara	Kranswieren	0	0.0
HT31xx_Plassen	IV2017020316532169	AN_KAL_002_06_2016	Kroos	Kroos	0	0.0
HT31xx_Plassen	IV2017020316532169	AN_KAL_002_06_2016	K	Kruidlaag	50	50.0
HT31xx_Plassen	IV2017020316532169	AN_KAL_002_06_2016	M	Moslaag	85	85.0
HT31xx_Plassen	IV2017020316532169	AN_KAL_002_06_2016	S	Struiklaag	0	0.0
HT31xx_Plassen	IV2017020316532169	AN_KAL_002_06_2016	Subm	Submers	15	15.0
HT31xx_Plassen	IV2017020316532169	AN_KAL_002_06_2016	Tot	totale bedekking	95	95.0
HT31xx_Plassen	IV2017020316532169	AN_KAL_002_06_2016	Zwev	Zwevend	0-x-1	0.5
HT31xx_Plassen	IV2017020609234517	AN_TUR_001_01_2016	A	Algenlaag	5	5.0
HT31xx_Plassen	IV2017020609234517	AN_TUR_001_01_2016	B	Boomlaag	0	0.0
HT31xx_Plassen	IV2017020609234517	AN_TUR_001_01_2016	Drijv	Drijvend	0	0.0
HT31xx_Plassen	IV2017020609234517	AN_TUR_001_01_2016	Helo	Helofyt	0-x-1	0.5
HT31xx_Plassen	IV2017020609234517	AN_TUR_001_01_2016	Chara	Kranswieren	0	0.0
HT31xx_Plassen	IV2017020609234517	AN_TUR_001_01_2016	Kroos	Kroos	0	0.0
HT31xx_Plassen	IV2017020609234517	AN_TUR_001_01_2016	K	Kruidlaag	10	10.0
HT31xx_Plassen	IV2017020609234517	AN_TUR_001_01_2016	M	Moslaag	0	0.0
HT31xx_Plassen	IV2017020609234517	AN_TUR_001_01_2016	S	Struiklaag	0	0.0
HT31xx_Plassen	IV2017020609234517	AN_TUR_001_01_2016	Subm	Submers	10	10.0
HT31xx_Plassen	IV2017020609234517	AN_TUR_001_01_2016	Tot	totale bedekking	10	10.0
HT31xx_Plassen	IV2017020609234517	AN_TUR_001_01_2016	Zwev	Zwevend	0	0.0
HT31xx_Plassen	IV2017020609393797	AN_TUR_001_05_2016	A	Algenlaag	0	0.0
HT31xx_Plassen	IV2017020609393797	AN_TUR_001_05_2016	B	Boomlaag	0	0.0
HT31xx_Plassen	IV2017020609393797	AN_TUR_001_05_2016	Drijv	Drijvend	80	80.0
HT31xx_Plassen	IV2017020609393797	AN_TUR_001_05_2016	Helo	Helofyt	0-x-1	0.5
HT31xx_Plassen	IV2017020609393797	AN_TUR_001_05_2016	Chara	Kranswieren	0	0.0
HT31xx_Plassen	IV2017020609393797	AN_TUR_001_05_2016	Kroos	Kroos	0-x-1	0.5
HT31xx_Plassen	IV2017020609393797	AN_TUR_001_05_2016	K	Kruidlaag	80	80.0
HT31xx_Plassen	IV2017020609393797	AN_TUR_001_05_2016	M	Moslaag	0	0.0
HT31xx_Plassen	IV2017020609393797	AN_TUR_001_05_2016	S	Struiklaag	0	0.0
HT31xx_Plassen	IV2017020609393797	AN_TUR_001_05_2016	Subm	Submers	5	5.0
HT31xx_Plassen	IV2017020609393797	AN_TUR_001_05_2016	Tot	totale bedekking	80	80.0
HT31xx_Plassen	IV2017020609393797	AN_TUR_001_05_2016	Zwev	Zwevend	0-x-1	0.5
HT31xx_Plassen	IV2017020715281004	AN_TUR_001_02_2016	A	Algenlaag	2	2.0
HT31xx_Plassen	IV2017020715281004	AN_TUR_001_02_2016	B	Boomlaag	5	5.0
HT31xx_Plassen	IV2017020715281004	AN_TUR_001_02_2016	Drijv	Drijvend	80	80.0
HT31xx_Plassen	IV2017020715281004	AN_TUR_001_02_2016	Helo	Helofyt	35	35.0
HT31xx_Plassen	IV2017020715281004	AN_TUR_001_02_2016	Chara	Kranswieren	0	0.0
HT31xx_Plassen	IV2017020715281004	AN_TUR_001_02_2016	Kroos	Kroos	1	1.0
HT31xx_Plassen	IV2017020715281004	AN_TUR_001_02_2016	K	Kruidlaag	90	90.0
HT31xx_Plassen	IV2017020715281004	AN_TUR_001_02_2016	M	Moslaag	4	4.0
HT31xx_Plassen	IV2017020715281004	AN_TUR_001_02_2016	S	Struiklaag	50	50.0
HT31xx_Plassen	IV2017020715281004	AN_TUR_001_02_2016	Subm	Submers	90	90.0
HT31xx_Plassen	IV2017020715281004	AN_TUR_001_02_2016	Tot	totale bedekking	95	95.0
HT31xx_Plassen	IV2017020715281004	AN_TUR_001_02_2016	Zwev	Zwevend	0	0.0
HT31xx_Plassen	IV2017020715581382	AN_TUR_001_03_2016	A	Algenlaag	85	85.0
HT31xx_Plassen	IV2017020715581382	AN_TUR_001_03_2016	B	Boomlaag	0	0.0
HT31xx_Plassen	IV2017020715581382	AN_TUR_001_03_2016	Drijv	Drijvend	10	10.0
HT31xx_Plassen	IV2017020715581382	AN_TUR_001_03_2016	Helo	Helofyt	15	15.0
HT31xx_Plassen	IV2017020715581382	AN_TUR_001_03_2016	Chara	Kranswieren	0	0.0
HT31xx_Plassen	IV2017020715581382	AN_TUR_001_03_2016	Kroos	Kroos	0-x-1	0.5
HT31xx_Plassen	IV2017020715581382	AN_TUR_001_03_2016	K	Kruidlaag	99	99.0
HT31xx_Plassen	IV2017020715581382	AN_TUR_001_03_2016	M	Moslaag	0	0.0
HT31xx_Plassen	IV2017020715581382	AN_TUR_001_03_2016	S	Struiklaag	5	5.0
HT31xx_Plassen	IV2017020715581382	AN_TUR_001_03_2016	Subm	Submers	60	60.0
HT31xx_Plassen	IV2017020715581382	AN_TUR_001_03_2016	Tot	totale bedekking	98	98.0
HT31xx_Plassen	IV2017020715581382	AN_TUR_001_03_2016	Zwev	Zwevend	0	0.0
HT31xx_Plassen	IV2017020716073085	AN_TUR_001_04_2016	A	Algenlaag	0-x-1	0.5
HT31xx_Plassen	IV2017020716073085	AN_TUR_001_04_2016	B	Boomlaag	0	0.0
HT31xx_Plassen	IV2017020716073085	AN_TUR_001_04_2016	Drijv	Drijvend	5	5.0
HT31xx_Plassen	IV2017020716073085	AN_TUR_001_04_2016	Helo	Helofyt	95	95.0
HT31xx_Plassen	IV2017020716073085	AN_TUR_001_04_2016	Chara	Kranswieren	0	0.0
HT31xx_Plassen	IV2017020716073085	AN_TUR_001_04_2016	Kroos	Kroos	0-x-1	0.5
HT31xx_Plassen	IV2017020716073085	AN_TUR_001_04_2016	K	Kruidlaag	95	95.0
HT31xx_Plassen	IV2017020716073085	AN_TUR_001_04_2016	M	Moslaag	0	0.0
HT31xx_Plassen	IV2017020716073085	AN_TUR_001_04_2016	S	Struiklaag	0	0.0
HT31xx_Plassen	IV2017020716073085	AN_TUR_001_04_2016	Subm	Submers	1	1.0
HT31xx_Plassen	IV2017020716073085	AN_TUR_001_04_2016	Tot	totale bedekking	95	95.0
HT31xx_Plassen	IV2017020716073085	AN_TUR_001_04_2016	Zwev	Zwevend	0	0.0
HT31xx_Plassen	IV2017020716193586	AN_TUR_001_06_2016	A	Algenlaag	0	0.0
HT31xx_Plassen	IV2017020716193586	AN_TUR_001_06_2016	B	Boomlaag	0	0.0
HT31xx_Plassen	IV2017020716193586	AN_TUR_001_06_2016	Drijv	Drijvend	70	70.0
HT31xx_Plassen	IV2017020716193586	AN_TUR_001_06_2016	Helo	Helofyt	35	35.0
HT31xx_Plassen	IV2017020716193586	AN_TUR_001_06_2016	Chara	Kranswieren	0	0.0
HT31xx_Plassen	IV2017020716193586	AN_TUR_001_06_2016	Kroos	Kroos	0-x-1	0.5
HT31xx_Plassen	IV2017020716193586	AN_TUR_001_06_2016	K	Kruidlaag	90	90.0
HT31xx_Plassen	IV2017020716193586	AN_TUR_001_06_2016	M	Moslaag	1	1.0
HT31xx_Plassen	IV2017020716193586	AN_TUR_001_06_2016	S	Struiklaag	40	40.0
HT31xx_Plassen	IV2017020716193586	AN_TUR_001_06_2016	Subm	Submers	60	60.0
HT31xx_Plassen	IV2017020716193586	AN_TUR_001_06_2016	Tot	totale bedekking	98	98.0
HT31xx_Plassen	IV2017020716193586	AN_TUR_001_06_2016	Zwev	Zwevend	0	0.0
HT31xx_Plassen	IV2017020716295160	AN_TUR_001_07_2016	A	Algenlaag	0	0.0
HT31xx_Plassen	IV2017020716295160	AN_TUR_001_07_2016	B	Boomlaag	0	0.0
HT31xx_Plassen	IV2017020716295160	AN_TUR_001_07_2016	Drijv	Drijvend	2	2.0
HT31xx_Plassen	IV2017020716295160	AN_TUR_001_07_2016	Helo	Helofyt	0-x-1	0.5
HT31xx_Plassen	IV2017020716295160	AN_TUR_001_07_2016	Chara	Kranswieren	0	0.0
HT31xx_Plassen	IV2017020716295160	AN_TUR_001_07_2016	Kroos	Kroos	0	0.0
HT31xx_Plassen	IV2017020716295160	AN_TUR_001_07_2016	K	Kruidlaag	5	5.0
HT31xx_Plassen	IV2017020716295160	AN_TUR_001_07_2016	M	Moslaag	0	0.0
HT31xx_Plassen	IV2017020716295160	AN_TUR_001_07_2016	S	Struiklaag	0	0.0
HT31xx_Plassen	IV2017020716295160	AN_TUR_001_07_2016	Subm	Submers	3	3.0
HT31xx_Plassen	IV2017020716295160	AN_TUR_001_07_2016	Tot	totale bedekking	5	5.0
HT31xx_Plassen	IV2017020716295160	AN_TUR_001_07_2016	Zwev	Zwevend	0	0.0
HT31xx_Plassen	IV2017020716462396	AN_TUR_001_08_2016	A	Algenlaag	5	5.0
HT31xx_Plassen	IV2017020716462396	AN_TUR_001_08_2016	B	Boomlaag	0	0.0
HT31xx_Plassen	IV2017020716462396	AN_TUR_001_08_2016	Drijv	Drijvend	85	85.0
HT31xx_Plassen	IV2017020716462396	AN_TUR_001_08_2016	Helo	Helofyt	5	5.0
HT31xx_Plassen	IV2017020716462396	AN_TUR_001_08_2016	Chara	Kranswieren	0	0.0
HT31xx_Plassen	IV2017020716462396	AN_TUR_001_08_2016	Kroos	Kroos	0-x-1	0.5
HT31xx_Plassen	IV2017020716462396	AN_TUR_001_08_2016	K	Kruidlaag	95	95.0
HT31xx_Plassen	IV2017020716462396	AN_TUR_001_08_2016	M	Moslaag	0	0.0
HT31xx_Plassen	IV2017020716462396	AN_TUR_001_08_2016	S	Struiklaag	50	50.0
HT31xx_Plassen	IV2017020716462396	AN_TUR_001_08_2016	Subm	Submers	50	50.0
HT31xx_Plassen	IV2017020716462396	AN_TUR_001_08_2016	Tot	totale bedekking	95	95.0
HT31xx_Plassen	IV2017020716462396	AN_TUR_001_08_2016	Zwev	Zwevend	0	0.0
HT31xx_Plassen	IV2017020716545405	AN_TUR_001_09_2016	A	Algenlaag	0	0.0
HT31xx_Plassen	IV2017020716545405	AN_TUR_001_09_2016	B	Boomlaag	0	0.0
HT31xx_Plassen	IV2017020716545405	AN_TUR_001_09_2016	Drijv	Drijvend	7	7.0
HT31xx_Plassen	IV2017020716545405	AN_TUR_001_09_2016	Helo	Helofyt	50	50.0
HT31xx_Plassen	IV2017020716545405	AN_TUR_001_09_2016	Chara	Kranswieren	0	0.0
HT31xx_Plassen	IV2017020716545405	AN_TUR_001_09_2016	Kroos	Kroos	0	0.0
HT31xx_Plassen	IV2017020716545405	AN_TUR_001_09_2016	K	Kruidlaag	50	50.0
HT31xx_Plassen	IV2017020716545405	AN_TUR_001_09_2016	M	Moslaag	0	0.0
HT31xx_Plassen	IV2017020716545405	AN_TUR_001_09_2016	S	Struiklaag	0	0.0
HT31xx_Plassen	IV2017020716545405	AN_TUR_001_09_2016	Subm	Submers	1	1.0
HT31xx_Plassen	IV2017020716545405	AN_TUR_001_09_2016	Tot	totale bedekking	50	50.0
HT31xx_Plassen	IV2017020716545405	AN_TUR_001_09_2016	Zwev	Zwevend	0-x-1	0.5
HT31xx_Plassen	IV2017020908453727	AN_GKH_002_03_2016	A	Algenlaag	0	0.0
HT31xx_Plassen	IV2017020908453727	AN_GKH_002_03_2016	B	Boomlaag	0	0.0
HT31xx_Plassen	IV2017020908453727	AN_GKH_002_03_2016	Drijv	Drijvend	0	0.0
HT31xx_Plassen	IV2017020908453727	AN_GKH_002_03_2016	Helo	Helofyt	85	85.0
HT31xx_Plassen	IV2017020908453727	AN_GKH_002_03_2016	Chara	Kranswieren	0	0.0
HT31xx_Plassen	IV2017020908453727	AN_GKH_002_03_2016	Kroos	Kroos	60	60.0
HT31xx_Plassen	IV2017020908453727	AN_GKH_002_03_2016	K	Kruidlaag	95	95.0
HT31xx_Plassen	IV2017020908453727	AN_GKH_002_03_2016	M	Moslaag	10	10.0
HT31xx_Plassen	IV2017020908453727	AN_GKH_002_03_2016	S	Struiklaag	2	2.0
HT31xx_Plassen	IV2017020908453727	AN_GKH_002_03_2016	Subm	Submers	0	0.0
HT31xx_Plassen	IV2017020908453727	AN_GKH_002_03_2016	Tot	totale bedekking	95	95.0
HT31xx_Plassen	IV2017020908453727	AN_GKH_002_03_2016	Zwev	Zwevend	0	0.0
HT31xx_Plassen	IV2017020909071396	AN_GKH_002_02_2016	A	Algenlaag	2	2.0
HT31xx_Plassen	IV2017020909071396	AN_GKH_002_02_2016	B	Boomlaag	0	0.0
HT31xx_Plassen	IV2017020909071396	AN_GKH_002_02_2016	Drijv	Drijvend	5	5.0
HT31xx_Plassen	IV2017020909071396	AN_GKH_002_02_2016	Helo	Helofyt	0-x-1	0.5
HT31xx_Plassen	IV2017020909071396	AN_GKH_002_02_2016	Chara	Kranswieren	0	0.0
HT31xx_Plassen	IV2017020909071396	AN_GKH_002_02_2016	Kroos	Kroos	20	20.0
HT31xx_Plassen	IV2017020909071396	AN_GKH_002_02_2016	K	Kruidlaag	70	70.0
HT31xx_Plassen	IV2017020909071396	AN_GKH_002_02_2016	M	Moslaag	0	0.0
HT31xx_Plassen	IV2017020909071396	AN_GKH_002_02_2016	S	Struiklaag	0	0.0
HT31xx_Plassen	IV2017020909071396	AN_GKH_002_02_2016	Subm	Submers	10	10.0
HT31xx_Plassen	IV2017020909071396	AN_GKH_002_02_2016	Tot	totale bedekking	70	70.0
HT31xx_Plassen	IV2017020909071396	AN_GKH_002_02_2016	Zwev	Zwevend	0	0.0
HT31xx_Plassen	IV2017020909232253	AN_GKH_002_04_2016	A	Algenlaag	0	0.0
HT31xx_Plassen	IV2017020909232253	AN_GKH_002_04_2016	B	Boomlaag	5	5.0
HT31xx_Plassen	IV2017020909232253	AN_GKH_002_04_2016	Drijv	Drijvend	0	0.0
HT31xx_Plassen	IV2017020909232253	AN_GKH_002_04_2016	Helo	Helofyt	25	25.0
HT31xx_Plassen	IV2017020909232253	AN_GKH_002_04_2016	Chara	Kranswieren	0	0.0
HT31xx_Plassen	IV2017020909232253	AN_GKH_002_04_2016	Kroos	Kroos	55	55.0
HT31xx_Plassen	IV2017020909232253	AN_GKH_002_04_2016	K	Kruidlaag	99	99.0
HT31xx_Plassen	IV2017020909232253	AN_GKH_002_04_2016	S	Struiklaag	10	10.0
HT31xx_Plassen	IV2017020909232253	AN_GKH_002_04_2016	Subm	Submers	70	70.0
HT31xx_Plassen	IV2017020909232253	AN_GKH_002_04_2016	Tot	totale bedekking	99	99.0
HT31xx_Plassen	IV2017020909232253	AN_GKH_002_04_2016	Zwev	Zwevend	0	0.0
HT31xx_Plassen	IV2017020909550375	AN_GKH_002_01_2016	A	Algenlaag	0	0.0
HT31xx_Plassen	IV2017020909550375	AN_GKH_002_01_2016	B	Boomlaag	0	0.0
HT31xx_Plassen	IV2017020909550375	AN_GKH_002_01_2016	Drijv	Drijvend	0	0.0
HT31xx_Plassen	IV2017020909550375	AN_GKH_002_01_2016	Helo	Helofyt	80	80.0
HT31xx_Plassen	IV2017020909550375	AN_GKH_002_01_2016	Chara	Kranswieren	0	0.0
HT31xx_Plassen	IV2017020909550375	AN_GKH_002_01_2016	Kroos	Kroos	25	25.0
HT31xx_Plassen	IV2017020909550375	AN_GKH_002_01_2016	K	Kruidlaag	80	80.0
HT31xx_Plassen	IV2017020909550375	AN_GKH_002_01_2016	M	Moslaag	35	35.0
HT31xx_Plassen	IV2017020909550375	AN_GKH_002_01_2016	S	Struiklaag	10	10.0
HT31xx_Plassen	IV2017020909550375	AN_GKH_002_01_2016	Subm	Submers	0	0.0
HT31xx_Plassen	IV2017020909550375	AN_GKH_002_01_2016	Tot	totale bedekking	90	90.0
HT31xx_Plassen	IV2017020909550375	AN_GKH_002_01_2016	Zwev	Zwevend	0	0.0
HT31xx_Plassen	IV2017020910211737	AN_GKH_002_05_2016	A	Algenlaag	0	0.0
HT31xx_Plassen	IV2017020910211737	AN_GKH_002_05_2016	B	Boomlaag	5	5.0
HT31xx_Plassen	IV2017020910211737	AN_GKH_002_05_2016	Drijv	Drijvend	0	0.0
HT31xx_Plassen	IV2017020910211737	AN_GKH_002_05_2016	Helo	Helofyt	85	85.0
HT31xx_Plassen	IV2017020910211737	AN_GKH_002_05_2016	Chara	Kranswieren	0	0.0
HT31xx_Plassen	IV2017020910211737	AN_GKH_002_05_2016	Kroos	Kroos	65	65.0
HT31xx_Plassen	IV2017020910211737	AN_GKH_002_05_2016	K	Kruidlaag	95	95.0
HT31xx_Plassen	IV2017020910211737	AN_GKH_002_05_2016	M	Moslaag	0	0.0
HT31xx_Plassen	IV2017020910211737	AN_GKH_002_05_2016	S	Struiklaag	30	30.0
HT31xx_Plassen	IV2017020910211737	AN_GKH_002_05_2016	Subm	Submers	10	10.0
HT31xx_Plassen	IV2017020910211737	AN_GKH_002_05_2016	Tot	totale bedekking	98	98.0
HT31xx_Plassen	IV2017020910211737	AN_GKH_002_05_2016	Zwev	Zwevend	0	0.0
HT31xx_Plassen	IV2017020910363726	AN_GKH_002_06_2016	A	Algenlaag	1	1.0
HT31xx_Plassen	IV2017020910363726	AN_GKH_002_06_2016	B	Boomlaag	0	0.0
HT31xx_Plassen	IV2017020910363726	AN_GKH_002_06_2016	Drijv	Drijvend	0	0.0
HT31xx_Plassen	IV2017020910363726	AN_GKH_002_06_2016	Helo	Helofyt	65	65.0
HT31xx_Plassen	IV2017020910363726	AN_GKH_002_06_2016	Chara	Kranswieren	0	0.0
HT31xx_Plassen	IV2017020910363726	AN_GKH_002_06_2016	Kroos	Kroos	60	60.0
HT31xx_Plassen	IV2017020910363726	AN_GKH_002_06_2016	K	Kruidlaag	98	98.0
HT31xx_Plassen	IV2017020910363726	AN_GKH_002_06_2016	M	Moslaag	0	0.0
HT31xx_Plassen	IV2017020910363726	AN_GKH_002_06_2016	S	Struiklaag	5	5.0
HT31xx_Plassen	IV2017020910363726	AN_GKH_002_06_2016	Subm	Submers	70	70.0
HT31xx_Plassen	IV2017020910363726	AN_GKH_002_06_2016	Tot	totale bedekking	100	100.0
HT31xx_Plassen	IV2017020910363726	AN_GKH_002_06_2016	Zwev	Zwevend	0	0.0
HT31xx_Plassen	IV2017020912222912	AN_LIL_001_01_2016	A	Algenlaag	0	0.0
HT31xx_Plassen	IV2017020912222912	AN_LIL_001_01_2016	B	Boomlaag	0	0.0
HT31xx_Plassen	IV2017020912222912	AN_LIL_001_01_2016	Drijv	Drijvend	0	0.0
HT31xx_Plassen	IV2017020912222912	AN_LIL_001_01_2016	Helo	Helofyt	100	100.0
HT31xx_Plassen	IV2017020912222912	AN_LIL_001_01_2016	Chara	Kranswieren	0	0.0
HT31xx_Plassen	IV2017020912222912	AN_LIL_001_01_2016	Kroos	Kroos	0	0.0
HT31xx_Plassen	IV2017020912222912	AN_LIL_001_01_2016	K	Kruidlaag	100	100.0
HT31xx_Plassen	IV2017020912222912	AN_LIL_001_01_2016	M	Moslaag	0-x-1	0.5
HT31xx_Plassen	IV2017020912222912	AN_LIL_001_01_2016	S	Struiklaag	0	0.0
HT31xx_Plassen	IV2017020912222912	AN_LIL_001_01_2016	Subm	Submers	0	0.0
HT31xx_Plassen	IV2017020912222912	AN_LIL_001_01_2016	Tot	totale bedekking	100	100.0
HT31xx_Plassen	IV2017020912222912	AN_LIL_001_01_2016	Zwev	Zwevend	0	0.0
HT31xx_Plassen	IV2017020913250230	AN_LIL_001_02_2016	A	Algenlaag	0	0.0
HT31xx_Plassen	IV2017020913250230	AN_LIL_001_02_2016	B	Boomlaag	0	0.0
HT31xx_Plassen	IV2017020913250230	AN_LIL_001_02_2016	Drijv	Drijvend	0	0.0
HT31xx_Plassen	IV2017020913250230	AN_LIL_001_02_2016	Helo	Helofyt	85	85.0
HT31xx_Plassen	IV2017020913250230	AN_LIL_001_02_2016	Chara	Kranswieren	0	0.0
HT31xx_Plassen	IV2017020913250230	AN_LIL_001_02_2016	Kroos	Kroos	0	0.0
HT31xx_Plassen	IV2017020913250230	AN_LIL_001_02_2016	K	Kruidlaag	95	95.0
HT31xx_Plassen	IV2017020913250230	AN_LIL_001_02_2016	M	Moslaag	0	0.0
HT31xx_Plassen	IV2017020913250230	AN_LIL_001_02_2016	S	Struiklaag	0	0.0
HT31xx_Plassen	IV2017020913250230	AN_LIL_001_02_2016	Subm	Submers	10	10.0
HT31xx_Plassen	IV2017020913250230	AN_LIL_001_02_2016	Tot	totale bedekking	95	95.0
HT31xx_Plassen	IV2017020913250230	AN_LIL_001_02_2016	Zwev	Zwevend	0	0.0
HT31xx_Plassen	IV2017020913581880	AN_LIL_001_03_2016	A	Algenlaag	0-x-1	0.5
HT31xx_Plassen	IV2017020913581880	AN_LIL_001_03_2016	B	Boomlaag	0	0.0
HT31xx_Plassen	IV2017020913581880	AN_LIL_001_03_2016	Drijv	Drijvend	80	80.0
HT31xx_Plassen	IV2017020913581880	AN_LIL_001_03_2016	Helo	Helofyt	3	3.0
HT31xx_Plassen	IV2017020913581880	AN_LIL_001_03_2016	Chara	Kranswieren	0	0.0
HT31xx_Plassen	IV2017020913581880	AN_LIL_001_03_2016	Kroos	Kroos	0	0.0
HT31xx_Plassen	IV2017020913581880	AN_LIL_001_03_2016	K	Kruidlaag	85	85.0
HT31xx_Plassen	IV2017020913581880	AN_LIL_001_03_2016	M	Moslaag	0	0.0
HT31xx_Plassen	IV2017020913581880	AN_LIL_001_03_2016	S	Struiklaag	0	0.0
HT31xx_Plassen	IV2017020913581880	AN_LIL_001_03_2016	Subm	Submers	5	5.0
HT31xx_Plassen	IV2017020913581880	AN_LIL_001_03_2016	Tot	totale bedekking	85	85.0
HT31xx_Plassen	IV2017020913581880	AN_LIL_001_03_2016	Zwev	Zwevend	0	0.0
HT31xx_Plassen	IV2017020914472390	LI_WIK_006_01_2016	A	Algenlaag	15	15.0
HT31xx_Plassen	IV2017020914472390	LI_WIK_006_01_2016	B	Boomlaag	0	0.0
HT31xx_Plassen	IV2017020914472390	LI_WIK_006_01_2016	Drijv	Drijvend	1	1.0
HT31xx_Plassen	IV2017020914472390	LI_WIK_006_01_2016	Helo	Helofyt	0-x-1	0.5
HT31xx_Plassen	IV2017020914472390	LI_WIK_006_01_2016	Chara	Kranswieren	70	70.0
HT31xx_Plassen	IV2017020914472390	LI_WIK_006_01_2016	Kroos	Kroos	0	0.0
HT31xx_Plassen	IV2017020914472390	LI_WIK_006_01_2016	K	Kruidlaag	80	80.0
HT31xx_Plassen	IV2017020914472390	LI_WIK_006_01_2016	M	Moslaag	0	0.0
HT31xx_Plassen	IV2017020914472390	LI_WIK_006_01_2016	S	Struiklaag	0	0.0
HT31xx_Plassen	IV2017020914472390	LI_WIK_006_01_2016	Subm	Submers	5	5.0
HT31xx_Plassen	IV2017020914472390	LI_WIK_006_01_2016	Tot	totale bedekking	80	80.0
HT31xx_Plassen	IV2017020914472390	LI_WIK_006_01_2016	Zwev	Zwevend	15	15.0
HT31xx_Plassen	IV2017022009332643	AN_TVG_003_01_2016	A	Algenlaag	70	70.0
HT31xx_Plassen	IV2017022009332643	AN_TVG_003_01_2016	B	Boomlaag	0	0.0
HT31xx_Plassen	IV2017022009332643	AN_TVG_003_01_2016	Drijv	Drijvend	0-x-1	0.5
HT31xx_Plassen	IV2017022009332643	AN_TVG_003_01_2016	Helo	Helofyt	95	95.0
HT31xx_Plassen	IV2017022009332643	AN_TVG_003_01_2016	Chara	Kranswieren	0	0.0
HT31xx_Plassen	IV2017022009332643	AN_TVG_003_01_2016	Kroos	Kroos	0-x-1	0.5
HT31xx_Plassen	IV2017022009332643	AN_TVG_003_01_2016	K	Kruidlaag	98	98.0
HT31xx_Plassen	IV2017022009332643	AN_TVG_003_01_2016	M	Moslaag	5	5.0
HT31xx_Plassen	IV2017022009332643	AN_TVG_003_01_2016	S	Struiklaag	0	0.0
HT31xx_Plassen	IV2017022009332643	AN_TVG_003_01_2016	Subm	Submers	5	5.0
HT31xx_Plassen	IV2017022009332643	AN_TVG_003_01_2016	Tot	totale bedekking	98	98.0
HT31xx_Plassen	IV2017022009332643	AN_TVG_003_01_2016	Zwev	Zwevend	0	0.0
HT31xx_Plassen	IV2017022010084348	AN_TVG_003_02_2016	A	Algenlaag	0	0.0
HT31xx_Plassen	IV2017022010084348	AN_TVG_003_02_2016	B	Boomlaag	0	0.0
HT31xx_Plassen	IV2017022010084348	AN_TVG_003_02_2016	Drijv	Drijvend	0	0.0
HT31xx_Plassen	IV2017022010084348	AN_TVG_003_02_2016	Helo	Helofyt	0	0.0
HT31xx_Plassen	IV2017022010084348	AN_TVG_003_02_2016	Chara	Kranswieren	0-x-1	0.5
HT31xx_Plassen	IV2017022010084348	AN_TVG_003_02_2016	Kroos	Kroos	0	0.0
HT31xx_Plassen	IV2017022010084348	AN_TVG_003_02_2016	K	Kruidlaag	80	80.0
HT31xx_Plassen	IV2017022010084348	AN_TVG_003_02_2016	M	Moslaag	0-x-1	0.5
HT31xx_Plassen	IV2017022010084348	AN_TVG_003_02_2016	S	Struiklaag	0	0.0
HT31xx_Plassen	IV2017022010084348	AN_TVG_003_02_2016	Subm	Submers	80	80.0
HT31xx_Plassen	IV2017022010084348	AN_TVG_003_02_2016	Tot	totale bedekking	80	80.0
HT31xx_Plassen	IV2017022010084348	AN_TVG_003_02_2016	Zwev	Zwevend	0	0.0
HT31xx_Plassen	IV2017022010274310	AN_TVG_003_03_2016	A	Algenlaag	70	70.0
HT31xx_Plassen	IV2017022010274310	AN_TVG_003_03_2016	B	Boomlaag	0	0.0
