"";"ID";"Habitattype";"Versie";"Criterium";"Indicator";"Beoordeling";"Belang";"Kwaliteitsniveau";"BeoordelingID";"Status_indicator";"Verschilscore"
"175";"IV2017040410525894";"3130_aom";"Versie 3";"Structuur";"verticale structuur";"< 30% helofyten (uitgezonderd sleutelsoorten)";"zb";1;1230;FALSE;-0,142857142857143
"176";"IV2017040410525894";"3130_aom";"Versie 3";"Vegetatie";"sleutelsoorten";">= 3 sleutelsoorten (uitgezonderd Moerashertshooi) minstens frequent aanwezig";"b";1;1219;FALSE;-0,666666666666667
"177";"IV2017040410525894";"3130_aom";"Versie 3";"Verstoring";"eutrofiëring";"< 10%";"zb";1;1227;TRUE;0,5
"178";"IV2017040410525894";"3130_aom";"Versie 3";"Verstoring";"invasieve exoten";"afwezig";"zb";1;1223;TRUE;1
"179";"IV2017040410525894";"3130_aom";"Versie 3";"Verstoring";"verzuring";"<= 30%";"zb";1;1226;TRUE;0,833333333333333
"180";"IV2017042509124286";"3130_aom";"Versie 3";"Structuur";"horizontale structuur";"grootste vegetatievlek > 10 m²";"zb";1;1222;TRUE;0,25025
"181";"IV2017042509124286";"3130_aom";"Versie 3";"Structuur";"verticale structuur";"< 30% helofyten (uitgezonderd sleutelsoorten)";"zb";1;1230;TRUE;0,833333333333333
"182";"IV2017042509124286";"3130_aom";"Versie 3";"Vegetatie";"sleutelsoorten";">= 3 sleutelsoorten (uitgezonderd Moerashertshooi) minstens frequent aanwezig";"b";1;1219;FALSE;-0,666666666666667
"183";"IV2017042509124286";"3130_aom";"Versie 3";"Verstoring";"eutrofiëring";"< 10%";"zb";1;1227;FALSE;0
"184";"IV2017042509124286";"3130_aom";"Versie 3";"Verstoring";"invasieve exoten";"afwezig";"zb";1;1223;FALSE;-0,005
"185";"IV2017042509124286";"3130_aom";"Versie 3";"Verstoring";"verzuring";"<= 30%";"zb";1;1226;TRUE;0,966666666666667
"186";"IV2017042509274762";"3130_na";"Versie 3";"Structuur";"horizontale structuur";"grootste vegetatievlek > 10 m²";"zb";1;1234;TRUE;0,25025
"187";"IV2017042509274762";"3130_na";"Versie 3";"Structuur";"verticale structuur";"< 30 % van de vegetatievlek  begroeid met opgaande vegetatie";"zb";1;1235;TRUE;1
"188";"IV2017042509274762";"3130_na";"Versie 3";"Vegetatie";"sleutelsoorten";"minstens 1 sleutelsoort (uitgezonderd Borstelbies, Glaskroos en Naaldwaterbies) is minstens frequent aanwezig";"b";1;1231;FALSE;-1
"189";"IV2017042509274762";"3130_na";"Versie 3";"Verstoring";"eutrofiëring";"< 10%";"zb";1;1242;TRUE;0,9
"190";"IV2017042509274762";"3130_na";"Versie 3";"Verstoring";"invasieve exoten";"afwezig";"zb";1;1238;FALSE;-0,005
"191";"IV2017042509274762";"3130_na";"Versie 3";"Verstoring";"verzuring";"<= 30%";"zb";1;1239;TRUE;0,966666666666667
"192";"IV2017042509374052";"3160";"Versie 3";"Structuur";"horizontale structuur";"rechtstreeks in contact met habitattype 7140_oli";"zb";1;1267;TRUE;1
"193";"IV2017042509374052";"3160";"Versie 3";"Vegetatie";"sleutelsoorten";"minstens 2 sleutelsoorten minstens frequent aanwezig";"b";1;1263;TRUE;0
"194";"IV2017042509374052";"3160";"Versie 3";"Verstoring";"eutrofiëring";"< 10%";"zb";1;1271;FALSE;-0,166666666666667
"195";"IV2017042509374052";"3160";"Versie 3";"Verstoring";"invasieve exoten";"afwezig";"zb";1;1266;TRUE;1
"196";"IV2017042509374052";"3160";"Versie 3";"Verstoring";"verzuring";"<= 30%";"zb";1;1270;TRUE;0,333333333333333
"197";"IV2017042509472815";"3160";"Versie 3";"Structuur";"horizontale structuur";"rechtstreeks in contact met habitattype 7140_oli";"zb";1;1267;TRUE;1
"198";"IV2017042509472815";"3160";"Versie 3";"Vegetatie";"sleutelsoorten";"minstens 2 sleutelsoorten minstens frequent aanwezig";"b";1;1263;TRUE;0,25
"199";"IV2017042509472815";"3160";"Versie 3";"Verstoring";"eutrofiëring";"< 10%";"zb";1;1271;FALSE;-0,166666666666667
"200";"IV2017042509472815";"3160";"Versie 3";"Verstoring";"invasieve exoten";"afwezig";"zb";1;1266;TRUE;1
"201";"IV2017042509472815";"3160";"Versie 3";"Verstoring";"verzuring";"<= 30%";"zb";1;1270;TRUE;0,933333333333333
"202";"IV2017042509542011";"3140";"Versie 3";"Structuur";"horizontale structuur";"kranswiervelden > 10 m²";"zb";1;1246;TRUE;0,25025
"203";"IV2017042509542011";"3140";"Versie 3";"Structuur";"verticale structuur";"< 30% helofyten";"zb";1;1250;FALSE;-0,142857142857143
"204";"IV2017042509542011";"3140";"Versie 3";"Vegetatie";"sleutelsoorten";"kranswiervelden voor >= 50 % bestaande uit sleutelsoorten (uitgezonderd Potamogeton coloratus)";"b";1;1247;TRUE;1
"205";"IV2017042509542011";"3140";"Versie 3";"Verstoring";"eutrofiëring";"< 10%";"zb";1;1251;TRUE;0,5
"206";"IV2017042509542011";"3140";"Versie 3";"Verstoring";"invasieve exoten";"hoogstens zeldzaam";"zb";1;1243;TRUE;1
"207";"IV2017042509585340";"3130_na";"Versie 3";"Structuur";"horizontale structuur";"grootste vegetatievlek > 10 m²";"zb";1;1234;TRUE;0,25025
"208";"IV2017042509585340";"3130_na";"Versie 3";"Structuur";"verticale structuur";"< 30 % van de vegetatievlek  begroeid met opgaande vegetatie";"zb";1;1235;FALSE;-0,285714285714286
"209";"IV2017042509585340";"3130_na";"Versie 3";"Vegetatie";"sleutelsoorten";"minstens 1 sleutelsoort (uitgezonderd Borstelbies, Glaskroos en Naaldwaterbies) is minstens frequent aanwezig";"b";1;1231;FALSE;-1
"210";"IV2017042509585340";"3130_na";"Versie 3";"Verstoring";"eutrofiëring";"< 10%";"zb";1;1242;TRUE;0,5
"211";"IV2017042509585340";"3130_na";"Versie 3";"Verstoring";"invasieve exoten";"afwezig";"zb";1;1238;TRUE;1
"212";"IV2017042509585340";"3130_na";"Versie 3";"Verstoring";"verzuring";"<= 30%";"zb";1;1239;TRUE;0,983333333333333
"213";"IV2017042510052573";"3150";"Versie 3";"Structuur";"horizontale structuur";"grootste vegetatievlek > 10 m²";"zb";1;1258;TRUE;0,25025
"214";"IV2017042510052573";"3150";"Versie 3";"Structuur";"verticale structuur";"< 30% helofyten (uitgezonderd sleutelsoorten)";"zb";1;1259;TRUE;0,966666666666667
"215";"IV2017042510052573";"3150";"Versie 3";"Vegetatie";"sleutelsoorten";"minstens 1 sleutelsoort (uitgezonderd Puntkroos) minstens abundant aanwezig of minstens 2 sleutelsoorten (uitgezonderd Puntkroos) frequent aanwezig";"b";1;1254;TRUE;0
"216";"IV2017042510052573";"3150";"Versie 3";"Verstoring";"eutrofiëring";"<= 30%";"zb";1;1262;TRUE;0,933333333333333
"217";"IV2017042510052573";"3150";"Versie 3";"Verstoring";"invasieve exoten";"hoogstens zeldzaam";"zb";1;1255;FALSE;-0,0195097548774387
"218";"IV2017042510131430";"3140";"Versie 3";"Structuur";"horizontale structuur";"kranswiervelden > 10 m²";"zb";1;1246;TRUE;0,25025
"219";"IV2017042510131430";"3140";"Versie 3";"Structuur";"verticale structuur";"< 30% helofyten";"zb";1;1250;TRUE;1
"220";"IV2017042510131430";"3140";"Versie 3";"Vegetatie";"sleutelsoorten";"kranswiervelden voor >= 50 % bestaande uit sleutelsoorten (uitgezonderd Potamogeton coloratus)";"b";1;1247;TRUE;1
"221";"IV2017042510131430";"3140";"Versie 3";"Verstoring";"eutrofiëring";"< 10%";"zb";1;1251;TRUE;0,8
"222";"IV2017042510131430";"3140";"Versie 3";"Verstoring";"invasieve exoten";"hoogstens zeldzaam";"zb";1;1243;FALSE;-0,0195097548774387
"223";"IV2017042510565778";"3160";"Versie 3";"Structuur";"horizontale structuur";"rechtstreeks in contact met habitattype 7140_oli";"zb";1;1267;TRUE;1
"224";"IV2017042510565778";"3160";"Versie 3";"Vegetatie";"sleutelsoorten";"minstens 2 sleutelsoorten minstens frequent aanwezig";"b";1;1263;TRUE;0
"225";"IV2017042510565778";"3160";"Versie 3";"Verstoring";"eutrofiëring";"< 10%";"zb";1;1271;FALSE;-0,233333333333333
"226";"IV2017042510565778";"3160";"Versie 3";"Verstoring";"invasieve exoten";"afwezig";"zb";1;1266;TRUE;1
"227";"IV2017042510565778";"3160";"Versie 3";"Verstoring";"verzuring";"<= 30%";"zb";1;1270;TRUE;0,983333333333333
"228";"IV2017042510593494";"3130_aom";"Versie 3";"Structuur";"horizontale structuur";"grootste vegetatievlek > 10 m²";"zb";1;1222;TRUE;0,25025
"229";"IV2017042510593494";"3130_aom";"Versie 3";"Structuur";"verticale structuur";"< 30% helofyten (uitgezonderd sleutelsoorten)";"zb";1;1230;FALSE;-0,428571428571429
"230";"IV2017042510593494";"3130_aom";"Versie 3";"Vegetatie";"sleutelsoorten";">= 3 sleutelsoorten (uitgezonderd Moerashertshooi) minstens frequent aanwezig";"b";1;1219;FALSE;-0,333333333333333
"231";"IV2017042510593494";"3130_aom";"Versie 3";"Verstoring";"eutrofiëring";"< 10%";"zb";1;1227;FALSE;-0,222222222222222
"232";"IV2017042510593494";"3130_aom";"Versie 3";"Verstoring";"invasieve exoten";"afwezig";"zb";1;1223;TRUE;1
"233";"IV2017042510593494";"3130_aom";"Versie 3";"Verstoring";"verzuring";"<= 30%";"zb";1;1226;TRUE;0
"234";"IV2017042511032923";"3160";"Versie 3";"Structuur";"horizontale structuur";"rechtstreeks in contact met habitattype 7140_oli";"zb";1;1267;TRUE;1
"235";"IV2017042511032923";"3160";"Versie 3";"Vegetatie";"sleutelsoorten";"minstens 2 sleutelsoorten minstens frequent aanwezig";"b";1;1263;TRUE;0,25
"236";"IV2017042511032923";"3160";"Versie 3";"Verstoring";"eutrofiëring";"< 10%";"zb";1;1271;TRUE;0,8
"237";"IV2017042511032923";"3160";"Versie 3";"Verstoring";"invasieve exoten";"afwezig";"zb";1;1266;TRUE;1
"238";"IV2017042511032923";"3160";"Versie 3";"Verstoring";"verzuring";"<= 30%";"zb";1;1270;TRUE;0,983333333333333
"239";"IV2017042511154407";"3130_aom";"Versie 3";"Structuur";"horizontale structuur";"grootste vegetatievlek > 10 m²";"zb";1;1222;TRUE;0,25025
"240";"IV2017042511154407";"3130_aom";"Versie 3";"Structuur";"verticale structuur";"< 30% helofyten (uitgezonderd sleutelsoorten)";"zb";1;1230;TRUE;0,5
"241";"IV2017042511154407";"3130_aom";"Versie 3";"Vegetatie";"sleutelsoorten";">= 3 sleutelsoorten (uitgezonderd Moerashertshooi) minstens frequent aanwezig";"b";1;1219;FALSE;-0,333333333333333
"242";"IV2017042511154407";"3130_aom";"Versie 3";"Verstoring";"eutrofiëring";"< 10%";"zb";1;1227;TRUE;0,5
"243";"IV2017042511154407";"3130_aom";"Versie 3";"Verstoring";"invasieve exoten";"afwezig";"zb";1;1223;TRUE;1
"244";"IV2017042511154407";"3130_aom";"Versie 3";"Verstoring";"verzuring";"<= 30%";"zb";1;1226;TRUE;0,166666666666667
"245";"IV2017042511431890";"3160";"Versie 3";"Structuur";"horizontale structuur";"rechtstreeks in contact met habitattype 7140_oli";"zb";1;1267;FALSE;-1
"246";"IV2017042511431890";"3160";"Versie 3";"Vegetatie";"sleutelsoorten";"minstens 2 sleutelsoorten minstens frequent aanwezig";"b";1;1263;FALSE;-1
"247";"IV2017042511431890";"3160";"Versie 3";"Verstoring";"eutrofiëring";"< 10%";"zb";1;1271;TRUE;0,5
"248";"IV2017042511431890";"3160";"Versie 3";"Verstoring";"invasieve exoten";"afwezig";"zb";1;1266;TRUE;1
"249";"IV2017042511431890";"3160";"Versie 3";"Verstoring";"verzuring";"<= 30%";"zb";1;1270;TRUE;0,666666666666667
"250";"IV2017042511540583";"3130_na";"Versie 3";"Structuur";"horizontale structuur";"grootste vegetatievlek > 10 m²";"zb";1;1234;FALSE;-0,45
"251";"IV2017042511540583";"3130_na";"Versie 3";"Structuur";"verticale structuur";"< 30 % van de vegetatievlek  begroeid met opgaande vegetatie";"zb";1;1235;FALSE;-0,971428571428571
"252";"IV2017042511540583";"3130_na";"Versie 3";"Vegetatie";"sleutelsoorten";"minstens 1 sleutelsoort (uitgezonderd Borstelbies, Glaskroos en Naaldwaterbies) is minstens frequent aanwezig";"b";1;1231;FALSE;-1
"253";"IV2017042511540583";"3130_na";"Versie 3";"Verstoring";"eutrofiëring";"< 10%";"zb";1;1242;FALSE;-0,0555555555555555
"254";"IV2017042511540583";"3130_na";"Versie 3";"Verstoring";"invasieve exoten";"afwezig";"zb";1;1238;FALSE;-0,005
"255";"IV2017042511540583";"3130_na";"Versie 3";"Verstoring";"verzuring";"<= 30%";"zb";1;1239;TRUE;0,5
"256";"IV2017042513300849";"3130_na";"Versie 3";"Structuur";"horizontale structuur";"grootste vegetatievlek > 10 m²";"zb";1;1234;FALSE;-0,9505
"257";"IV2017042513300849";"3130_na";"Versie 3";"Structuur";"verticale structuur";"< 30 % van de vegetatievlek  begroeid met opgaande vegetatie";"zb";1;1235;TRUE;0,833333333333333
"258";"IV2017042513300849";"3130_na";"Versie 3";"Vegetatie";"sleutelsoorten";"minstens 1 sleutelsoort (uitgezonderd Borstelbies, Glaskroos en Naaldwaterbies) is minstens frequent aanwezig";"b";1;1231;FALSE;-1
"259";"IV2017042513300849";"3130_na";"Versie 3";"Verstoring";"eutrofiëring";"< 10%";"zb";1;1242;TRUE;0,5
"260";"IV2017042513300849";"3130_na";"Versie 3";"Verstoring";"invasieve exoten";"afwezig";"zb";1;1238;TRUE;1
"261";"IV2017042513300849";"3130_na";"Versie 3";"Verstoring";"verzuring";"<= 30%";"zb";1;1239;TRUE;1
"262";"IV2017062909012541";"3130_aom";"Versie 3";"Structuur";"horizontale structuur";"grootste vegetatievlek > 10 m²";"zb";1;1222;FALSE;-0,9505
"263";"IV2017062909012541";"3130_aom";"Versie 3";"Structuur";"verticale structuur";"< 30% helofyten (uitgezonderd sleutelsoorten)";"zb";1;1230;FALSE;-0,857142857142857
"264";"IV2017062909012541";"3130_aom";"Versie 3";"Vegetatie";"sleutelsoorten";">= 3 sleutelsoorten (uitgezonderd Moerashertshooi) minstens frequent aanwezig";"b";1;1219;FALSE;-1
"265";"IV2017062909012541";"3130_aom";"Versie 3";"Verstoring";"eutrofiëring";"< 10%";"zb";1;1227;FALSE;0
"266";"IV2017062909012541";"3130_aom";"Versie 3";"Verstoring";"invasieve exoten";"afwezig";"zb";1;1223;TRUE;1
"267";"IV2017062909012541";"3130_aom";"Versie 3";"Verstoring";"verzuring";"<= 30%";"zb";1;1226;TRUE;0,966666666666667
"268";"IV2017072508474428";"3130_na";"Versie 3";"Structuur";"horizontale structuur";"grootste vegetatievlek > 10 m²";"zb";1;1234;TRUE;0,25025
"269";"IV2017072508474428";"3130_na";"Versie 3";"Structuur";"verticale structuur";"< 30 % van de vegetatievlek  begroeid met opgaande vegetatie";"zb";1;1235;TRUE;0,966666666666667
"270";"IV2017072508474428";"3130_na";"Versie 3";"Vegetatie";"sleutelsoorten";"minstens 1 sleutelsoort (uitgezonderd Borstelbies, Glaskroos en Naaldwaterbies) is minstens frequent aanwezig";"b";1;1231;FALSE;-1
"271";"IV2017072508474428";"3130_na";"Versie 3";"Verstoring";"eutrofiëring";"< 10%";"zb";1;1242;TRUE;0,95
"272";"IV2017072508474428";"3130_na";"Versie 3";"Verstoring";"invasieve exoten";"afwezig";"zb";1;1238;TRUE;1
"273";"IV2017072508474428";"3130_na";"Versie 3";"Verstoring";"verzuring";"<= 30%";"zb";1;1239;TRUE;0,966666666666667
"274";"IV2017072509005921";"3130_aom";"Versie 3";"Structuur";"horizontale structuur";"grootste vegetatievlek > 10 m²";"zb";1;1222;TRUE;0,25025
"275";"IV2017072509005921";"3130_aom";"Versie 3";"Structuur";"verticale structuur";"< 30% helofyten (uitgezonderd sleutelsoorten)";"zb";1;1230;TRUE;0,983333333333333
"276";"IV2017072509005921";"3130_aom";"Versie 3";"Vegetatie";"sleutelsoorten";">= 3 sleutelsoorten (uitgezonderd Moerashertshooi) minstens frequent aanwezig";"b";1;1219;FALSE;-0,666666666666667
"277";"IV2017072509005921";"3130_aom";"Versie 3";"Verstoring";"eutrofiëring";"< 10%";"zb";1;1227;TRUE;0,95
"278";"IV2017072509005921";"3130_aom";"Versie 3";"Verstoring";"invasieve exoten";"afwezig";"zb";1;1223;TRUE;1
"279";"IV2017072509005921";"3130_aom";"Versie 3";"Verstoring";"verzuring";"<= 30%";"zb";1;1226;TRUE;0,966666666666667
"280";"IV2017120618361898";"3160";"Versie 3";"Structuur";"horizontale structuur";"rechtstreeks in contact met habitattype 7140_oli";"zb";1;1267;TRUE;1
"281";"IV2017120618361898";"3160";"Versie 3";"Vegetatie";"sleutelsoorten";"minstens 2 sleutelsoorten minstens frequent aanwezig";"b";1;1263;FALSE;-1
"282";"IV2017120618361898";"3160";"Versie 3";"Verstoring";"eutrofiëring";"< 10%";"zb";1;1271;FALSE;-0,666666666666667
"283";"IV2017120618361898";"3160";"Versie 3";"Verstoring";"invasieve exoten";"afwezig";"zb";1;1266;TRUE;1
"284";"IV2017120618361898";"3160";"Versie 3";"Verstoring";"verzuring";"<= 30%";"zb";1;1270;TRUE;0,166666666666667
"285";"IV2017120618385593";"3160";"Versie 3";"Structuur";"horizontale structuur";"rechtstreeks in contact met habitattype 7140_oli";"zb";1;1267;TRUE;1
"286";"IV2017120618385593";"3160";"Versie 3";"Vegetatie";"sleutelsoorten";"minstens 2 sleutelsoorten minstens frequent aanwezig";"b";1;1263;TRUE;0
"287";"IV2017120618385593";"3160";"Versie 3";"Verstoring";"eutrofiëring";"< 10%";"zb";1;1271;FALSE;-0,666666666666667
"288";"IV2017120618385593";"3160";"Versie 3";"Verstoring";"invasieve exoten";"afwezig";"zb";1;1266;TRUE;1
"289";"IV2017120618385593";"3160";"Versie 3";"Verstoring";"verzuring";"<= 30%";"zb";1;1270;TRUE;0,966666666666667
"290";"IV2017120707274258";"3130_aom";"Versie 3";"Structuur";"horizontale structuur";"grootste vegetatievlek > 10 m²";"zb";1;1222;FALSE;-0,9505
"291";"IV2017120707274258";"3130_aom";"Versie 3";"Structuur";"verticale structuur";"< 30% helofyten (uitgezonderd sleutelsoorten)";"zb";1;1230;FALSE;-0,571428571428571
"292";"IV2017120707274258";"3130_aom";"Versie 3";"Vegetatie";"sleutelsoorten";">= 3 sleutelsoorten (uitgezonderd Moerashertshooi) minstens frequent aanwezig";"b";1;1219;FALSE;-1
"293";"IV2017120707274258";"3130_aom";"Versie 3";"Verstoring";"eutrofiëring";"< 10%";"zb";1;1227;FALSE;-0,666666666666667
"294";"IV2017120707274258";"3130_aom";"Versie 3";"Verstoring";"invasieve exoten";"afwezig";"zb";1;1223;TRUE;1
"295";"IV2017120707274258";"3130_aom";"Versie 3";"Verstoring";"verzuring";"<= 30%";"zb";1;1226;FALSE;-0,571428571428571
"296";"IV2017120707423829";"3130_aom";"Versie 3";"Structuur";"horizontale structuur";"grootste vegetatievlek > 10 m²";"zb";1;1222;FALSE;-0,45
"297";"IV2017120707423829";"3130_aom";"Versie 3";"Structuur";"verticale structuur";"< 30% helofyten (uitgezonderd sleutelsoorten)";"zb";1;1230;TRUE;0,766666666666667
"298";"IV2017120707423829";"3130_aom";"Versie 3";"Vegetatie";"sleutelsoorten";">= 3 sleutelsoorten (uitgezonderd Moerashertshooi) minstens frequent aanwezig";"b";1;1219;FALSE;-1
"299";"IV2017120707423829";"3130_aom";"Versie 3";"Verstoring";"eutrofiëring";"< 10%";"zb";1;1227;FALSE;-0,944444444444444
"300";"IV2017120707423829";"3130_aom";"Versie 3";"Verstoring";"invasieve exoten";"afwezig";"zb";1;1223;FALSE;-0,005
"301";"IV2017120707423829";"3130_aom";"Versie 3";"Verstoring";"verzuring";"<= 30%";"zb";1;1226;TRUE;0,3
"302";"IV2017120707501887";"3130_na";"Versie 3";"Structuur";"horizontale structuur";"grootste vegetatievlek > 10 m²";"zb";1;1234;TRUE;0,25025
"303";"IV2017120707501887";"3130_na";"Versie 3";"Structuur";"verticale structuur";"< 30 % van de vegetatievlek  begroeid met opgaande vegetatie";"zb";1;1235;TRUE;0,983333333333333
"304";"IV2017120707501887";"3130_na";"Versie 3";"Vegetatie";"sleutelsoorten";"minstens 1 sleutelsoort (uitgezonderd Borstelbies, Glaskroos en Naaldwaterbies) is minstens frequent aanwezig";"b";1;1231;FALSE;-1
"305";"IV2017120707501887";"3130_na";"Versie 3";"Verstoring";"eutrofiëring";"< 10%";"zb";1;1242;TRUE;0,3
"306";"IV2017120707501887";"3130_na";"Versie 3";"Verstoring";"invasieve exoten";"afwezig";"zb";1;1238;FALSE;-0,005
"307";"IV2017120707501887";"3130_na";"Versie 3";"Verstoring";"verzuring";"<= 30%";"zb";1;1239;TRUE;0,983333333333333
"308";"IV2017120708015628";"3130_aom";"Versie 3";"Structuur";"horizontale structuur";"grootste vegetatievlek > 10 m²";"zb";1;1222;FALSE;-0,45
"309";"IV2017120708015628";"3130_aom";"Versie 3";"Structuur";"verticale structuur";"< 30% helofyten (uitgezonderd sleutelsoorten)";"zb";1;1230;FALSE;-0,857142857142857
"310";"IV2017120708015628";"3130_aom";"Versie 3";"Vegetatie";"sleutelsoorten";">= 3 sleutelsoorten (uitgezonderd Moerashertshooi) minstens frequent aanwezig";"b";1;1219;FALSE;-0,333333333333333
"311";"IV2017120708015628";"3130_aom";"Versie 3";"Verstoring";"eutrofiëring";"< 10%";"zb";1;1227;FALSE;0
"312";"IV2017120708015628";"3130_aom";"Versie 3";"Verstoring";"invasieve exoten";"afwezig";"zb";1;1223;TRUE;1
"313";"IV2017120708015628";"3130_aom";"Versie 3";"Verstoring";"verzuring";"<= 30%";"zb";1;1226;TRUE;0,166666666666667
"314";"IV2017120708120471";"3130_aom";"Versie 3";"Structuur";"horizontale structuur";"grootste vegetatievlek > 10 m²";"zb";1;1222;TRUE;0,25025
"315";"IV2017120708120471";"3130_aom";"Versie 3";"Structuur";"verticale structuur";"< 30% helofyten (uitgezonderd sleutelsoorten)";"zb";1;1230;TRUE;0,433333333333333
"316";"IV2017120708120471";"3130_aom";"Versie 3";"Vegetatie";"sleutelsoorten";">= 3 sleutelsoorten (uitgezonderd Moerashertshooi) minstens frequent aanwezig";"b";1;1219;FALSE;-0,333333333333333
"317";"IV2017120708120471";"3130_aom";"Versie 3";"Verstoring";"eutrofiëring";"< 10%";"zb";1;1227;TRUE;0,95
"318";"IV2017120708120471";"3130_aom";"Versie 3";"Verstoring";"invasieve exoten";"afwezig";"zb";1;1223;TRUE;1
"319";"IV2017120708120471";"3130_aom";"Versie 3";"Verstoring";"verzuring";"<= 30%";"zb";1;1226;FALSE;-0,185714285714286
"320";"IV2017120708235225";"3160";"Versie 3";"Structuur";"horizontale structuur";"rechtstreeks in contact met habitattype 7140_oli";"zb";1;1267;TRUE;1
"321";"IV2017120708235225";"3160";"Versie 3";"Vegetatie";"sleutelsoorten";"minstens 2 sleutelsoorten minstens frequent aanwezig";"b";1;1263;TRUE;0
"322";"IV2017120708235225";"3160";"Versie 3";"Verstoring";"eutrofiëring";"< 10%";"zb";1;1271;FALSE;-0,0555555555555555
"323";"IV2017120708235225";"3160";"Versie 3";"Verstoring";"invasieve exoten";"afwezig";"zb";1;1266;TRUE;1
"324";"IV2017120708235225";"3160";"Versie 3";"Verstoring";"verzuring";"<= 30%";"zb";1;1270;TRUE;0,9
"325";"IV2017120807095988";"3140";"Versie 3";"Structuur";"horizontale structuur";"kranswiervelden > 10 m²";"zb";1;1246;FALSE;-0,45
