"";"ID";"survey";"user_reference";"location";"date";"latitude";"longitude";"Habitattype";"reliability";"Versie";"Criterium";"Indicator";"Beoordeling";"Kwaliteitsniveau";"Belang";"BeoordelingID";"Combinatie";"VoorwaardeID";"Voorwaarde";"Referentiewaarde";"Operator";"EenheidRefwaarde";"TypeRefwaarde";"InvoertypeRevwaarde";"Waarde";"TypeWaarde";"InvoertypeWaarde";"EenheidWaarde";"AfkomstWaarde";"TheoretischMaximum";"Status_voorwaarde";"Verschilscore"
"63";"IV2017032010493372";"HT31xx_LSVI_StilstaandeWateren";"AN_LIL_001_3130a_16";"AN_LIL_001";"2016-10-13";51,27227892;4,82291154;"3130_aom";"hoog";"Versie 3";"Structuur";"horizontale structuur";"grootste vegetatievlek > 10 m²";1;"zb";1222;"2321";2321;"grootste vegetatievlek in m²";"10";">";"m²";"Decimaal getal";NA;"10.01-20";"Decimaal getal";NA;NA;"observatie";30;TRUE;0,25025
"64";"IV2017032010493372";"HT31xx_LSVI_StilstaandeWateren";"AN_LIL_001_3130a_16";"AN_LIL_001";"2016-10-13";51,27227892;4,82291154;"3130_aom";"hoog";"Versie 3";"Structuur";"verticale structuur";"< 30% helofyten (uitgezonderd sleutelsoorten)";1;"zb";1230;"892";892;"bedekking helofyten";"30";"<";"%";"Percentage";NA;"50";"Percentage";NA;"%";"observatie";100;FALSE;-0,285714285714286
"65";"IV2017032010493372";"HT31xx_LSVI_StilstaandeWateren";"AN_LIL_001_3130a_16";"AN_LIL_001";"2016-10-13";51,27227892;4,82291154;"3130_aom";"hoog";"Versie 3";"Vegetatie";"sleutelsoorten";">= 3 sleutelsoorten (uitgezonderd Moerashertshooi) minstens frequent aanwezig";1;"b";1219;"453";453;"aantal sleutelsoorten excl. moerashertshooi";"3";">=";NA;"Geheel getal";NA;"1";"Geheel getal";NA;NA;"berekend";9;FALSE;-0,666666666666667
"66";"IV2017032010493372";"HT31xx_LSVI_StilstaandeWateren";"AN_LIL_001_3130a_16";"AN_LIL_001";"2016-10-13";51,27227892;4,82291154;"3130_aom";"hoog";"Versie 3";"Verstoring";"eutrofiëring";"< 10%";1;"zb";1227;"841";841;"bedekking eutrofiëring";"10";"<";"%";"Percentage";NA;"45";"Percentage";NA;"%";"observatie";100;FALSE;-0,388888888888889
"67";"IV2017032010493372";"HT31xx_LSVI_StilstaandeWateren";"AN_LIL_001_3130a_16";"AN_LIL_001";"2016-10-13";51,27227892;4,82291154;"3130_aom";"hoog";"Versie 3";"Verstoring";"invasieve exoten";"afwezig";1;"zb";1223;"1018";1018;"bedekking invasieve exoten";"0";"<=";"%";"Percentage";NA;"0";"Percentage";NA;"%";"observatie";100;TRUE;1
"68";"IV2017032010493372";"HT31xx_LSVI_StilstaandeWateren";"AN_LIL_001_3130a_16";"AN_LIL_001";"2016-10-13";51,27227892;4,82291154;"3130_aom";"hoog";"Versie 3";"Verstoring";"verzuring";"<= 30%";1;"zb";1226;"2040";2040;"bedekking verzuring";"30";"<=";"%";"Percentage";NA;"15";"Percentage";NA;"%";"observatie";100;TRUE;0,5
"69";"IV2017032011215641";"HT31xx_LSVI_StilstaandeWateren";"AN_VVM_002_3160_16";"AN_VVM_002";"2016-10-21";51,41403072;4,83746028;"3160";"hoog";"Versie 3";"Structuur";"horizontale structuur";"rechtstreeks in contact met habitattype 7140_oli";1;"zb";1267;"2139";2139;"contact met 7110 of 7140_oli";"1";"=";NA;"Ja/nee";NA;"0";"Ja/nee";NA;NA;"observatie";1;FALSE;-1
"70";"IV2017032011215641";"HT31xx_LSVI_StilstaandeWateren";"AN_VVM_002_3160_16";"AN_VVM_002";"2016-10-21";51,41403072;4,83746028;"3160";"hoog";"Versie 3";"Vegetatie";"sleutelsoorten";"minstens 2 sleutelsoorten minstens frequent aanwezig";1;"b";1263;"459";459;"aantal sleutelsoorten frequent";"2";">=";NA;"Geheel getal";NA;"1";"Geheel getal";NA;NA;"berekend";6;FALSE;-0,5
"71";"IV2017032011215641";"HT31xx_LSVI_StilstaandeWateren";"AN_VVM_002_3160_16";"AN_VVM_002";"2016-10-21";51,41403072;4,83746028;"3160";"hoog";"Versie 3";"Verstoring";"eutrofiëring";"< 10%";1;"zb";1271;"851";851;"bedekking eutrofiëring";"10";"<";"%";"Percentage";NA;"30";"Percentage";NA;"%";"observatie";100;FALSE;-0,222222222222222
"72";"IV2017032011215641";"HT31xx_LSVI_StilstaandeWateren";"AN_VVM_002_3160_16";"AN_VVM_002";"2016-10-21";51,41403072;4,83746028;"3160";"hoog";"Versie 3";"Verstoring";"invasieve exoten";"afwezig";1;"zb";1266;"972";972;"bedekking invasieve exoten";"0";"<=";"%";"Percentage";NA;"0";"Percentage";NA;"%";"observatie";100;TRUE;1
"73";"IV2017032011215641";"HT31xx_LSVI_StilstaandeWateren";"AN_VVM_002_3160_16";"AN_VVM_002";"2016-10-21";51,41403072;4,83746028;"3160";"hoog";"Versie 3";"Verstoring";"verzuring";"<= 30%";1;"zb";1270;"2057";2057;"bedekking verzuring";"30";"<=";"%";"Percentage";NA;"3";"Percentage";NA;"%";"observatie";100;TRUE;0,9
"74";"IV2017032011233563";"HT31xx_LSVI_StilstaandeWateren";"AN_MOL_003_3140_16";"AN_MOL_003";"2016-10-13";51,23364977;5,19549426;"3140";"hoog";"Versie 3";"Structuur";"horizontale structuur";"kranswiervelden > 10 m²";1;"zb";1246;"2333";2333;"grootste vegetatievlek in m²";"10";">";"m²";"Decimaal getal";NA;"10.01-20";"Decimaal getal";NA;NA;"observatie";30;TRUE;0,25025
"75";"IV2017032011233563";"HT31xx_LSVI_StilstaandeWateren";"AN_MOL_003_3140_16";"AN_MOL_003";"2016-10-13";51,23364977;5,19549426;"3140";"hoog";"Versie 3";"Structuur";"verticale structuur";"< 30% helofyten";1;"zb";1250;"891";891;"bedekking helofyten";"30";"<";"%";"Percentage";NA;"10";"Percentage";NA;"%";"observatie";100;TRUE;0,666666666666667
"76";"IV2017032011233563";"HT31xx_LSVI_StilstaandeWateren";"AN_MOL_003_3140_16";"AN_MOL_003";"2016-10-13";51,23364977;5,19549426;"3140";"hoog";"Versie 3";"Vegetatie";"sleutelsoorten";"kranswiervelden voor >= 50 % bestaande uit sleutelsoorten (uitgezonderd Potamogeton coloratus)";1;"b";1247;"2356";2356;"kranswiervelden voor > = 50 % sleutelsoorten";"1";"=";NA;"Ja/nee";NA;"1";"Ja/nee";NA;NA;"observatie";1;TRUE;1
"77";"IV2017032011233563";"HT31xx_LSVI_StilstaandeWateren";"AN_MOL_003_3140_16";"AN_MOL_003";"2016-10-13";51,23364977;5,19549426;"3140";"hoog";"Versie 3";"Verstoring";"eutrofiëring";"< 10%";1;"zb";1251;"849";849;"bedekking eutrofiëring";"10";"<";"%";"Percentage";NA;"0.5";"Percentage";NA;"%";"observatie";100;TRUE;0,95
"78";"IV2017032011233563";"HT31xx_LSVI_StilstaandeWateren";"AN_MOL_003_3140_16";"AN_MOL_003";"2016-10-13";51,23364977;5,19549426;"3140";"hoog";"Versie 3";"Verstoring";"invasieve exoten";"hoogstens zeldzaam";1;"zb";1243;"1008";1008;"bedekking invasieve exoten";"r";"<=";NA;"Categorie";"TANSLEY (LEYSSEN)";"0.5";"Percentage";NA;"%";"observatie";100;FALSE;-0,00450225112556278
"79";"IV2017032011335845";"HT31xx_LSVI_StilstaandeWateren";"AN_MOL_003_3130a_16";"AN_MOL_003";"2016-10-13";51,23364977;5,19549426;"3130_aom";"hoog";"Versie 3";"Structuur";"horizontale structuur";"grootste vegetatievlek > 10 m²";1;"zb";1222;"2321";2321;"grootste vegetatievlek in m²";"10";">";"m²";"Decimaal getal";NA;"10.01-20";"Decimaal getal";NA;NA;"observatie";30;TRUE;0,25025
"80";"IV2017032011335845";"HT31xx_LSVI_StilstaandeWateren";"AN_MOL_003_3130a_16";"AN_MOL_003";"2016-10-13";51,23364977;5,19549426;"3130_aom";"hoog";"Versie 3";"Structuur";"verticale structuur";"< 30% helofyten (uitgezonderd sleutelsoorten)";1;"zb";1230;"892";892;"bedekking helofyten";"30";"<";"%";"Percentage";NA;"40";"Percentage";NA;"%";"observatie";100;FALSE;-0,142857142857143
"81";"IV2017032011335845";"HT31xx_LSVI_StilstaandeWateren";"AN_MOL_003_3130a_16";"AN_MOL_003";"2016-10-13";51,23364977;5,19549426;"3130_aom";"hoog";"Versie 3";"Vegetatie";"sleutelsoorten";">= 3 sleutelsoorten (uitgezonderd Moerashertshooi) minstens frequent aanwezig";1;"b";1219;"453";453;"aantal sleutelsoorten excl. moerashertshooi";"3";">=";NA;"Geheel getal";NA;"3";"Geheel getal";NA;NA;"berekend";9;TRUE;0
"82";"IV2017032011335845";"HT31xx_LSVI_StilstaandeWateren";"AN_MOL_003_3130a_16";"AN_MOL_003";"2016-10-13";51,23364977;5,19549426;"3130_aom";"hoog";"Versie 3";"Verstoring";"eutrofiëring";"< 10%";1;"zb";1227;"841";841;"bedekking eutrofiëring";"10";"<";"%";"Percentage";NA;"25";"Percentage";NA;"%";"observatie";100;FALSE;-0,166666666666667
"83";"IV2017032011335845";"HT31xx_LSVI_StilstaandeWateren";"AN_MOL_003_3130a_16";"AN_MOL_003";"2016-10-13";51,23364977;5,19549426;"3130_aom";"hoog";"Versie 3";"Verstoring";"invasieve exoten";"afwezig";1;"zb";1223;"1018";1018;"bedekking invasieve exoten";"0";"<=";"%";"Percentage";NA;"0.5";"Percentage";NA;"%";"observatie";100;FALSE;-0,005
"84";"IV2017032011335845";"HT31xx_LSVI_StilstaandeWateren";"AN_MOL_003_3130a_16";"AN_MOL_003";"2016-10-13";51,23364977;5,19549426;"3130_aom";"hoog";"Versie 3";"Verstoring";"verzuring";"<= 30%";1;"zb";1226;"2040";2040;"bedekking verzuring";"30";"<=";"%";"Percentage";NA;"20";"Percentage";NA;"%";"observatie";100;TRUE;0,333333333333333
"85";"IV2017032011441776";"HT31xx_LSVI_StilstaandeWateren";"AN_MOL_003_3160_16";"AN_MOL_003";"2016-10-13";51,23364977;5,19549426;"3160";"hoog";"Versie 3";"Structuur";"horizontale structuur";"rechtstreeks in contact met habitattype 7140_oli";1;"zb";1267;"2139";2139;"contact met 7110 of 7140_oli";"1";"=";NA;"Ja/nee";NA;"1";"Ja/nee";NA;NA;"observatie";1;TRUE;1
"86";"IV2017032011441776";"HT31xx_LSVI_StilstaandeWateren";"AN_MOL_003_3160_16";"AN_MOL_003";"2016-10-13";51,23364977;5,19549426;"3160";"hoog";"Versie 3";"Vegetatie";"sleutelsoorten";"minstens 2 sleutelsoorten minstens frequent aanwezig";1;"b";1263;"459";459;"aantal sleutelsoorten frequent";"2";">=";NA;"Geheel getal";NA;"2";"Geheel getal";NA;NA;"berekend";6;TRUE;0
"87";"IV2017032011441776";"HT31xx_LSVI_StilstaandeWateren";"AN_MOL_003_3160_16";"AN_MOL_003";"2016-10-13";51,23364977;5,19549426;"3160";"hoog";"Versie 3";"Verstoring";"eutrofiëring";"< 10%";1;"zb";1271;"851";851;"bedekking eutrofiëring";"10";"<";"%";"Percentage";NA;"25";"Percentage";NA;"%";"observatie";100;FALSE;-0,166666666666667
"88";"IV2017032011441776";"HT31xx_LSVI_StilstaandeWateren";"AN_MOL_003_3160_16";"AN_MOL_003";"2016-10-13";51,23364977;5,19549426;"3160";"hoog";"Versie 3";"Verstoring";"invasieve exoten";"afwezig";1;"zb";1266;"972";972;"bedekking invasieve exoten";"0";"<=";"%";"Percentage";NA;"0.5";"Percentage";NA;"%";"observatie";100;FALSE;-0,005
"89";"IV2017032011441776";"HT31xx_LSVI_StilstaandeWateren";"AN_MOL_003_3160_16";"AN_MOL_003";"2016-10-13";51,23364977;5,19549426;"3160";"hoog";"Versie 3";"Verstoring";"verzuring";"<= 30%";1;"zb";1270;"2057";2057;"bedekking verzuring";"30";"<=";"%";"Percentage";NA;"1";"Percentage";NA;"%";"observatie";100;TRUE;0,966666666666667
"90";"IV2017032011501490";"HT31xx_LSVI_StilstaandeWateren";"AN_TVG_004_3130a_16";"AN_TVG_004";"2016-10-20";51,36987386;4,93587851;"3130_aom";"hoog";"Versie 3";"Structuur";"horizontale structuur";"grootste vegetatievlek > 10 m²";1;"zb";1222;"2321";2321;"grootste vegetatievlek in m²";"10";">";"m²";"Decimaal getal";NA;"10.01-20";"Decimaal getal";NA;NA;"observatie";30;TRUE;0,25025
"91";"IV2017032011501490";"HT31xx_LSVI_StilstaandeWateren";"AN_TVG_004_3130a_16";"AN_TVG_004";"2016-10-20";51,36987386;4,93587851;"3130_aom";"hoog";"Versie 3";"Structuur";"verticale structuur";"< 30% helofyten (uitgezonderd sleutelsoorten)";1;"zb";1230;"892";892;"bedekking helofyten";"30";"<";"%";"Percentage";NA;"25";"Percentage";NA;"%";"observatie";100;TRUE;0,166666666666667
"92";"IV2017032011501490";"HT31xx_LSVI_StilstaandeWateren";"AN_TVG_004_3130a_16";"AN_TVG_004";"2016-10-20";51,36987386;4,93587851;"3130_aom";"hoog";"Versie 3";"Vegetatie";"sleutelsoorten";">= 3 sleutelsoorten (uitgezonderd Moerashertshooi) minstens frequent aanwezig";1;"b";1219;"453";453;"aantal sleutelsoorten excl. moerashertshooi";"3";">=";NA;"Geheel getal";NA;"2";"Geheel getal";NA;NA;"berekend";9;FALSE;-0,333333333333333
"93";"IV2017032011501490";"HT31xx_LSVI_StilstaandeWateren";"AN_TVG_004_3130a_16";"AN_TVG_004";"2016-10-20";51,36987386;4,93587851;"3130_aom";"hoog";"Versie 3";"Verstoring";"eutrofiëring";"< 10%";1;"zb";1227;"841";841;"bedekking eutrofiëring";"10";"<";"%";"Percentage";NA;"85";"Percentage";NA;"%";"observatie";100;FALSE;-0,833333333333333
"94";"IV2017032011501490";"HT31xx_LSVI_StilstaandeWateren";"AN_TVG_004_3130a_16";"AN_TVG_004";"2016-10-20";51,36987386;4,93587851;"3130_aom";"hoog";"Versie 3";"Verstoring";"invasieve exoten";"afwezig";1;"zb";1223;"1018";1018;"bedekking invasieve exoten";"0";"<=";"%";"Percentage";NA;"1";"Percentage";NA;"%";"observatie";100;FALSE;-0,01
"95";"IV2017032011501490";"HT31xx_LSVI_StilstaandeWateren";"AN_TVG_004_3130a_16";"AN_TVG_004";"2016-10-20";51,36987386;4,93587851;"3130_aom";"hoog";"Versie 3";"Verstoring";"verzuring";"<= 30%";1;"zb";1226;"2040";2040;"bedekking verzuring";"30";"<=";"%";"Percentage";NA;"10";"Percentage";NA;"%";"observatie";100;TRUE;0,666666666666667
"96";"IV2017032809493991";"HT31xx_LSVI_StilstaandeWateren";"LI_MAT_002_3140_16";"LI_MAT_002";"2016-08-31";50,95334761;5,45424854;"3140";"hoog";"Versie 3";"Structuur";"horizontale structuur";"kranswiervelden > 10 m²";1;"zb";1246;"2333";2333;"grootste vegetatievlek in m²";"10";">";"m²";"Decimaal getal";NA;"1-10";"Decimaal getal";NA;NA;"observatie";30;FALSE;-0,45
"97";"IV2017032809493991";"HT31xx_LSVI_StilstaandeWateren";"LI_MAT_002_3140_16";"LI_MAT_002";"2016-08-31";50,95334761;5,45424854;"3140";"hoog";"Versie 3";"Structuur";"verticale structuur";"< 30% helofyten";1;"zb";1250;"891";891;"bedekking helofyten";"30";"<";"%";"Percentage";NA;"92";"Percentage";NA;"%";"observatie";100;FALSE;-0,885714285714286
"98";"IV2017032809493991";"HT31xx_LSVI_StilstaandeWateren";"LI_MAT_002_3140_16";"LI_MAT_002";"2016-08-31";50,95334761;5,45424854;"3140";"hoog";"Versie 3";"Vegetatie";"sleutelsoorten";"kranswiervelden voor >= 50 % bestaande uit sleutelsoorten (uitgezonderd Potamogeton coloratus)";1;"b";1247;"2356";2356;"kranswiervelden voor > = 50 % sleutelsoorten";"1";"=";NA;"Ja/nee";NA;"1";"Ja/nee";NA;NA;"observatie";1;TRUE;1
"99";"IV2017032809493991";"HT31xx_LSVI_StilstaandeWateren";"LI_MAT_002_3140_16";"LI_MAT_002";"2016-08-31";50,95334761;5,45424854;"3140";"hoog";"Versie 3";"Verstoring";"eutrofiëring";"< 10%";1;"zb";1251;"849";849;"bedekking eutrofiëring";"10";"<";"%";"Percentage";NA;"15";"Percentage";NA;"%";"observatie";100;FALSE;-0,0555555555555555
"100";"IV2017032809493991";"HT31xx_LSVI_StilstaandeWateren";"LI_MAT_002_3140_16";"LI_MAT_002";"2016-08-31";50,95334761;5,45424854;"3140";"hoog";"Versie 3";"Verstoring";"invasieve exoten";"hoogstens zeldzaam";1;"zb";1243;"1008";1008;"bedekking invasieve exoten";"r";"<=";NA;"Categorie";"TANSLEY (LEYSSEN)";"5";"Percentage";NA;"%";"observatie";100;FALSE;-0,0495247623811906
"101";"IV2017032809570000";"HT31xx_LSVI_StilstaandeWateren";"LI_MAT_002_3130n_16";"LI_MAT_002";"2016-08-31";50,95334761;5,45424854;"3130_na";"hoog";"Versie 3";"Structuur";"horizontale structuur";"grootste vegetatievlek > 10 m²";1;"zb";1234;"2325";2325;"grootste vegetatievlek in m²";"10";">";"m²";"Decimaal getal";NA;"1-10";"Decimaal getal";NA;NA;"observatie";30;FALSE;-0,45
"102";"IV2017032809570000";"HT31xx_LSVI_StilstaandeWateren";"LI_MAT_002_3130n_16";"LI_MAT_002";"2016-08-31";50,95334761;5,45424854;"3130_na";"hoog";"Versie 3";"Structuur";"verticale structuur";"< 30 % van de vegetatievlek  begroeid met opgaande vegetatie";1;"zb";1235;"2";2;"% begroeid met opgaande vegetatie";"30";"<";"%";"Percentage";NA;"0";"Percentage";NA;"%";"observatie";100;TRUE;1
"103";"IV2017032809570000";"HT31xx_LSVI_StilstaandeWateren";"LI_MAT_002_3130n_16";"LI_MAT_002";"2016-08-31";50,95334761;5,45424854;"3130_na";"hoog";"Versie 3";"Vegetatie";"sleutelsoorten";"minstens 1 sleutelsoort (uitgezonderd Borstelbies, Glaskroos en Naaldwaterbies) is minstens frequent aanwezig";1;"b";1231;"477";477;"aantal sleutelsoorten frequent";"1";">=";NA;"Geheel getal";NA;"0";"Geheel getal";NA;NA;"berekend";3;FALSE;-1
"104";"IV2017032809570000";"HT31xx_LSVI_StilstaandeWateren";"LI_MAT_002_3130n_16";"LI_MAT_002";"2016-08-31";50,95334761;5,45424854;"3130_na";"hoog";"Versie 3";"Verstoring";"eutrofiëring";"< 10%";1;"zb";1242;"845";845;"bedekking eutrofiëring";"10";"<";"%";"Percentage";NA;"35";"Percentage";NA;"%";"observatie";100;FALSE;-0,277777777777778
"105";"IV2017032809570000";"HT31xx_LSVI_StilstaandeWateren";"LI_MAT_002_3130n_16";"LI_MAT_002";"2016-08-31";50,95334761;5,45424854;"3130_na";"hoog";"Versie 3";"Verstoring";"invasieve exoten";"afwezig";1;"zb";1238;"1004";1004;"bedekking invasieve exoten";"0";"<=";"%";"Percentage";NA;"5";"Percentage";NA;"%";"observatie";100;FALSE;-0,05
"106";"IV2017032809570000";"HT31xx_LSVI_StilstaandeWateren";"LI_MAT_002_3130n_16";"LI_MAT_002";"2016-08-31";50,95334761;5,45424854;"3130_na";"hoog";"Versie 3";"Verstoring";"verzuring";"<= 30%";1;"zb";1239;"2037";2037;"bedekking verzuring";"30";"<=";"%";"Percentage";NA;"0.5";"Percentage";NA;"%";"observatie";100;TRUE;0,983333333333333
"107";"IV2017032810082114";"HT31xx_LSVI_StilstaandeWateren";"LI_MAT_002_3130a_16";"LI_MAT_002";"2016-08-31";50,95334761;5,45424854;"3130_aom";"hoog";"Versie 3";"Structuur";"horizontale structuur";"grootste vegetatievlek > 10 m²";1;"zb";1222;"2321";2321;"grootste vegetatievlek in m²";"10";">";"m²";"Decimaal getal";NA;"1-10";"Decimaal getal";NA;NA;"observatie";30;FALSE;-0,45
"108";"IV2017032810082114";"HT31xx_LSVI_StilstaandeWateren";"LI_MAT_002_3130a_16";"LI_MAT_002";"2016-08-31";50,95334761;5,45424854;"3130_aom";"hoog";"Versie 3";"Structuur";"verticale structuur";"< 30% helofyten (uitgezonderd sleutelsoorten)";1;"zb";1230;"892";892;"bedekking helofyten";"30";"<";"%";"Percentage";NA;"92";"Percentage";NA;"%";"observatie";100;FALSE;-0,885714285714286
"109";"IV2017032810082114";"HT31xx_LSVI_StilstaandeWateren";"LI_MAT_002_3130a_16";"LI_MAT_002";"2016-08-31";50,95334761;5,45424854;"3130_aom";"hoog";"Versie 3";"Vegetatie";"sleutelsoorten";">= 3 sleutelsoorten (uitgezonderd Moerashertshooi) minstens frequent aanwezig";1;"b";1219;"453";453;"aantal sleutelsoorten excl. moerashertshooi";"3";">=";NA;"Geheel getal";NA;"0";"Geheel getal";NA;NA;"berekend";9;FALSE;-1
"110";"IV2017032810082114";"HT31xx_LSVI_StilstaandeWateren";"LI_MAT_002_3130a_16";"LI_MAT_002";"2016-08-31";50,95334761;5,45424854;"3130_aom";"hoog";"Versie 3";"Verstoring";"eutrofiëring";"< 10%";1;"zb";1227;"841";841;"bedekking eutrofiëring";"10";"<";"%";"Percentage";NA;"50";"Percentage";NA;"%";"observatie";100;FALSE;-0,444444444444444
"111";"IV2017032810082114";"HT31xx_LSVI_StilstaandeWateren";"LI_MAT_002_3130a_16";"LI_MAT_002";"2016-08-31";50,95334761;5,45424854;"3130_aom";"hoog";"Versie 3";"Verstoring";"invasieve exoten";"afwezig";1;"zb";1223;"1018";1018;"bedekking invasieve exoten";"0";"<=";"%";"Percentage";NA;"5";"Percentage";NA;"%";"observatie";100;FALSE;-0,05
"112";"IV2017032810082114";"HT31xx_LSVI_StilstaandeWateren";"LI_MAT_002_3130a_16";"LI_MAT_002";"2016-08-31";50,95334761;5,45424854;"3130_aom";"hoog";"Versie 3";"Verstoring";"verzuring";"<= 30%";1;"zb";1226;"2040";2040;"bedekking verzuring";"30";"<=";"%";"Percentage";NA;"0.5";"Percentage";NA;"%";"observatie";100;TRUE;0,983333333333333
"113";"IV2017032810192681";"HT31xx_LSVI_StilstaandeWateren";"LI_LAN_008_3150_16";"LI_LAN_008";"2016-09-22";50,9413975;5,41165044;"3150";"hoog";"Versie 3";"Structuur";"horizontale structuur";"grootste vegetatievlek > 10 m²";1;"zb";1258;"2331";2331;"grootste vegetatievlek in m²";"10";">";"m²";"Decimaal getal";NA;"0-0.99";"Decimaal getal";NA;NA;"observatie";30;FALSE;-0,9505
"114";"IV2017032810192681";"HT31xx_LSVI_StilstaandeWateren";"LI_LAN_008_3150_16";"LI_LAN_008";"2016-09-22";50,9413975;5,41165044;"3150";"hoog";"Versie 3";"Structuur";"verticale structuur";"< 30% helofyten (uitgezonderd sleutelsoorten)";1;"zb";1259;"886";886;"bedekking helofyten";"30";"<";"%";"Percentage";NA;"80";"Percentage";NA;"%";"observatie";100;FALSE;-0,714285714285714
"115";"IV2017032810192681";"HT31xx_LSVI_StilstaandeWateren";"LI_LAN_008_3150_16";"LI_LAN_008";"2016-09-22";50,9413975;5,41165044;"3150";"hoog";"Versie 3";"Vegetatie";"sleutelsoorten";"minstens 1 sleutelsoort (uitgezonderd Puntkroos) minstens abundant aanwezig of minstens 2 sleutelsoorten (uitgezonderd Puntkroos) frequent aanwezig";1;"b";1254;"434 OR 476";434;"aantal sleutelsoorten abundant";"1";">=";NA;"Geheel getal";NA;"0";"Geheel getal";NA;NA;"berekend";3;FALSE;-1
"116";"IV2017032810192681";"HT31xx_LSVI_StilstaandeWateren";"LI_LAN_008_3150_16";"LI_LAN_008";"2016-09-22";50,9413975;5,41165044;"3150";"hoog";"Versie 3";"Vegetatie";"sleutelsoorten";"minstens 1 sleutelsoort (uitgezonderd Puntkroos) minstens abundant aanwezig of minstens 2 sleutelsoorten (uitgezonderd Puntkroos) frequent aanwezig";1;"b";1254;"434 OR 476";476;"aantal sleutelsoorten frequent";"2";">=";NA;"Geheel getal";NA;"0";"Geheel getal";NA;NA;"berekend";6;FALSE;-1
"117";"IV2017032810192681";"HT31xx_LSVI_StilstaandeWateren";"LI_LAN_008_3150_16";"LI_LAN_008";"2016-09-22";50,9413975;5,41165044;"3150";"hoog";"Versie 3";"Verstoring";"eutrofiëring";"<= 30%";1;"zb";1262;"826";826;"bedekking eutrofiëring";"30";"<=";"%";"Percentage";NA;"1";"Percentage";NA;"%";"observatie";100;TRUE;0,966666666666667
"118";"IV2017032810192681";"HT31xx_LSVI_StilstaandeWateren";"LI_LAN_008_3150_16";"LI_LAN_008";"2016-09-22";50,9413975;5,41165044;"3150";"hoog";"Versie 3";"Verstoring";"invasieve exoten";"hoogstens zeldzaam";1;"zb";1255;"1012";1012;"bedekking invasieve exoten";"r";"<=";NA;"Categorie";"TANSLEY (LEYSSEN)";"1";"Percentage";NA;"%";"observatie";100;FALSE;-0,00950475237618809
"119";"IV2017032810361983";"HT31xx_LSVI_StilstaandeWateren";"AN_RPT_002_3130n_16";"AN_RPT_002";"2016-09-09";51,28686365;5,15520577;"3130_na";"hoog";"Versie 3";"Structuur";"horizontale structuur";"grootste vegetatievlek > 10 m²";1;"zb";1234;"2325";2325;"grootste vegetatievlek in m²";"10";">";"m²";"Decimaal getal";NA;"10.01-20";"Decimaal getal";NA;NA;"observatie";30;TRUE;0,25025
"120";"IV2017032810361983";"HT31xx_LSVI_StilstaandeWateren";"AN_RPT_002_3130n_16";"AN_RPT_002";"2016-09-09";51,28686365;5,15520577;"3130_na";"hoog";"Versie 3";"Structuur";"verticale structuur";"< 30 % van de vegetatievlek  begroeid met opgaande vegetatie";1;"zb";1235;"2";2;"% begroeid met opgaande vegetatie";"30";"<";"%";"Percentage";NA;"1";"Percentage";NA;"%";"observatie";100;TRUE;0,966666666666667
"121";"IV2017032810361983";"HT31xx_LSVI_StilstaandeWateren";"AN_RPT_002_3130n_16";"AN_RPT_002";"2016-09-09";51,28686365;5,15520577;"3130_na";"hoog";"Versie 3";"Vegetatie";"sleutelsoorten";"minstens 1 sleutelsoort (uitgezonderd Borstelbies, Glaskroos en Naaldwaterbies) is minstens frequent aanwezig";1;"b";1231;"477";477;"aantal sleutelsoorten frequent";"1";">=";NA;"Geheel getal";NA;"0";"Geheel getal";NA;NA;"berekend";3;FALSE;-1
"122";"IV2017032810361983";"HT31xx_LSVI_StilstaandeWateren";"AN_RPT_002_3130n_16";"AN_RPT_002";"2016-09-09";51,28686365;5,15520577;"3130_na";"hoog";"Versie 3";"Verstoring";"eutrofiëring";"< 10%";1;"zb";1242;"845";845;"bedekking eutrofiëring";"10";"<";"%";"Percentage";NA;"4";"Percentage";NA;"%";"observatie";100;TRUE;0,6
"123";"IV2017032810361983";"HT31xx_LSVI_StilstaandeWateren";"AN_RPT_002_3130n_16";"AN_RPT_002";"2016-09-09";51,28686365;5,15520577;"3130_na";"hoog";"Versie 3";"Verstoring";"invasieve exoten";"afwezig";1;"zb";1238;"1004";1004;"bedekking invasieve exoten";"0";"<=";"%";"Percentage";NA;"0.5";"Percentage";NA;"%";"observatie";100;FALSE;-0,005
