recording_givid	survey	type_observed	classif_key	type_cover
IV2017062909012541	HT31xx_LSVI_StilstaandeWateren	3130_aom	Habitatsleutel v5	NA
IV2017071311035354	HT31xx_Plassen	3130	Habitatsleutel v5	NA
IV2017071311035354	HT31xx_Plassen	3130_aom	Habitatsleutel v5	NA
IV2017071311035354	HT31xx_Plassen	3160	Habitatsleutel v5	NA
IV2017071311083805	HT31xx_Plassen	3130_aom	Habitatsleutel v5	NA
IV2017071311141360	HT31xx_Plassen	3130_aom	Habitatsleutel v5	NA
IV2017071311225797	HT31xx_Plassen	3130_aom	Habitatsleutel v5	NA
IV2017071311225797	HT31xx_Plassen	3160	Habitatsleutel v5	NA
IV2017071311332803	HT31xx_Plassen	3130_aom	Habitatsleutel v5	NA
IV2017071311332803	HT31xx_Plassen	3160	Habitatsleutel v5	NA
IV2017071311481762	HT31xx_Plassen	3160	Habitatsleutel v5	NA
IV2017071312221975	HT31xx_Plassen	0	Habitatsleutel v5	NA
IV2017071312320596	HT31xx_Plassen	7140_oli	Habitatsleutel v5	NA
IV2017072508474428	HT31xx_LSVI_StilstaandeWateren	3130_na	Habitatsleutel v5	NA
IV2017072509005921	HT31xx_LSVI_StilstaandeWateren	3130_aom	Habitatsleutel v5	NA
IV2017081613384855	HT31xx_Plassen	-9	Habitatsleutel v5	NA
IV2017081613455456	HT31xx_Plassen	-9	Habitatsleutel v5	NA
IV2017081613512435	HT31xx_Plassen	rbbsm	Habitatsleutel v5	NA
IV2017081614164620	HT31xx_Plassen	7140_oli	Habitatsleutel v5	NA
IV2017081614455165	HT31xx_Plassen	7140_oli	Habitatsleutel v5	NA
IV2017081615202120	HT31xx_Plassen	0	Habitatsleutel v5	NA
IV2017081615351015	HT31xx_Plassen	0	Habitatsleutel v5	NA
IV2017081810065839	HT31xx_Plassen	3160	Habitatsleutel v5	NA
IV2017081810113805	HT31xx_Plassen	3160	Habitatsleutel v5	NA
IV2017081810582083	HT31xx_Plassen	7140_oli	Habitatsleutel v5	NA
IV2017081811264625	HT31xx_Plassen	0	Habitatsleutel v5	NA
IV2017081812044367	HT31xx_Plassen	0	Habitatsleutel v5	NA
IV2017081813124357	HT31xx_Plassen	3160	Habitatsleutel v5	NA
IV2017081813203091	HT31xx_Plassen	3130	Habitatsleutel v5	NA
IV2017081813203091	HT31xx_Plassen	3130_aom	Habitatsleutel v5	NA
IV2017081813263921	HT31xx_Plassen	3130_aom	Habitatsleutel v5	NA
IV2017081813591206	HT31xx_Plassen	3130_aom	Habitatsleutel v5	NA
IV2017081814503415	HT31xx_Plassen	3130_aom	Habitatsleutel v5	NA
IV2017082509371633	HT31xx_Plassen	3130	Habitatsleutel v5	NA
IV2017082509371633	HT31xx_Plassen	3130_aom	Habitatsleutel v5	NA
IV2017082509371633	HT31xx_Plassen	3130_na	Habitatsleutel v5	NA
IV2017082509371633	HT31xx_Plassen	3150	Habitatsleutel v5	NA
IV2017082510240388	HT31xx_Plassen	3130_aom	Habitatsleutel v5	NA
IV2017082510243039	HT31xx_Plassen	3130_aom	Habitatsleutel v5	NA
IV2017082510243039	HT31xx_Plassen	3130_na	Habitatsleutel v5	NA
IV2017082510243039	HT31xx_Plassen	3150	Habitatsleutel v5	NA
IV2017082510592177	HT31xx_Plassen	3130_aom	Habitatsleutel v5	NA
IV2017082510592177	HT31xx_Plassen	3130_na	Habitatsleutel v5	NA
IV2017082510592177	HT31xx_Plassen	3150	Habitatsleutel v5	NA
IV2017082512414304	HT31xx_Plassen	3130_aom	Habitatsleutel v5	NA
IV2017082512414304	HT31xx_Plassen	3150	Habitatsleutel v5	NA
IV2017082512512205	HT31xx_Plassen	3130_aom	Habitatsleutel v5	NA
IV2017082512512205	HT31xx_Plassen	3150	Habitatsleutel v5	NA
IV2017082514024452	HT31xx_Plassen	3130_aom	Habitatsleutel v5	NA
IV2017082514024452	HT31xx_Plassen	3150	Habitatsleutel v5	NA
IV2017082514220511	HT31xx_Plassen	3130_aom	Habitatsleutel v5	NA
IV2017083009443748	HT31xx_Plassen	3150	Habitatsleutel v5	NA
IV2017083009483267	HT31xx_Plassen	3150	Habitatsleutel v5	NA
IV2017083010353130	HT31xx_Plassen	3150	Habitatsleutel v5	NA
IV2017083010493039	HT31xx_Plassen	3160	Habitatsleutel v5	NA
IV2017083012544409	HT31xx_Plassen	3130	Habitatsleutel v5	NA
IV2017083012544409	HT31xx_Plassen	3130_aom	Habitatsleutel v5	NA
IV2017083012564066	HT31xx_Plassen	3130_aom	Habitatsleutel v5	NA
IV2017083013321079	HT31xx_Plassen	3130_aom	Habitatsleutel v5	NA
IV2017083014001403	HT31xx_Plassen	3130_aom	Habitatsleutel v5	NA
IV2017083014021601	HT31xx_Plassen	3130_aom	Habitatsleutel v5	NA
IV2017083014072233	HT31xx_Plassen	3130_aom	Habitatsleutel v5	NA
IV2017083014305496	HT31xx_Plassen	3130_aom	Habitatsleutel v5	NA
IV2017083015012121	HT31xx_Plassen	3130_aom	Habitatsleutel v5	NA
IV2017083109074789	HT31xx_Plassen	3130	Habitatsleutel v5	NA
IV2017083109074789	HT31xx_Plassen	3130_aom	Habitatsleutel v5	NA
IV2017083109074789	HT31xx_Plassen	3140	Habitatsleutel v5	NA
IV2017083109443091	HT31xx_Plassen	3130_aom	Habitatsleutel v5	NA
IV2017083109443091	HT31xx_Plassen	3140	Habitatsleutel v5	NA
IV2017083110414495	HT31xx_Plassen	3140	Habitatsleutel v5	NA
IV2017083110435016	HT31xx_Plassen	3140	Habitatsleutel v5	NA
IV2017083111203440	HT31xx_Plassen	3150	Habitatsleutel v5	NA
IV2017083111453785	HT31xx_Plassen	3150	Habitatsleutel v5	NA
IV2017083111594333	HT31xx_Plassen	0	Habitatsleutel v5	NA
IV2017083113355576	HT31xx_Plassen	0	Habitatsleutel v5	NA
IV2017090110071111	HT31xx_Plassen	3130	Habitatsleutel v5	NA
IV2017090110071111	HT31xx_Plassen	3130_aom	Habitatsleutel v5	NA
IV2017090110071111	HT31xx_Plassen	3140	Habitatsleutel v5	NA
IV2017090110372621	HT31xx_Plassen	3130_aom	Habitatsleutel v5	NA
IV2017090110502230	HT31xx_Plassen	3140	Habitatsleutel v5	NA
IV2017090110502230	HT31xx_Plassen	3150	Habitatsleutel v5	NA
IV2017090110524451	HT31xx_Plassen	3140	Habitatsleutel v5	NA
IV2017090111190087	HT31xx_Plassen	3140	Habitatsleutel v5	NA
IV2017090111190087	HT31xx_Plassen	3150	Habitatsleutel v5	NA
IV2017090111391100	HT31xx_Plassen	3130	Habitatsleutel v5	NA
IV2017090111391100	HT31xx_Plassen	3130_aom	Habitatsleutel v5	NA
IV2017090112033949	HT31xx_Plassen	3130_aom	Habitatsleutel v5	NA
IV2017090112092924	HT31xx_Plassen	3130_aom	Habitatsleutel v5	NA
IV2017090711275614	HT31xx_Plassen	3130	Habitatsleutel v5	NA
IV2017090711275614	HT31xx_Plassen	3130_aom	Habitatsleutel v5	NA
IV2017090712114219	HT31xx_Plassen	3130_aom	Habitatsleutel v5	NA
IV2017090716284960	HT31xx_Plassen	3130	Habitatsleutel v5	NA
IV2017090716284960	HT31xx_Plassen	3130_aom	Habitatsleutel v5	NA
IV2017090716284960	HT31xx_Plassen	3150	Habitatsleutel v5	NA
IV2017090716401890	HT31xx_Plassen	3150	Habitatsleutel v5	NA
IV2017090717071196	HT31xx_Plassen	3130_aom	Habitatsleutel v5	NA
IV2017090717071196	HT31xx_Plassen	3150	Habitatsleutel v5	NA
IV2017091309372590	HT31xx_Plassen	3130	Habitatsleutel v5	NA
IV2017091309372590	HT31xx_Plassen	3130_na	Habitatsleutel v5	NA
IV2017091311302366	HT31xx_Plassen	3130_na	Habitatsleutel v5	NA
IV2017091316190338	HT31xx_Plassen	3130	Habitatsleutel v5	NA
IV2017091316190338	HT31xx_Plassen	3130_aom	Habitatsleutel v5	NA
IV2017091316243463	HT31xx_Plassen	0	Habitatsleutel v5	NA
IV2017091316282262	HT31xx_Plassen	3130_aom	Habitatsleutel v5	NA
IV2017091409232863	HT31xx_Plassen	0	Habitatsleutel v5	NA
IV2017091409362352	HT31xx_Plassen	0	Habitatsleutel v5	NA
IV2017091409410551	HT31xx_Plassen	3130_aom	Habitatsleutel v5	NA
IV2017103112000000	HT3260	-9	Habitatsleutel v5	NA
IV2017103112000001	HT3260	-9	Habitatsleutel v5	NA
IV2017103112000002	HT3260	3260	Habitatsleutel v5	NA
IV2017103112000003	HT3260	3260	Habitatsleutel v5	NA
IV2017103112000004	HT3260	3260	Habitatsleutel v5	NA
IV2017103112000005	HT3260	-9	Habitatsleutel v5	NA
IV2017103112000006	HT3260	0	Habitatsleutel v5	NA
IV2017103112000007	HT3260	3260	Habitatsleutel v5	NA
IV2017103112000008	HT3260	-9	Habitatsleutel v5	NA
IV2017103112000009	HT3260	3260	Habitatsleutel v5	NA
IV2017103112000010	HT3260	-9	Habitatsleutel v5	NA
IV2017103112000011	HT3260	3260	Habitatsleutel v5	NA
IV2017103112000012	HT3260	-9	Habitatsleutel v5	NA
IV2017103112000013	HT3260	-9	Habitatsleutel v5	NA
IV2017103112000014	HT3260	-9	Habitatsleutel v5	NA
IV2017103112000015	HT3260	-9	Habitatsleutel v5	NA
IV2017103112000016	HT3260	-9	Habitatsleutel v5	NA
IV2017103112000017	HT3260	-9	Habitatsleutel v5	NA
IV2017103112000018	HT3260	-9	Habitatsleutel v5	NA
IV2017103112000019	HT3260	-9	Habitatsleutel v5	NA
IV2017103112000020	HT3260	3260	Habitatsleutel v5	NA
IV2017103112000021	HT3260	3260	Habitatsleutel v5	NA
IV2017103112000022	HT3260	3260	Habitatsleutel v5	NA
IV2017103112000023	HT3260	-9	Habitatsleutel v5	NA
IV2017103112000024	HT3260	3260	Habitatsleutel v5	NA
IV2017103112000025	HT3260	3260	Habitatsleutel v5	NA
IV2017103112000026	HT3260	-9	Habitatsleutel v5	NA
IV2017103112000027	HT3260	3260	Habitatsleutel v5	NA
IV2017103112000028	HT3260	3260	Habitatsleutel v5	NA
IV2017103112000029	HT3260	3260	Habitatsleutel v5	NA
IV2017103112000030	HT3260	3260	Habitatsleutel v5	NA
IV2017103112000031	HT3260	-9	Habitatsleutel v5	NA
IV2017103112000032	HT3260	-9	Habitatsleutel v5	NA
IV2017103112000033	HT3260	3260	Habitatsleutel v5	NA
IV2017103112000034	HT3260	3260	Habitatsleutel v5	NA
IV2017103112000035	HT3260	3260	Habitatsleutel v5	NA
IV2017103112000036	HT3260	3260	Habitatsleutel v5	NA
IV2017103112000037	HT3260	3260	Habitatsleutel v5	NA
IV2017103112000038	HT3260	3260	Habitatsleutel v5	NA
IV2017103112000039	HT3260	3260	Habitatsleutel v5	NA
IV2017103112000040	HT3260	3260	Habitatsleutel v5	NA
IV2017103114092803	HT31xx_Plassen	3150	Habitatsleutel v5	NA
IV2017103114143543	HT31xx_Plassen	3150	Habitatsleutel v5	NA
IV2017112308165924	HT31xx_Plassen	3130	Habitatsleutel v5	NA
IV2017112308165924	HT31xx_Plassen	3130_aom	Habitatsleutel v5	NA
IV2017112308165924	HT31xx_Plassen	3130_na	Habitatsleutel v5	NA
IV2017112312181900	HT31xx_Plassen	3160	Habitatsleutel v5	NA
IV2017112314193513	HT31xx_Plassen	3130	Habitatsleutel v5	NA
IV2017112314193513	HT31xx_Plassen	3130_aom	Habitatsleutel v5	NA
IV2017112314193513	HT31xx_Plassen	3130_na	Habitatsleutel v5	NA
IV2017112415000737	HT31xx_Plassen	3130	Habitatsleutel v5	NA
IV2017112415000737	HT31xx_Plassen	3130_aom	Habitatsleutel v5	NA
IV2017112415000737	HT31xx_Plassen	3130_na	Habitatsleutel v5	NA
IV2017120112465446	HT31xx_Plassen	3150	Habitatsleutel v5	NA
IV2017120618361898	HT31xx_LSVI_StilstaandeWateren	3160	Habitatsleutel v5	NA
IV2017120618385593	HT31xx_LSVI_StilstaandeWateren	3160	Habitatsleutel v5	NA
IV2017120707274258	HT31xx_LSVI_StilstaandeWateren	3130_aom	Habitatsleutel v5	NA
IV2017120707423829	HT31xx_LSVI_StilstaandeWateren	3130_aom	Habitatsleutel v5	NA
IV2017120707501887	HT31xx_LSVI_StilstaandeWateren	3130_na	Habitatsleutel v5	NA
IV2017120708015628	HT31xx_LSVI_StilstaandeWateren	3130_aom	Habitatsleutel v5	NA
IV2017120708120471	HT31xx_LSVI_StilstaandeWateren	3130_aom	Habitatsleutel v5	NA
IV2017120708235225	HT31xx_LSVI_StilstaandeWateren	3160	Habitatsleutel v5	NA
IV2017120807095988	HT31xx_LSVI_StilstaandeWateren	3140	Habitatsleutel v5	NA
IV2017120807160378	HT31xx_LSVI_StilstaandeWateren	3130_na	Habitatsleutel v5	NA
IV2017120807201262	HT31xx_LSVI_StilstaandeWateren	3130_aom	Habitatsleutel v5	NA
IV2017120807491938	HT31xx_LSVI_StilstaandeWateren	3130_aom	Habitatsleutel v5	NA
IV2017120807593495	HT31xx_LSVI_StilstaandeWateren	3130_na	Habitatsleutel v5	NA
IV2017120808142110	HT31xx_LSVI_StilstaandeWateren	3150	Habitatsleutel v5	NA
IV2017120808302127	HT31xx_LSVI_StilstaandeWateren	3150	Habitatsleutel v5	NA
IV2017120808375733	HT31xx_LSVI_StilstaandeWateren	3130_aom	Habitatsleutel v5	NA
IV2017120813404463	HT31xx_LSVI_StilstaandeWateren	3140	Habitatsleutel v5	NA
IV2017120813445226	HT31xx_LSVI_StilstaandeWateren	3140	Habitatsleutel v5	NA
IV2017120813484970	HT31xx_LSVI_StilstaandeWateren	3150	Habitatsleutel v5	NA
IV2017120814051602	HT31xx_LSVI_StilstaandeWateren	3140	Habitatsleutel v5	NA
IV2017120814135316	HT31xx_LSVI_StilstaandeWateren	3130_na	Habitatsleutel v5	NA
IV2017120814183435	HT31xx_LSVI_StilstaandeWateren	3130_aom	Habitatsleutel v5	NA
IV2017121311203577	HT31xx_LSVI_StilstaandeWateren	3130_na	Habitatsleutel v5	NA
IV2017121311300313	HT31xx_LSVI_StilstaandeWateren	3130_aom	Habitatsleutel v5	NA
IV2017121311393451	HT31xx_LSVI_StilstaandeWateren	3130_na	Habitatsleutel v5	NA
IV2017121311445717	HT31xx_LSVI_StilstaandeWateren	3130_na	Habitatsleutel v5	NA
IV2017121311494712	HT31xx_LSVI_StilstaandeWateren	3130_na	Habitatsleutel v5	NA
IV2017121312021093	HT31xx_LSVI_StilstaandeWateren	3130_aom	Habitatsleutel v5	NA
IV2017121312441673	HT31xx_Plassen	3160	Habitatsleutel v5	NA
IV2017121313283981	HT31xx_Plassen	3130	Habitatsleutel v5	NA
IV2017121313283981	HT31xx_Plassen	3130_aom	Habitatsleutel v5	NA
IV2017121313283981	HT31xx_Plassen	3160	Habitatsleutel v5	NA
IV2017121415063194	HT31xx_LSVI_StilstaandeWateren	3150	Habitatsleutel v5	NA
IV2017121415181838	HT31xx_LSVI_StilstaandeWateren	3150	Habitatsleutel v5	NA
IV2018010314205257	HT31xx_Plassen	3160	Habitatsleutel v5	NA
IV2018010314212726	HT31xx_Plassen	3160	Habitatsleutel v5	NA
IV2018010314455455	HT31xx_Plassen	4010	Habitatsleutel v5	NA
IV2018010315005388	HT31xx_LSVI_StilstaandeWateren	3160	Habitatsleutel v5	NA
IV2018012313123142	HT31xx_Plassen	-9	Habitatsleutel v5	NA
IV2018012409160823	HT31xx_Plassen	-9	Habitatsleutel v5	NA
IV2018012409272515	HT31xx_Plassen	-9	Habitatsleutel v5	NA
IV2018012508360209	HT31xx_Plassen	-9	Habitatsleutel v5	NA
IV2018012508423217	HT31xx_Plassen	-9	Habitatsleutel v5	NA
IV2018012508471993	HT31xx_Plassen	-9	Habitatsleutel v5	NA
IV2018012512201141	HT31xx_Plassen	-9	Habitatsleutel v5	NA
IV2018012512255569	HT31xx_Plassen	-9	Habitatsleutel v5	NA
IV2018012512510812	HT31xx_Plassen	-9	Habitatsleutel v5	NA
IV2018012512550189	HT31xx_Plassen	-9	Habitatsleutel v5	NA
IV2018012513221953	HT31xx_Plassen	-9	Habitatsleutel v5	NA
IV2018012513252822	HT31xx_Plassen	-9	Habitatsleutel v5	NA
IV2018012513350357	HT31xx_Plassen	-9	Habitatsleutel v5	NA
IV2018012514471220	HT31xx_Plassen	-9	Habitatsleutel v5	NA
IV2018012514491768	HT31xx_Plassen	-9	Habitatsleutel v5	NA
IV2018012514551597	HT31xx_Plassen	-9	Habitatsleutel v5	NA
IV2018012514572937	HT31xx_Plassen	-9	Habitatsleutel v5	NA
IV2018012515011448	HT31xx_Plassen	-9	Habitatsleutel v5	NA
IV2018012515041793	HT31xx_Plassen	-9	Habitatsleutel v5	NA
IV2018012515070024	HT31xx_Plassen	-9	Habitatsleutel v5	NA
IV2018012515104162	HT31xx_Plassen	-9	Habitatsleutel v5	NA
IV2018012515131181	HT31xx_Plassen	-9	Habitatsleutel v5	NA
IV2018012515153324	HT31xx_Plassen	-9	Habitatsleutel v5	NA
IV2018012515175216	HT31xx_Plassen	-9	Habitatsleutel v5	NA
IV2018012515221350	HT31xx_Plassen	-9	Habitatsleutel v5	NA
IV2018012515244084	HT31xx_Plassen	-9	Habitatsleutel v5	NA
IV2018012515271800	HT31xx_Plassen	-9	Habitatsleutel v5	NA
IV2018012515312639	HT31xx_Plassen	-9	Habitatsleutel v5	NA
IV2018012515383220	HT31xx_Plassen	-9	Habitatsleutel v5	NA
IV2018012515442707	HT31xx_Plassen	-9	Habitatsleutel v5	NA
IV2018012516000413	HT31xx_Plassen	-9	Habitatsleutel v5	NA
IV2018012516024873	HT31xx_Plassen	-9	Habitatsleutel v5	NA
IV2018012614272988	HT31xx_Plassen	-9	Habitatsleutel v5	NA
IV2018012614314324	HT31xx_Plassen	-9	Habitatsleutel v5	NA
IV2018012614344936	HT31xx_Plassen	-9	Habitatsleutel v5	NA
IV2018012614370646	HT31xx_Plassen	-9	Habitatsleutel v5	NA
IV2018013108563482	HT31xx_Plassen	-9	Habitatsleutel v5	NA
IV2018013109025297	HT31xx_Plassen	-9	Habitatsleutel v5	NA
IV2018013109052672	HT31xx_Plassen	-9	Habitatsleutel v5	NA
IV2018013109081515	HT31xx_Plassen	-9	Habitatsleutel v5	NA
IV2018013109345798	HT31xx_Plassen	-9	Habitatsleutel v5	NA
IV2018013109375935	HT31xx_Plassen	-9	Habitatsleutel v5	NA
IV2018013109395851	HT31xx_Plassen	-9	Habitatsleutel v5	NA
IV2018013109501049	HT31xx_Plassen	-9	Habitatsleutel v5	NA
IV2018013109563588	HT31xx_Plassen	-9	Habitatsleutel v5	NA
IV2018013110004939	HT31xx_Plassen	-9	Habitatsleutel v5	NA
IV2018013110061975	HT31xx_Plassen	-9	Habitatsleutel v5	NA
IV2018013110083449	HT31xx_Plassen	-9	Habitatsleutel v5	NA
IV2018013110142742	HT31xx_Plassen	-9	Habitatsleutel v5	NA
IV2018013110270358	HT31xx_Plassen	-9	Habitatsleutel v5	NA
IV2018013110304722	HT31xx_Plassen	-9	Habitatsleutel v5	NA
IV2018013110334556	HT31xx_Plassen	-9	Habitatsleutel v5	NA
IV2018013110395841	HT31xx_Plassen	-9	Habitatsleutel v5	NA
IV2018013110433875	HT31xx_Plassen	-9	Habitatsleutel v5	NA
IV2018013110470140	HT31xx_Plassen	-9	Habitatsleutel v5	NA
IV2018013110491962	HT31xx_Plassen	-9	Habitatsleutel v5	NA
IV2018013115372448	HT31xx_Plassen	-9	Habitatsleutel v5	NA
IV2018020109342080	HT31xx_Plassen	-9	Habitatsleutel v5	NA
IV2018020109425607	HT31xx_Plassen	-9	Habitatsleutel v5	NA
IV2018020109453111	HT31xx_Plassen	-9	Habitatsleutel v5	NA
IV2018020109510327	HT31xx_Plassen	-9	Habitatsleutel v5	NA
IV2018020109534923	HT31xx_Plassen	-9	Habitatsleutel v5	NA
IV2018020109570484	HT31xx_Plassen	-9	Habitatsleutel v5	NA
IV2018020110012819	HT31xx_Plassen	-9	Habitatsleutel v5	NA
IV2018020110041972	HT31xx_Plassen	-9	Habitatsleutel v5	NA
IV2018020110243047	HT31xx_Plassen	-9	Habitatsleutel v5	NA
IV2018020110275823	HT31xx_Plassen	-9	Habitatsleutel v5	NA
IV2018020110343212	HT31xx_Plassen	-9	Habitatsleutel v5	NA
IV2018020110374283	HT31xx_Plassen	-9	Habitatsleutel v5	NA
IV2018020110594449	HT31xx_Plassen	-9	Habitatsleutel v5	NA
IV2018020111061463	HT31xx_Plassen	-9	Habitatsleutel v5	NA
IV2018020111111779	HT31xx_Plassen	-9	Habitatsleutel v5	NA
IV2018020111145635	HT31xx_Plassen	-9	Habitatsleutel v5	NA
IV2018020111180175	HT31xx_Plassen	-9	Habitatsleutel v5	NA
IV2018020111212458	HT31xx_Plassen	-9	Habitatsleutel v5	NA
IV2018020112195809	HT31xx_Plassen	-9	Habitatsleutel v5	NA
IV2018020112271591	HT31xx_Plassen	-9	Habitatsleutel v5	NA
IV2018020112352526	HT31xx_Plassen	-9	Habitatsleutel v5	NA
IV2018020112421615	HT31xx_Plassen	-9	Habitatsleutel v5	NA
IV2018020112453496	HT31xx_Plassen	-9	Habitatsleutel v5	NA
IV2018020112544879	HT31xx_Plassen	-9	Habitatsleutel v5	NA
IV2018020113042115	HT31xx_Plassen	-9	Habitatsleutel v5	NA
IV2018020113070542	HT31xx_Plassen	-9	Habitatsleutel v5	NA
IV2018020113102636	HT31xx_Plassen	-9	Habitatsleutel v5	NA
IV2018020113131917	HT31xx_Plassen	-9	Habitatsleutel v5	NA
IV2018020113153696	HT31xx_Plassen	-9	Habitatsleutel v5	NA
IV2018020113585515	HT31xx_Plassen	-9	Habitatsleutel v5	NA
IV2018020114022748	HT31xx_Plassen	-9	Habitatsleutel v5	NA
IV2018020114064497	HT31xx_Plassen	-9	Habitatsleutel v5	NA
IV2018020114093907	HT31xx_Plassen	-9	Habitatsleutel v5	NA
IV2018020114303270	HT31xx_Plassen	-9	Habitatsleutel v5	NA
IV2018020114335812	HT31xx_Plassen	-9	Habitatsleutel v5	NA
IV2018020114385833	HT31xx_Plassen	-9	Habitatsleutel v5	NA
IV2018020114414049	HT31xx_Plassen	-9	Habitatsleutel v5	NA
IV2018020114565834	HT31xx_Plassen	-9	Habitatsleutel v5	NA
IV2018020115000263	HT31xx_Plassen	-9	Habitatsleutel v5	NA
IV2018020115031815	HT31xx_Plassen	-9	Habitatsleutel v5	NA
IV2018020115054236	HT31xx_Plassen	-9	Habitatsleutel v5	NA
IV2018020207271396	HT31xx_Plassen	-9	Habitatsleutel v5	NA
IV2018020207310806	HT31xx_Plassen	-9	Habitatsleutel v5	NA
IV2018020207343489	HT31xx_Plassen	-9	Habitatsleutel v5	NA
IV2018020207365042	HT31xx_Plassen	-9	Habitatsleutel v5	NA
IV2018020207530740	HT31xx_Plassen	1330_bin	Habitatsleutel v5	NA
IV2018020208035828	HT31xx_Plassen	-9	Habitatsleutel v5	NA
IV2018020208234159	HT31xx_Plassen	-9	Habitatsleutel v5	NA
IV2018020208260241	HT31xx_Plassen	1330_bin	Habitatsleutel v5	NA
IV2018020208313152	HT31xx_Plassen	-9	Habitatsleutel v5	NA
IV2018020208410053	HT31xx_Plassen	-9	Habitatsleutel v5	NA
IV2018020208440401	HT31xx_Plassen	-9	Habitatsleutel v5	NA
IV2018020208481104	HT31xx_Plassen	-9	Habitatsleutel v5	NA
IV2018020208504535	HT31xx_Plassen	-9	Habitatsleutel v5	NA
IV2018020209035606	HT31xx_Plassen	-9	Habitatsleutel v5	NA
IV2018020209082230	HT31xx_Plassen	-9	Habitatsleutel v5	NA
IV2018020209130742	HT31xx_Plassen	-9	Habitatsleutel v5	NA
IV2018020209152588	HT31xx_Plassen	-9	Habitatsleutel v5	NA
IV2018020209184721	HT31xx_Plassen	-9	Habitatsleutel v5	NA
IV2018020209342489	HT31xx_Plassen	-9	Habitatsleutel v5	NA
IV2018020209374847	HT31xx_Plassen	-9	Habitatsleutel v5	NA
IV2018020209434017	HT31xx_Plassen	-9	Habitatsleutel v5	NA
IV2018020209471301	HT31xx_Plassen	-9	Habitatsleutel v5	NA
IV2018020209493932	HT31xx_Plassen	-9	Habitatsleutel v5	NA
IV2018020209520254	HT31xx_Plassen	-9	Habitatsleutel v5	NA
IV2018020210021173	HT31xx_Plassen	-9	Habitatsleutel v5	NA
IV2018020210054058	HT31xx_Plassen	-9	Habitatsleutel v5	NA
IV2018020210093243	HT31xx_Plassen	-9	Habitatsleutel v5	NA
IV2018020210114947	HT31xx_Plassen	-9	Habitatsleutel v5	NA
IV2018020211563855	HT31xx_Plassen	-9	Habitatsleutel v5	NA
IV2018020212003416	HT31xx_Plassen	-9	Habitatsleutel v5	NA
IV2018020212081183	HT31xx_Plassen	-9	Habitatsleutel v5	NA
IV2018020212111140	HT31xx_Plassen	-9	Habitatsleutel v5	NA
IV2018020212172044	HT31xx_Plassen	-9	Habitatsleutel v5	NA
IV2018020212200138	HT31xx_Plassen	-9	Habitatsleutel v5	NA
IV2018020212262904	HT31xx_Plassen	-9	Habitatsleutel v5	NA
IV2018020212312494	HT31xx_Plassen	-9	Habitatsleutel v5	NA
IV2018020212343119	HT31xx_Plassen	-9	Habitatsleutel v5	NA
IV2018020212370053	HT31xx_Plassen	-9	Habitatsleutel v5	NA
IV2018020212413327	HT31xx_Plassen	-9	Habitatsleutel v5	NA
IV2018020212443027	HT31xx_Plassen	-9	Habitatsleutel v5	NA
IV2018020212481582	HT31xx_Plassen	-9	Habitatsleutel v5	NA
IV2018020212502271	HT31xx_Plassen	-9	Habitatsleutel v5	NA
IV2018020709295459	HT31xx_Plassen	-9	Habitatsleutel v5	NA
IV2018020709333654	HT31xx_Plassen	-9	Habitatsleutel v5	NA
IV2018020709392559	HT31xx_Plassen	-9	Habitatsleutel v5	NA
IV2018020709462552	HT31xx_Plassen	-9	Habitatsleutel v5	NA
IV2018020709505655	HT31xx_Plassen	-9	Habitatsleutel v5	NA
IV2018020709541887	HT31xx_Plassen	-9	Habitatsleutel v5	NA
IV2018020709570713	HT31xx_Plassen	-9	Habitatsleutel v5	NA
IV2018020710000630	HT31xx_Plassen	-9	Habitatsleutel v5	NA
IV2018020710023943	HT31xx_Plassen	-9	Habitatsleutel v5	NA
IV2018020710160694	HT31xx_Plassen	-9	Habitatsleutel v5	NA
IV2018020710202213	HT31xx_Plassen	-9	Habitatsleutel v5	NA
IV2018020710234175	HT31xx_Plassen	-9	Habitatsleutel v5	NA
IV2018020710260675	HT31xx_Plassen	-9	Habitatsleutel v5	NA
IV2018020710283370	HT31xx_Plassen	-9	Habitatsleutel v5	NA
IV2018020710305032	HT31xx_Plassen	-9	Habitatsleutel v5	NA
IV2018020710371820	HT31xx_Plassen	-9	Habitatsleutel v5	NA
IV2018020710401465	HT31xx_Plassen	-9	Habitatsleutel v5	NA
IV2018020710432158	HT31xx_Plassen	-9	Habitatsleutel v5	NA
IV2018020710452054	HT31xx_Plassen	-9	Habitatsleutel v5	NA
IV2018020710583990	HT31xx_Plassen	-9	Habitatsleutel v5	NA
IV2018020711053800	HT31xx_Plassen	-9	Habitatsleutel v5	NA
IV2018020711074530	HT31xx_Plassen	-9	Habitatsleutel v5	NA
IV2018020711114194	HT31xx_Plassen	-9	Habitatsleutel v5	NA
IV2018020711213382	HT31xx_Plassen	-9	Habitatsleutel v5	NA
IV2018020711254304	HT31xx_Plassen	-9	Habitatsleutel v5	NA
IV2018020711291826	HT31xx_Plassen	-9	Habitatsleutel v5	NA
IV2018020713495963	HT31xx_Plassen	-9	Habitatsleutel v5	NA
IV2018020713531584	HT31xx_Plassen	-9	Habitatsleutel v5	NA
IV2018020713582602	HT31xx_Plassen	-9	Habitatsleutel v5	NA
IV2018020714070724	HT31xx_Plassen	-9	Habitatsleutel v5	NA
