survey	recording_givid	user_reference	var_code	var	value	value_numeric	is_below_LOQ	is_above_LOQ	is_numeric	unit	value_description
HT31xx_LSVI_StilstaandeWateren	IV2017032011233563	AN_MOL_003_3140_16	helde	helderheid	trsub	NA	0	0	0	class	Troebel door substraat
HT31xx_LSVI_StilstaandeWateren	IV2017032011233563	AN_MOL_003_3140_16	horst	horizontalestructuur	g10m²	NA	0	0	0	class	>= 10m²
HT31xx_LSVI_StilstaandeWateren	IV2017032011233563	AN_MOL_003_3140_16	Invas	invasieve exoten	0-x-1	0.5	0	0	1	%	NA
HT31xx_LSVI_StilstaandeWateren	IV2017032011233563	AN_MOL_003_3140_16	peil	peil	norm	NA	0	0	0	class	Normaal
HT31xx_LSVI_StilstaandeWateren	IV2017032011233563	AN_MOL_003_3140_16	Schom	schommeling winter/zomer	0,15	0.15	0	0	1	m	NA
HT31xx_LSVI_StilstaandeWateren	IV2017032011233563	AN_MOL_003_3140_16	Secch	secchi-diepte	0,60	0.6	0	0	1	m	NA
HT31xx_LSVI_StilstaandeWateren	IV2017032011335845	AN_MOL_003_3130a_16	Helo	bedekking helofyten	40	40	0	0	1	%	NA
HT31xx_LSVI_StilstaandeWateren	IV2017032011335845	AN_MOL_003_3130a_16	boom	boom	m2xho	NA	0	0	0	class	>= 2x hoogte van bomen
HT31xx_LSVI_StilstaandeWateren	IV2017032011335845	AN_MOL_003_3130a_16	Seccd	diepte van secchibepaling	0,60	0.6	0	0	1	m	NA
HT31xx_LSVI_StilstaandeWateren	IV2017032011335845	AN_MOL_003_3130a_16	diept	diepteklasse	0-2m	NA	0	0	0	class	0 - < 2m
HT31xx_LSVI_StilstaandeWateren	IV2017032011335845	AN_MOL_003_3130a_16	Eutro	eutrofiëring	25	25	0	0	1	%	NA
HT31xx_LSVI_StilstaandeWateren	IV2017032011335845	AN_MOL_003_3130a_16	helde	helderheid	bozi	NA	0	0	0	class	Bodemzicht
HT31xx_LSVI_StilstaandeWateren	IV2017032011335845	AN_MOL_003_3130a_16	helde	helderheid	trsub	NA	0	0	0	class	Troebel door substraat
HT31xx_LSVI_StilstaandeWateren	IV2017032011335845	AN_MOL_003_3130a_16	horst	horizontalestructuur	g10m²	NA	0	0	0	class	>= 10m²
HT31xx_LSVI_StilstaandeWateren	IV2017032011335845	AN_MOL_003_3130a_16	Invas	invasieve exoten	0-x-1	0.5	0	0	1	%	NA
HT31xx_LSVI_StilstaandeWateren	IV2017032011335845	AN_MOL_003_3130a_16	peil	peil	norm	NA	0	0	0	class	Normaal
HT31xx_LSVI_StilstaandeWateren	IV2017032011335845	AN_MOL_003_3130a_16	Schom	schommeling winter/zomer	0,15	0.15	0	0	1	m	NA
HT31xx_LSVI_StilstaandeWateren	IV2017032011335845	AN_MOL_003_3130a_16	Secch	secchi-diepte	0,60	0.6	0	0	1	m	NA
HT31xx_LSVI_StilstaandeWateren	IV2017032011335845	AN_MOL_003_3130a_16	Vgras	vergrassing	0-x-1	0.5	0	0	1	%	NA
HT31xx_LSVI_StilstaandeWateren	IV2017032011335845	AN_MOL_003_3130a_16	Vzuur	verzuring	20	20	0	0	1	%	NA
HT31xx_LSVI_StilstaandeWateren	IV2017032011441776	AN_MOL_003_3160_16	Seccd	diepte van secchibepaling	0,60	0.6	0	0	1	m	NA
HT31xx_LSVI_StilstaandeWateren	IV2017032011441776	AN_MOL_003_3160_16	diept	diepteklasse	0-2m	NA	0	0	0	class	0 - < 2m
HT31xx_LSVI_StilstaandeWateren	IV2017032011441776	AN_MOL_003_3160_16	Eutro	eutrofiëring	25	25	0	0	1	%	NA
HT31xx_LSVI_StilstaandeWateren	IV2017032011441776	AN_MOL_003_3160_16	EutSS	eutrofiering_3160	23	23	0	0	1	%	NA
HT31xx_LSVI_StilstaandeWateren	IV2017032011441776	AN_MOL_003_3160_16	helde	helderheid	bozi	NA	0	0	0	class	Bodemzicht
HT31xx_LSVI_StilstaandeWateren	IV2017032011441776	AN_MOL_003_3160_16	helde	helderheid	trsub	NA	0	0	0	class	Troebel door substraat
HT31xx_LSVI_StilstaandeWateren	IV2017032011441776	AN_MOL_003_3160_16	Invas	invasieve exoten	0-x-1	0.5	0	0	1	%	NA
HT31xx_LSVI_StilstaandeWateren	IV2017032011441776	AN_MOL_003_3160_16	peil	peil	norm	NA	0	0	0	class	Normaal
HT31xx_LSVI_StilstaandeWateren	IV2017032011441776	AN_MOL_003_3160_16	7140o	rechtstreeks contact 7140_oli (3160)	ja	NA	0	0	0	class	rechtstreeks contact 7140_oli (3160)
HT31xx_LSVI_StilstaandeWateren	IV2017032011441776	AN_MOL_003_3160_16	Schom	schommeling winter/zomer	0,15	0.15	0	0	1	m	NA
HT31xx_LSVI_StilstaandeWateren	IV2017032011441776	AN_MOL_003_3160_16	Secch	secchi-diepte	0,60	0.6	0	0	1	m	NA
HT31xx_LSVI_StilstaandeWateren	IV2017032011441776	AN_MOL_003_3160_16	Vgras	vergrassing	0-x-1	0.5	0	0	1	%	NA
HT31xx_LSVI_StilstaandeWateren	IV2017032011441776	AN_MOL_003_3160_16	Vzuur	verzuring	20	20	0	0	1	%	NA
HT31xx_LSVI_StilstaandeWateren	IV2017032011441776	AN_MOL_003_3160_16	VZuSS	verzuring_3160	1	1	0	0	1	%	NA
HT31xx_LSVI_StilstaandeWateren	IV2017032011501490	AN_TVG_004_3130a_16	Helo	bedekking helofyten	25	25	0	0	1	%	NA
HT31xx_LSVI_StilstaandeWateren	IV2017032011501490	AN_TVG_004_3130a_16	boom	boom	m2xho	NA	0	0	0	class	>= 2x hoogte van bomen
HT31xx_LSVI_StilstaandeWateren	IV2017032011501490	AN_TVG_004_3130a_16	Seccd	diepte van secchibepaling	0,60	0.6	0	0	1	m	NA
HT31xx_LSVI_StilstaandeWateren	IV2017032011501490	AN_TVG_004_3130a_16	diept	diepteklasse	0-2m	NA	0	0	0	class	0 - < 2m
HT31xx_LSVI_StilstaandeWateren	IV2017032011501490	AN_TVG_004_3130a_16	Eutro	eutrofiëring	85	85	0	0	1	%	NA
HT31xx_LSVI_StilstaandeWateren	IV2017032011501490	AN_TVG_004_3130a_16	helde	helderheid	bozi	NA	0	0	0	class	Bodemzicht
HT31xx_LSVI_StilstaandeWateren	IV2017032011501490	AN_TVG_004_3130a_16	horst	horizontalestructuur	g10m²	NA	0	0	0	class	>= 10m²
HT31xx_LSVI_StilstaandeWateren	IV2017032011501490	AN_TVG_004_3130a_16	Invas	invasieve exoten	1	1	0	0	1	%	NA
HT31xx_LSVI_StilstaandeWateren	IV2017032011501490	AN_TVG_004_3130a_16	peil	peil	norm	NA	0	0	0	class	Normaal
HT31xx_LSVI_StilstaandeWateren	IV2017032011501490	AN_TVG_004_3130a_16	Schom	schommeling winter/zomer	0,25	0.25	0	0	1	m	NA
HT31xx_LSVI_StilstaandeWateren	IV2017032011501490	AN_TVG_004_3130a_16	Secch	secchi-diepte	0,60	0.6	0	0	1	m	NA
HT31xx_LSVI_StilstaandeWateren	IV2017032011501490	AN_TVG_004_3130a_16	Vgras	vergrassing	0-x-1	0.5	0	0	1	%	NA
HT31xx_LSVI_StilstaandeWateren	IV2017032011501490	AN_TVG_004_3130a_16	Vzuur	verzuring	10	10	0	0	1	%	NA
HT31xx_LSVI_StilstaandeWateren	IV2017032809493991	LI_MAT_002_3140_16	Helo	bedekking helofyten	92	92	0	0	1	%	NA
HT31xx_LSVI_StilstaandeWateren	IV2017032809493991	LI_MAT_002_3140_16	chara	chara	51ss	NA	0	0	0	class	> 50% bestaat uit sleutelsoorten
HT31xx_LSVI_StilstaandeWateren	IV2017032809493991	LI_MAT_002_3140_16	Seccd	diepte van secchibepaling	1,10	1.1	0	0	1	m	NA
HT31xx_LSVI_StilstaandeWateren	IV2017032809493991	LI_MAT_002_3140_16	diept	diepteklasse	0-2m	NA	0	0	0	class	0 - < 2m
HT31xx_LSVI_StilstaandeWateren	IV2017032809493991	LI_MAT_002_3140_16	Eutro	eutrofiëring	15	15	0	0	1	%	NA
HT31xx_LSVI_StilstaandeWateren	IV2017032809493991	LI_MAT_002_3140_16	helde	helderheid	bozi	NA	0	0	0	class	Bodemzicht
HT31xx_LSVI_StilstaandeWateren	IV2017032809493991	LI_MAT_002_3140_16	horst	horizontalestructuur	10m2	NA	0	0	0	class	> 1m& - < 10m²
HT31xx_LSVI_StilstaandeWateren	IV2017032809493991	LI_MAT_002_3140_16	Invas	invasieve exoten	5	5	0	0	1	%	NA
HT31xx_LSVI_StilstaandeWateren	IV2017032809493991	LI_MAT_002_3140_16	peil	peil	norm	NA	0	0	0	class	Normaal
HT31xx_LSVI_StilstaandeWateren	IV2017032809493991	LI_MAT_002_3140_16	Schom	schommeling winter/zomer	0,40	0.4	0	0	1	m	NA
HT31xx_LSVI_StilstaandeWateren	IV2017032809493991	LI_MAT_002_3140_16	Secch	secchi-diepte	1,10	1.1	0	0	1	m	NA
HT31xx_LSVI_StilstaandeWateren	IV2017032809570000	LI_MAT_002_3130n_16	Seccd	diepte van secchibepaling	1,10	1.1	0	0	1	m	NA
HT31xx_LSVI_StilstaandeWateren	IV2017032809570000	LI_MAT_002_3130n_16	diept	diepteklasse	0-2m	NA	0	0	0	class	0 - < 2m
HT31xx_LSVI_StilstaandeWateren	IV2017032809570000	LI_MAT_002_3130n_16	Eutro	eutrofiëring	35	35	0	0	1	%	NA
HT31xx_LSVI_StilstaandeWateren	IV2017032809570000	LI_MAT_002_3130n_16	helde	helderheid	bozi	NA	0	0	0	class	Bodemzicht
HT31xx_LSVI_StilstaandeWateren	IV2017032809570000	LI_MAT_002_3130n_16	horst	horizontalestructuur	10m2	NA	0	0	0	class	> 1m& - < 10m²
HT31xx_LSVI_StilstaandeWateren	IV2017032809570000	LI_MAT_002_3130n_16	Invas	invasieve exoten	5	5	0	0	1	%	NA
HT31xx_LSVI_StilstaandeWateren	IV2017032809570000	LI_MAT_002_3130n_16	HabVl	opgaande vegetatie > 15 cm	0	0	0	0	1	%	NA
HT31xx_LSVI_StilstaandeWateren	IV2017032809570000	LI_MAT_002_3130n_16	peil	peil	norm	NA	0	0	0	class	Normaal
HT31xx_LSVI_StilstaandeWateren	IV2017032809570000	LI_MAT_002_3130n_16	Schom	schommeling winter/zomer	0,40	0.4	0	0	1	m	NA
HT31xx_LSVI_StilstaandeWateren	IV2017032809570000	LI_MAT_002_3130n_16	Secch	secchi-diepte	1,10	1.1	0	0	1	m	NA
HT31xx_LSVI_StilstaandeWateren	IV2017032809570000	LI_MAT_002_3130n_16	Vgras	vergrassing	0-x-1	0.5	0	0	1	%	NA
HT31xx_LSVI_StilstaandeWateren	IV2017032809570000	LI_MAT_002_3130n_16	Vzuur	verzuring	0-x-1	0.5	0	0	1	%	NA
HT31xx_LSVI_StilstaandeWateren	IV2017032810082114	LI_MAT_002_3130a_16	Helo	bedekking helofyten	92	92	0	0	1	%	NA
HT31xx_LSVI_StilstaandeWateren	IV2017032810082114	LI_MAT_002_3130a_16	boom	boom	m2xho	NA	0	0	0	class	>= 2x hoogte van bomen
HT31xx_LSVI_StilstaandeWateren	IV2017032810082114	LI_MAT_002_3130a_16	Seccd	diepte van secchibepaling	1,10	1.1	0	0	1	m	NA
HT31xx_LSVI_StilstaandeWateren	IV2017032810082114	LI_MAT_002_3130a_16	diept	diepteklasse	0-2m	NA	0	0	0	class	0 - < 2m
HT31xx_LSVI_StilstaandeWateren	IV2017032810082114	LI_MAT_002_3130a_16	Eutro	eutrofiëring	50	50	0	0	1	%	NA
HT31xx_LSVI_StilstaandeWateren	IV2017032810082114	LI_MAT_002_3130a_16	helde	helderheid	bozi	NA	0	0	0	class	Bodemzicht
HT31xx_LSVI_StilstaandeWateren	IV2017032810082114	LI_MAT_002_3130a_16	horst	horizontalestructuur	10m2	NA	0	0	0	class	> 1m& - < 10m²
HT31xx_LSVI_StilstaandeWateren	IV2017032810082114	LI_MAT_002_3130a_16	Invas	invasieve exoten	5	5	0	0	1	%	NA
HT31xx_LSVI_StilstaandeWateren	IV2017032810082114	LI_MAT_002_3130a_16	peil	peil	norm	NA	0	0	0	class	Normaal
HT31xx_LSVI_StilstaandeWateren	IV2017032810082114	LI_MAT_002_3130a_16	Schom	schommeling winter/zomer	0,40	0.4	0	0	1	m	NA
HT31xx_LSVI_StilstaandeWateren	IV2017032810082114	LI_MAT_002_3130a_16	Secch	secchi-diepte	1,10	1.1	0	0	1	m	NA
HT31xx_LSVI_StilstaandeWateren	IV2017032810082114	LI_MAT_002_3130a_16	Vgras	vergrassing	0-x-1	0.5	0	0	1	%	NA
HT31xx_LSVI_StilstaandeWateren	IV2017032810082114	LI_MAT_002_3130a_16	Vzuur	verzuring	0-x-1	0.5	0	0	1	%	NA
HT31xx_LSVI_StilstaandeWateren	IV2017032810192681	LI_LAN_008_3150_16	Helo	bedekking helofyten	80	80	0	0	1	%	NA
HT31xx_LSVI_StilstaandeWateren	IV2017032810192681	LI_LAN_008_3150_16	Seccd	diepte van secchibepaling	1,10	1.1	0	0	1	m	NA
HT31xx_LSVI_StilstaandeWateren	IV2017032810192681	LI_LAN_008_3150_16	diept	diepteklasse	0-2m	NA	0	0	0	class	0 - < 2m
HT31xx_LSVI_StilstaandeWateren	IV2017032810192681	LI_LAN_008_3150_16	Eutro	eutrofiëring	1	1	0	0	1	%	NA
HT31xx_LSVI_StilstaandeWateren	IV2017032810192681	LI_LAN_008_3150_16	helde	helderheid	trand	NA	0	0	0	class	Troebel anders
HT31xx_LSVI_StilstaandeWateren	IV2017032810192681	LI_LAN_008_3150_16	horst	horizontalestructuur	1m2	NA	0	0	0	class	<= 1m²
HT31xx_LSVI_StilstaandeWateren	IV2017032810192681	LI_LAN_008_3150_16	Invas	invasieve exoten	1	1	0	0	1	%	NA
HT31xx_LSVI_StilstaandeWateren	IV2017032810192681	LI_LAN_008_3150_16	peil	peil	ulaag	NA	0	0	0	class	Uitzonderlijk laag
HT31xx_LSVI_StilstaandeWateren	IV2017032810192681	LI_LAN_008_3150_16	Schom	schommeling winter/zomer	0,45	0.45	0	0	1	m	NA
HT31xx_LSVI_StilstaandeWateren	IV2017032810192681	LI_LAN_008_3150_16	Secch	secchi-diepte	0,05	0.05	0	0	1	m	NA
HT31xx_LSVI_StilstaandeWateren	IV2017032810361983	AN_RPT_002_3130n_16	Seccd	diepte van secchibepaling	1,50	1.5	0	0	1	m	NA
HT31xx_LSVI_StilstaandeWateren	IV2017032810361983	AN_RPT_002_3130n_16	diept	diepteklasse	2-4m	NA	0	0	0	class	>= 2m - < 4m
HT31xx_LSVI_StilstaandeWateren	IV2017032810361983	AN_RPT_002_3130n_16	Eutro	eutrofiëring	4	4	0	0	1	%	NA
HT31xx_LSVI_StilstaandeWateren	IV2017032810361983	AN_RPT_002_3130n_16	helde	helderheid	bozi	NA	0	0	0	class	Bodemzicht
HT31xx_LSVI_StilstaandeWateren	IV2017032810361983	AN_RPT_002_3130n_16	horst	horizontalestructuur	g10m²	NA	0	0	0	class	>= 10m²
HT31xx_LSVI_StilstaandeWateren	IV2017032810361983	AN_RPT_002_3130n_16	Invas	invasieve exoten	0-x-1	0.5	0	0	1	%	NA
HT31xx_LSVI_StilstaandeWateren	IV2017032810361983	AN_RPT_002_3130n_16	HabVl	opgaande vegetatie > 15 cm	1	1	0	0	1	%	NA
HT31xx_LSVI_StilstaandeWateren	IV2017032810361983	AN_RPT_002_3130n_16	peil	peil	norm	NA	0	0	0	class	Normaal
HT31xx_LSVI_StilstaandeWateren	IV2017032810361983	AN_RPT_002_3130n_16	Schom	schommeling winter/zomer	0,40	0.4	0	0	1	m	NA
HT31xx_LSVI_StilstaandeWateren	IV2017032810361983	AN_RPT_002_3130n_16	Secch	secchi-diepte	1,50	1.5	0	0	1	m	NA
HT31xx_LSVI_StilstaandeWateren	IV2017032810361983	AN_RPT_002_3130n_16	Vgras	vergrassing	0-x-1	0.5	0	0	1	%	NA
HT31xx_LSVI_StilstaandeWateren	IV2017032810361983	AN_RPT_002_3130n_16	Vzuur	verzuring	1	1	0	0	1	%	NA
HT31xx_LSVI_StilstaandeWateren	IV2017032810490646	AN_RPT_002_3130a_16	Helo	bedekking helofyten	7	7	0	0	1	%	NA
HT31xx_LSVI_StilstaandeWateren	IV2017032810490646	AN_RPT_002_3130a_16	boom	boom	m2xho	NA	0	0	0	class	>= 2x hoogte van bomen
HT31xx_LSVI_StilstaandeWateren	IV2017032810490646	AN_RPT_002_3130a_16	Seccd	diepte van secchibepaling	1,50	1.5	0	0	1	m	NA
HT31xx_LSVI_StilstaandeWateren	IV2017032810490646	AN_RPT_002_3130a_16	diept	diepteklasse	2-4m	NA	0	0	0	class	>= 2m - < 4m
HT31xx_LSVI_StilstaandeWateren	IV2017032810490646	AN_RPT_002_3130a_16	Eutro	eutrofiëring	4	4	0	0	1	%	NA
HT31xx_LSVI_StilstaandeWateren	IV2017032810490646	AN_RPT_002_3130a_16	helde	helderheid	bozi	NA	0	0	0	class	Bodemzicht
HT31xx_LSVI_StilstaandeWateren	IV2017032810490646	AN_RPT_002_3130a_16	horst	horizontalestructuur	g10m²	NA	0	0	0	class	>= 10m²
HT31xx_LSVI_StilstaandeWateren	IV2017032810490646	AN_RPT_002_3130a_16	Invas	invasieve exoten	0-x-1	0.5	0	0	1	%	NA
HT31xx_LSVI_StilstaandeWateren	IV2017032810490646	AN_RPT_002_3130a_16	peil	peil	norm	NA	0	0	0	class	Normaal
HT31xx_LSVI_StilstaandeWateren	IV2017032810490646	AN_RPT_002_3130a_16	Schom	schommeling winter/zomer	0,40	0.4	0	0	1	m	NA
HT31xx_LSVI_StilstaandeWateren	IV2017032810490646	AN_RPT_002_3130a_16	Secch	secchi-diepte	1,50	1.5	0	0	1	m	NA
HT31xx_LSVI_StilstaandeWateren	IV2017032810490646	AN_RPT_002_3130a_16	Vgras	vergrassing	0-x-1	0.5	0	0	1	%	NA
HT31xx_LSVI_StilstaandeWateren	IV2017032810490646	AN_RPT_002_3130a_16	Vzuur	verzuring	1	1	0	0	1	%	NA
HT31xx_LSVI_StilstaandeWateren	IV2017040309190179	LI_MAT_009_3130n_16	Seccd	diepte van secchibepaling	0,50	0.5	0	0	1	m	NA
HT31xx_LSVI_StilstaandeWateren	IV2017040309190179	LI_MAT_009_3130n_16	diept	diepteklasse	0-2m	NA	0	0	0	class	0 - < 2m
HT31xx_LSVI_StilstaandeWateren	IV2017040309190179	LI_MAT_009_3130n_16	Eutro	eutrofiëring	15	15	0	0	1	%	NA
HT31xx_LSVI_StilstaandeWateren	IV2017040309190179	LI_MAT_009_3130n_16	helde	helderheid	bozi	NA	0	0	0	class	Bodemzicht
HT31xx_LSVI_StilstaandeWateren	IV2017040309190179	LI_MAT_009_3130n_16	horst	horizontalestructuur	g10m²	NA	0	0	0	class	>= 10m²
HT31xx_LSVI_StilstaandeWateren	IV2017040309190179	LI_MAT_009_3130n_16	Invas	invasieve exoten	3	3	0	0	1	%	NA
HT31xx_LSVI_StilstaandeWateren	IV2017040309190179	LI_MAT_009_3130n_16	HabVl	opgaande vegetatie > 15 cm	1	1	0	0	1	%	NA
HT31xx_LSVI_StilstaandeWateren	IV2017040309190179	LI_MAT_009_3130n_16	peil	peil	norm	NA	0	0	0	class	Normaal
HT31xx_LSVI_StilstaandeWateren	IV2017040309190179	LI_MAT_009_3130n_16	Schom	schommeling winter/zomer	0,20	0.2	0	0	1	m	NA
HT31xx_LSVI_StilstaandeWateren	IV2017040309190179	LI_MAT_009_3130n_16	Secch	secchi-diepte	0,50	0.5	0	0	1	m	NA
HT31xx_LSVI_StilstaandeWateren	IV2017040309190179	LI_MAT_009_3130n_16	Vgras	vergrassing	0-x-1	0.5	0	0	1	%	NA
HT31xx_LSVI_StilstaandeWateren	IV2017040309190179	LI_MAT_009_3130n_16	Vzuur	verzuring	0-x-1	0.5	0	0	1	%	NA
HT31xx_LSVI_StilstaandeWateren	IV2017040309253000	AN_KAL_003_3160_16	Seccd	diepte van secchibepaling	1,10	1.1	0	0	1	m	NA
HT31xx_LSVI_StilstaandeWateren	IV2017040309253000	AN_KAL_003_3160_16	diept	diepteklasse	0-2m	NA	0	0	0	class	0 - < 2m
HT31xx_LSVI_StilstaandeWateren	IV2017040309253000	AN_KAL_003_3160_16	Eutro	eutrofiëring	10	10	0	0	1	%	NA
HT31xx_LSVI_StilstaandeWateren	IV2017040309253000	AN_KAL_003_3160_16	EutSS	eutrofiering_3160	0-x-1	0.5	0	0	1	%	NA
HT31xx_LSVI_StilstaandeWateren	IV2017040309253000	AN_KAL_003_3160_16	helde	helderheid	bozi	NA	0	0	0	class	Bodemzicht
HT31xx_LSVI_StilstaandeWateren	IV2017040309253000	AN_KAL_003_3160_16	helde	helderheid	humuz	NA	0	0	0	class	Gekleurd door humuszuren
HT31xx_LSVI_StilstaandeWateren	IV2017040309253000	AN_KAL_003_3160_16	Invas	invasieve exoten	0	0	0	0	1	%	NA
HT31xx_LSVI_StilstaandeWateren	IV2017040309253000	AN_KAL_003_3160_16	peil	peil	norm	NA	0	0	0	class	Normaal
HT31xx_LSVI_StilstaandeWateren	IV2017040309253000	AN_KAL_003_3160_16	7140o	rechtstreeks contact 7140_oli (3160)	ja	NA	0	0	0	class	rechtstreeks contact 7140_oli (3160)
HT31xx_LSVI_StilstaandeWateren	IV2017040309253000	AN_KAL_003_3160_16	Schom	schommeling winter/zomer	0,50	0.5	0	0	1	m	NA
HT31xx_LSVI_StilstaandeWateren	IV2017040309253000	AN_KAL_003_3160_16	Secch	secchi-diepte	1,10	1.1	0	0	1	m	NA
HT31xx_LSVI_StilstaandeWateren	IV2017040309253000	AN_KAL_003_3160_16	SleSo	sleutelsoorten		NA	0	0	1	%	NA
HT31xx_LSVI_StilstaandeWateren	IV2017040309253000	AN_KAL_003_3160_16	Vgras	vergrassing	10	10	0	0	1	%	NA
HT31xx_LSVI_StilstaandeWateren	IV2017040309253000	AN_KAL_003_3160_16	Vzuur	verzuring	1	1	0	0	1	%	NA
HT31xx_LSVI_StilstaandeWateren	IV2017040309253000	AN_KAL_003_3160_16	VZuSS	verzuring_3160	1	1	0	0	1	%	NA
HT31xx_LSVI_StilstaandeWateren	IV2017040309413235	AN_DVH_003_3130n_16	Seccd	diepte van secchibepaling	1,80	1.8	0	0	1	m	NA
HT31xx_LSVI_StilstaandeWateren	IV2017040309413235	AN_DVH_003_3130n_16	diept	diepteklasse	0-2m	NA	0	0	0	class	0 - < 2m
HT31xx_LSVI_StilstaandeWateren	IV2017040309413235	AN_DVH_003_3130n_16	Eutro	eutrofiëring	1	1	0	0	1	%	NA
HT31xx_LSVI_StilstaandeWateren	IV2017040309413235	AN_DVH_003_3130n_16	helde	helderheid	fytog	NA	0	0	0	class	Gekleurd door fytoplankton - groen
HT31xx_LSVI_StilstaandeWateren	IV2017040309413235	AN_DVH_003_3130n_16	helde	helderheid	gboz	NA	0	0	0	class	Vrij helder, geen bodemzicht
HT31xx_LSVI_StilstaandeWateren	IV2017040309413235	AN_DVH_003_3130n_16	horst	horizontalestructuur	g10m²	NA	0	0	0	class	>= 10m²
HT31xx_LSVI_StilstaandeWateren	IV2017040309413235	AN_DVH_003_3130n_16	Invas	invasieve exoten	80	80	0	0	1	%	NA
HT31xx_LSVI_StilstaandeWateren	IV2017040309413235	AN_DVH_003_3130n_16	HabVl	opgaande vegetatie > 15 cm	30	30	0	0	1	%	NA
HT31xx_LSVI_StilstaandeWateren	IV2017040309413235	AN_DVH_003_3130n_16	peil	peil	norm	NA	0	0	0	class	Normaal
HT31xx_LSVI_StilstaandeWateren	IV2017040309413235	AN_DVH_003_3130n_16	Schom	schommeling winter/zomer	0,50	0.5	0	0	1	m	NA
HT31xx_LSVI_StilstaandeWateren	IV2017040309413235	AN_DVH_003_3130n_16	Secch	secchi-diepte	1,35	1.35	0	0	1	m	NA
HT31xx_LSVI_StilstaandeWateren	IV2017040309413235	AN_DVH_003_3130n_16	Vgras	vergrassing	0-x-1	0.5	0	0	1	%	NA
HT31xx_LSVI_StilstaandeWateren	IV2017040309413235	AN_DVH_003_3130n_16	Vzuur	verzuring	0-x-1	0.5	0	0	1	%	NA
HT31xx_LSVI_StilstaandeWateren	IV2017040309554429	AN_BEE_002_3130a_16	Helo	bedekking helofyten	40	40	0	0	1	%	NA
HT31xx_LSVI_StilstaandeWateren	IV2017040309554429	AN_BEE_002_3130a_16	boom	boom	m2xho	NA	0	0	0	class	>= 2x hoogte van bomen
HT31xx_LSVI_StilstaandeWateren	IV2017040309554429	AN_BEE_002_3130a_16	Seccd	diepte van secchibepaling	0,50	0.5	0	0	1	m	NA
HT31xx_LSVI_StilstaandeWateren	IV2017040309554429	AN_BEE_002_3130a_16	diept	diepteklasse	0-2m	NA	0	0	0	class	0 - < 2m
HT31xx_LSVI_StilstaandeWateren	IV2017040309554429	AN_BEE_002_3130a_16	Eutro	eutrofiëring	15	15	0	0	1	%	NA
HT31xx_LSVI_StilstaandeWateren	IV2017040309554429	AN_BEE_002_3130a_16	helde	helderheid	bozi	NA	0	0	0	class	Bodemzicht
HT31xx_LSVI_StilstaandeWateren	IV2017040309554429	AN_BEE_002_3130a_16	horst	horizontalestructuur	g10m²	NA	0	0	0	class	>= 10m²
HT31xx_LSVI_StilstaandeWateren	IV2017040309554429	AN_BEE_002_3130a_16	Invas	invasieve exoten	0	0	0	0	1	%	NA
HT31xx_LSVI_StilstaandeWateren	IV2017040309554429	AN_BEE_002_3130a_16	peil	peil	norm	NA	0	0	0	class	Normaal
HT31xx_LSVI_StilstaandeWateren	IV2017040309554429	AN_BEE_002_3130a_16	Schom	schommeling winter/zomer	0,40	0.4	0	0	1	m	NA
HT31xx_LSVI_StilstaandeWateren	IV2017040309554429	AN_BEE_002_3130a_16	Secch	secchi-diepte	0,50	0.5	0	0	1	m	NA
HT31xx_LSVI_StilstaandeWateren	IV2017040309554429	AN_BEE_002_3130a_16	Vgras	vergrassing	5	5	0	0	1	%	NA
HT31xx_LSVI_StilstaandeWateren	IV2017040309554429	AN_BEE_002_3130a_16	Vzuur	verzuring	40	40	0	0	1	%	NA
HT31xx_LSVI_StilstaandeWateren	IV2017040310093041	AN_TIK_002_3130a_16	Helo	bedekking helofyten	40	40	0	0	1	%	NA
HT31xx_LSVI_StilstaandeWateren	IV2017040310093041	AN_TIK_002_3130a_16	boom	boom	2xho	NA	0	0	0	class	< 2x hoogte van bomen
HT31xx_LSVI_StilstaandeWateren	IV2017040310093041	AN_TIK_002_3130a_16	Seccd	diepte van secchibepaling	0,75	0.75	0	0	1	m	NA
HT31xx_LSVI_StilstaandeWateren	IV2017040310093041	AN_TIK_002_3130a_16	diept	diepteklasse	0-2m	NA	0	0	0	class	0 - < 2m
HT31xx_LSVI_StilstaandeWateren	IV2017040310093041	AN_TIK_002_3130a_16	Eutro	eutrofiëring	13	13	0	0	1	%	NA
HT31xx_LSVI_StilstaandeWateren	IV2017040310093041	AN_TIK_002_3130a_16	helde	helderheid	bozi	NA	0	0	0	class	Bodemzicht
HT31xx_LSVI_StilstaandeWateren	IV2017040310093041	AN_TIK_002_3130a_16	helde	helderheid	humuz	NA	0	0	0	class	Gekleurd door humuszuren
HT31xx_LSVI_StilstaandeWateren	IV2017040310093041	AN_TIK_002_3130a_16	helde	helderheid	trsub	NA	0	0	0	class	Troebel door substraat
HT31xx_LSVI_StilstaandeWateren	IV2017040310093041	AN_TIK_002_3130a_16	horst	horizontalestructuur	g10m²	NA	0	0	0	class	>= 10m²
HT31xx_LSVI_StilstaandeWateren	IV2017040310093041	AN_TIK_002_3130a_16	Invas	invasieve exoten	0	0	0	0	1	%	NA
HT31xx_LSVI_StilstaandeWateren	IV2017040310093041	AN_TIK_002_3130a_16	peil	peil	ulaag	NA	0	0	0	class	Uitzonderlijk laag
