survey	recording_givid	name	phenology_code	species_cover_code	species_cover	scale
HT31xx_LSVI_StilstaandeWateren	IV2017040310252958	Draadwier	-	o	3	Tansley Meren
HT31xx_LSVI_StilstaandeWateren	IV2017040310252958	Hypericum elodes L.	-	a	30	Tansley Meren
HT31xx_LSVI_StilstaandeWateren	IV2017040310252958	Juncus bulbosus L.	-	f	7	Tansley Meren
HT31xx_LSVI_StilstaandeWateren	IV2017040310252958	Juncus effusus L.	-	f	7	Tansley Meren
HT31xx_LSVI_StilstaandeWateren	IV2017040310252958	Lemna	-	f	7	Tansley Meren
HT31xx_LSVI_StilstaandeWateren	IV2017040310252958	Lemna minuta Humb., Bonpl. et Kunth	-	o	3	Tansley Meren
HT31xx_LSVI_StilstaandeWateren	IV2017040310252958	Molinia caerulea (L.) Moench	-	o	3	Tansley Meren
HT31xx_LSVI_StilstaandeWateren	IV2017040310252958	Polygonum hydropiper L.	-	o	3	Tansley Meren
HT31xx_LSVI_StilstaandeWateren	IV2017040310252958	Scirpus fluitans L.	-	f	7	Tansley Meren
HT31xx_LSVI_StilstaandeWateren	IV2017040310252958	Sphagnum	-	f	7	Tansley Meren
HT31xx_LSVI_StilstaandeWateren	IV2017040310252958	Typha	-	f	7	Tansley Meren
HT31xx_LSVI_StilstaandeWateren	IV2017040410373172	Hydrocotyle vulgaris L.	-	o	3	Tansley Meren
HT31xx_LSVI_StilstaandeWateren	IV2017040410373172	Juncus bulbosus L.	-	a	30	Tansley Meren
HT31xx_LSVI_StilstaandeWateren	IV2017040410373172	Juncus effusus L.	-	f	7	Tansley Meren
HT31xx_LSVI_StilstaandeWateren	IV2017040410373172	Molinia caerulea (L.) Moench	-	d	87	Tansley Meren
HT31xx_LSVI_StilstaandeWateren	IV2017040410373172	Phragmites australis (Cav.) Steud.	-	o	3	Tansley Meren
HT31xx_LSVI_StilstaandeWateren	IV2017040410373172	Rhynchospora alba (L.) Vahl	-	f	7	Tansley Meren
HT31xx_LSVI_StilstaandeWateren	IV2017040410373172	Sphagnum cuspidatum Ehrh. ex Hoffm.	-	f	7	Tansley Meren
HT31xx_LSVI_StilstaandeWateren	IV2017040410373172	Typha	-	o	3	Tansley Meren
HT31xx_LSVI_StilstaandeWateren	IV2017040410453770	Hydrocotyle vulgaris L.	-	r	1	Tansley Meren
HT31xx_LSVI_StilstaandeWateren	IV2017040410453770	Juncus bulbosus L.	-	f	7	Tansley Meren
HT31xx_LSVI_StilstaandeWateren	IV2017040410453770	Juncus effusus L.	-	r	1	Tansley Meren
HT31xx_LSVI_StilstaandeWateren	IV2017040410453770	Molinia caerulea (L.) Moench	-	f	7	Tansley Meren
HT31xx_LSVI_StilstaandeWateren	IV2017040410453770	Phragmites australis (Cav.) Steud.	-	o	3	Tansley Meren
HT31xx_LSVI_StilstaandeWateren	IV2017040410453770	Rhynchospora alba (L.) Vahl	-	o	3	Tansley Meren
HT31xx_LSVI_StilstaandeWateren	IV2017040410453770	Sphagnum cuspidatum Ehrh. ex Hoffm.	-	f	7	Tansley Meren
HT31xx_LSVI_StilstaandeWateren	IV2017040410525894	Agrostis canina L.	-	o	3	Tansley Meren
HT31xx_LSVI_StilstaandeWateren	IV2017040410525894	Agrostis stolonifera L.	-	o	3	Tansley Meren
HT31xx_LSVI_StilstaandeWateren	IV2017040410525894	Baldellia ranunculoides subsp. ranunculoides	-	o	3	Tansley Meren
HT31xx_LSVI_StilstaandeWateren	IV2017040410525894	Bidens	-	r	1	Tansley Meren
HT31xx_LSVI_StilstaandeWateren	IV2017040410525894	Calamagrostis canescens (Weber) Roth	-	o	3	Tansley Meren
HT31xx_LSVI_StilstaandeWateren	IV2017040410525894	Juncus bulbosus L.	-	o	3	Tansley Meren
HT31xx_LSVI_StilstaandeWateren	IV2017040410525894	Juncus effusus L.	-	o	3	Tansley Meren
HT31xx_LSVI_StilstaandeWateren	IV2017040410525894	Molinia caerulea (L.) Moench	-	o	3	Tansley Meren
HT31xx_LSVI_StilstaandeWateren	IV2017040410525894	Pilularia globulifera L.	-	d	87	Tansley Meren
HT31xx_LSVI_StilstaandeWateren	IV2017040410525894	Sphagnum	-	o	3	Tansley Meren
HT31xx_LSVI_StilstaandeWateren	IV2017040410525894	Warnstorfia fluitans (Hedw.) Loeske	-	o	3	Tansley Meren
HT31xx_LSVI_StilstaandeWateren	IV2017042509124286	Agrostis canina L.	-	o	3	Tansley Meren
HT31xx_LSVI_StilstaandeWateren	IV2017042509124286	Agrostis stolonifera L.	-	r	1	Tansley Meren
HT31xx_LSVI_StilstaandeWateren	IV2017042509124286	Draadwier	-	f	7	Tansley Meren
HT31xx_LSVI_StilstaandeWateren	IV2017042509124286	Drepanocladus fluitans	-	o	3	Tansley Meren
HT31xx_LSVI_StilstaandeWateren	IV2017042509124286	Hypericum elodes L.	-	o	3	Tansley Meren
HT31xx_LSVI_StilstaandeWateren	IV2017042509124286	Juncus bulbosus L.	-	o	3	Tansley Meren
HT31xx_LSVI_StilstaandeWateren	IV2017042509124286	Juncus effusus L.	-	o	3	Tansley Meren
HT31xx_LSVI_StilstaandeWateren	IV2017042509124286	Lemna	-	r	1	Tansley Meren
HT31xx_LSVI_StilstaandeWateren	IV2017042509124286	Lemna minuta Humb., Bonpl. et Kunth	-	r	1	Tansley Meren
HT31xx_LSVI_StilstaandeWateren	IV2017042509124286	Littorella uniflora (L.) Aschers.	-	f	7	Tansley Meren
HT31xx_LSVI_StilstaandeWateren	IV2017042509124286	Luronium natans (L.) Rafin.	-	o	3	Tansley Meren
HT31xx_LSVI_StilstaandeWateren	IV2017042509124286	Molinia caerulea (L.) Moench	-	o	3	Tansley Meren
HT31xx_LSVI_StilstaandeWateren	IV2017042509124286	Polygonum hydropiper L.	-	o	3	Tansley Meren
HT31xx_LSVI_StilstaandeWateren	IV2017042509124286	Potamogeton polygonifolius Pourr.	-	o	3	Tansley Meren
HT31xx_LSVI_StilstaandeWateren	IV2017042509124286	Potamogeton pusillus L.	-	o	3	Tansley Meren
HT31xx_LSVI_StilstaandeWateren	IV2017042509124286	Sphagnum	-	o	3	Tansley Meren
HT31xx_LSVI_StilstaandeWateren	IV2017042509274762	Agrostis canina L.	-	o	3	Tansley Meren
HT31xx_LSVI_StilstaandeWateren	IV2017042509274762	Agrostis stolonifera L.	-	r	1	Tansley Meren
HT31xx_LSVI_StilstaandeWateren	IV2017042509274762	Draadwier	-	f	7	Tansley Meren
HT31xx_LSVI_StilstaandeWateren	IV2017042509274762	Drepanocladus fluitans	-	o	3	Tansley Meren
HT31xx_LSVI_StilstaandeWateren	IV2017042509274762	Elatine hexandra (Lapierre) DC.	-	a	30	Tansley Meren
HT31xx_LSVI_StilstaandeWateren	IV2017042509274762	Juncus bulbosus L.	-	o	3	Tansley Meren
HT31xx_LSVI_StilstaandeWateren	IV2017042509274762	Juncus effusus L.	-	o	3	Tansley Meren
HT31xx_LSVI_StilstaandeWateren	IV2017042509274762	Lemna	-	r	1	Tansley Meren
HT31xx_LSVI_StilstaandeWateren	IV2017042509274762	Lemna minuta Humb., Bonpl. et Kunth	-	r	1	Tansley Meren
HT31xx_LSVI_StilstaandeWateren	IV2017042509274762	Molinia caerulea (L.) Moench	-	o	3	Tansley Meren
HT31xx_LSVI_StilstaandeWateren	IV2017042509274762	Polygonum hydropiper L.	-	o	3	Tansley Meren
HT31xx_LSVI_StilstaandeWateren	IV2017042509274762	Potamogeton pusillus L.	-	o	3	Tansley Meren
HT31xx_LSVI_StilstaandeWateren	IV2017042509274762	Sphagnum	-	o	3	Tansley Meren
HT31xx_LSVI_StilstaandeWateren	IV2017042509374052	Glyceria fluitans (L.) R. Brown	-	o	3	Tansley Meren
HT31xx_LSVI_StilstaandeWateren	IV2017042509374052	Juncus bulbosus L.	-	a	30	Tansley Meren
HT31xx_LSVI_StilstaandeWateren	IV2017042509374052	Juncus effusus L.	-	f	7	Tansley Meren
HT31xx_LSVI_StilstaandeWateren	IV2017042509374052	Molinia caerulea (L.) Moench	-	f	7	Tansley Meren
HT31xx_LSVI_StilstaandeWateren	IV2017042509374052	Sphagnum cuspidatum Ehrh. ex Hoffm.	-	a	30	Tansley Meren
HT31xx_LSVI_StilstaandeWateren	IV2017042509374052	Utricularia minor L.	-	f	7	Tansley Meren
HT31xx_LSVI_StilstaandeWateren	IV2017042509472815	Juncus bulbosus L.	-	o	3	Tansley Meren
HT31xx_LSVI_StilstaandeWateren	IV2017042509472815	Juncus effusus L.	-	f	7	Tansley Meren
HT31xx_LSVI_StilstaandeWateren	IV2017042509472815	Molinia caerulea (L.) Moench	-	f	7	Tansley Meren
HT31xx_LSVI_StilstaandeWateren	IV2017042509472815	Rhynchospora alba (L.) Vahl	-	f	7	Tansley Meren
HT31xx_LSVI_StilstaandeWateren	IV2017042509472815	Rhynchospora fusca (L.) Ait. f.	-	o	3	Tansley Meren
HT31xx_LSVI_StilstaandeWateren	IV2017042509472815	Sphagnum cuspidatum Ehrh. ex Hoffm.	-	d	87	Tansley Meren
HT31xx_LSVI_StilstaandeWateren	IV2017042509472815	Utricularia minor L.	-	a	30	Tansley Meren
HT31xx_LSVI_StilstaandeWateren	IV2017042509542011	Chara globularis var. virgata (Kütz.) R.D. Wood	-	a	30	Tansley Meren
HT31xx_LSVI_StilstaandeWateren	IV2017042509542011	Draadwier	-	o	3	Tansley Meren
HT31xx_LSVI_StilstaandeWateren	IV2017042509542011	Myriophyllum spicatum L.	-	o	3	Tansley Meren
HT31xx_LSVI_StilstaandeWateren	IV2017042509585340	Eleocharis acicularis (L.) Roem. et Schult.	-	a	30	Tansley Meren
HT31xx_LSVI_StilstaandeWateren	IV2017042509585340	Juncus bulbosus L.	-	r	1	Tansley Meren
HT31xx_LSVI_StilstaandeWateren	IV2017042509585340	Lythrum salicaria L.	-	o	3	Tansley Meren
HT31xx_LSVI_StilstaandeWateren	IV2017042509585340	Typha	-	f	7	Tansley Meren
HT31xx_LSVI_StilstaandeWateren	IV2017042510052573	Draadwier	-	f	7	Tansley Meren
HT31xx_LSVI_StilstaandeWateren	IV2017042510052573	Lemna	-	f	7	Tansley Meren
HT31xx_LSVI_StilstaandeWateren	IV2017042510052573	Lemna minuta Humb., Bonpl. et Kunth	-	f	7	Tansley Meren
HT31xx_LSVI_StilstaandeWateren	IV2017042510052573	Lemna trisulca L.	-	f	7	Tansley Meren
HT31xx_LSVI_StilstaandeWateren	IV2017042510052573	Utricularia australis R. Brown	-	a	30	Tansley Meren
HT31xx_LSVI_StilstaandeWateren	IV2017042510131430	Draadwier	-	f	7	Tansley Meren
HT31xx_LSVI_StilstaandeWateren	IV2017042510131430	Lemna minuta Humb., Bonpl. et Kunth	-	f	7	Tansley Meren
HT31xx_LSVI_StilstaandeWateren	IV2017042510131430	Nitella translucens (Pers.) C. Agardh	-	d	87	Tansley Meren
HT31xx_LSVI_StilstaandeWateren	IV2017042510565778	Agrostis canina L.	-	o	3	Tansley Meren
HT31xx_LSVI_StilstaandeWateren	IV2017042510565778	Bidens	-	r	1	Tansley Meren
HT31xx_LSVI_StilstaandeWateren	IV2017042510565778	Hydrocotyle vulgaris L.	-	o	3	Tansley Meren
HT31xx_LSVI_StilstaandeWateren	IV2017042510565778	Juncus bulbosus L.	-	o	3	Tansley Meren
HT31xx_LSVI_StilstaandeWateren	IV2017042510565778	Juncus effusus L.	-	o	3	Tansley Meren
HT31xx_LSVI_StilstaandeWateren	IV2017042510565778	Lemna	-	r	1	Tansley Meren
HT31xx_LSVI_StilstaandeWateren	IV2017042510565778	Molinia caerulea (L.) Moench	-	f	7	Tansley Meren
HT31xx_LSVI_StilstaandeWateren	IV2017042510565778	Phragmites australis (Cav.) Steud.	-	o	3	Tansley Meren
HT31xx_LSVI_StilstaandeWateren	IV2017042510565778	Rhynchospora alba (L.) Vahl	-	f	7	Tansley Meren
HT31xx_LSVI_StilstaandeWateren	IV2017042510565778	Sphagnum cuspidatum Ehrh. ex Hoffm.	-	a	30	Tansley Meren
HT31xx_LSVI_StilstaandeWateren	IV2017042510565778	Typha	-	f	7	Tansley Meren
HT31xx_LSVI_StilstaandeWateren	IV2017042510565778	Warnstorfia fluitans (Hedw.) Loeske	-	r	1	Tansley Meren
HT31xx_LSVI_StilstaandeWateren	IV2017042510593494	Agrostis canina L.	-	o	3	Tansley Meren
HT31xx_LSVI_StilstaandeWateren	IV2017042510593494	Agrostis stolonifera L.	-	r	1	Tansley Meren
HT31xx_LSVI_StilstaandeWateren	IV2017042510593494	Draadwier	-	o	3	Tansley Meren
HT31xx_LSVI_StilstaandeWateren	IV2017042510593494	Juncus bulbosus L.	-	o	3	Tansley Meren
HT31xx_LSVI_StilstaandeWateren	IV2017042510593494	Juncus effusus L.	-	o	3	Tansley Meren
HT31xx_LSVI_StilstaandeWateren	IV2017042510593494	Lemna	-	r	1	Tansley Meren
HT31xx_LSVI_StilstaandeWateren	IV2017042510593494	Molinia caerulea (L.) Moench	-	f	7	Tansley Meren
HT31xx_LSVI_StilstaandeWateren	IV2017042510593494	Potamogeton polygonifolius Pourr.	-	f	7	Tansley Meren
HT31xx_LSVI_StilstaandeWateren	IV2017042510593494	Scirpus fluitans L.	-	f	7	Tansley Meren
HT31xx_LSVI_StilstaandeWateren	IV2017042510593494	Sphagnum	-	d	87	Tansley Meren
HT31xx_LSVI_StilstaandeWateren	IV2017042510593494	Typha	-	f	7	Tansley Meren
HT31xx_LSVI_StilstaandeWateren	IV2017042511032923	Juncus bulbosus L.	-	f	7	Tansley Meren
HT31xx_LSVI_StilstaandeWateren	IV2017042511032923	Juncus effusus L.	-	o	3	Tansley Meren
HT31xx_LSVI_StilstaandeWateren	IV2017042511032923	Molinia caerulea (L.) Moench	-	f	7	Tansley Meren
HT31xx_LSVI_StilstaandeWateren	IV2017042511032923	Rhynchospora alba (L.) Vahl	-	f	7	Tansley Meren
HT31xx_LSVI_StilstaandeWateren	IV2017042511032923	Sphagnum cuspidatum Ehrh. ex Hoffm.	-	f	7	Tansley Meren
HT31xx_LSVI_StilstaandeWateren	IV2017042511032923	Utricularia minor L.	-	a	30	Tansley Meren
HT31xx_LSVI_StilstaandeWateren	IV2017042511154407	Agrostis canina L.	-	o	3	Tansley Meren
HT31xx_LSVI_StilstaandeWateren	IV2017042511154407	Bidens	-	r	1	Tansley Meren
HT31xx_LSVI_StilstaandeWateren	IV2017042511154407	Hypericum elodes L.	-	cd	62	Tansley Meren
HT31xx_LSVI_StilstaandeWateren	IV2017042511154407	Juncus bulbosus L.	-	f	7	Tansley Meren
HT31xx_LSVI_StilstaandeWateren	IV2017042511154407	Juncus effusus L.	-	o	3	Tansley Meren
HT31xx_LSVI_StilstaandeWateren	IV2017042511154407	Molinia caerulea (L.) Moench	-	o	3	Tansley Meren
HT31xx_LSVI_StilstaandeWateren	IV2017042511154407	Pilularia globulifera L.	-	o	3	Tansley Meren
HT31xx_LSVI_StilstaandeWateren	IV2017042511154407	Potamogeton polygonifolius Pourr.	-	o	3	Tansley Meren
HT31xx_LSVI_StilstaandeWateren	IV2017042511154407	Ranunculus ololeucos Lloyd	-	f	7	Tansley Meren
HT31xx_LSVI_StilstaandeWateren	IV2017042511154407	Scirpus fluitans L.	-	cd	62	Tansley Meren
HT31xx_LSVI_StilstaandeWateren	IV2017042511154407	Sphagnum	-	f	7	Tansley Meren
HT31xx_LSVI_StilstaandeWateren	IV2017042511154407	Typha	-	o	3	Tansley Meren
HT31xx_LSVI_StilstaandeWateren	IV2017042511431890	Agrostis canina L.	-	o	3	Tansley Meren
HT31xx_LSVI_StilstaandeWateren	IV2017042511431890	Bidens	-	r	1	Tansley Meren
HT31xx_LSVI_StilstaandeWateren	IV2017042511431890	Hydrocotyle vulgaris L.	-	o	3	Tansley Meren
HT31xx_LSVI_StilstaandeWateren	IV2017042511431890	Juncus bulbosus L.	-	f	7	Tansley Meren
HT31xx_LSVI_StilstaandeWateren	IV2017042511431890	Juncus effusus L.	-	o	3	Tansley Meren
HT31xx_LSVI_StilstaandeWateren	IV2017042511431890	Molinia caerulea (L.) Moench	-	o	3	Tansley Meren
HT31xx_LSVI_StilstaandeWateren	IV2017042511431890	Typha	-	o	3	Tansley Meren
HT31xx_LSVI_StilstaandeWateren	IV2017042511431890	Utricularia minor L.	-	o	3	Tansley Meren
HT31xx_LSVI_StilstaandeWateren	IV2017042511540583	Agrostis canina L.	-	o	3	Tansley Meren
HT31xx_LSVI_StilstaandeWateren	IV2017042511540583	Bidens	-	o	3	Tansley Meren
HT31xx_LSVI_StilstaandeWateren	IV2017042511540583	Elatine hexandra (Lapierre) DC.	-	f	7	Tansley Meren
HT31xx_LSVI_StilstaandeWateren	IV2017042511540583	Juncus bulbosus L.	-	f	7	Tansley Meren
HT31xx_LSVI_StilstaandeWateren	IV2017042511540583	Juncus effusus L.	-	f	7	Tansley Meren
HT31xx_LSVI_StilstaandeWateren	IV2017042511540583	Ludwigia grandiflora (Michaux) Greuter et Burdet	-	r	1	Tansley Meren
HT31xx_LSVI_StilstaandeWateren	IV2017042511540583	Molinia caerulea (L.) Moench	-	f	7	Tansley Meren
HT31xx_LSVI_StilstaandeWateren	IV2017042511540583	Sphagnum	-	f	7	Tansley Meren
HT31xx_LSVI_StilstaandeWateren	IV2017042511540583	Typha	-	o	3	Tansley Meren
HT31xx_LSVI_StilstaandeWateren	IV2017042513300849	Calamagrostis canescens (Weber) Roth	-	o	3	Tansley Meren
HT31xx_LSVI_StilstaandeWateren	IV2017042513300849	Elatine hexandra (Lapierre) DC.	-	f	7	Tansley Meren
HT31xx_LSVI_StilstaandeWateren	IV2017042513300849	Juncus effusus L.	-	o	3	Tansley Meren
HT31xx_LSVI_StilstaandeWateren	IV2017042513300849	Polygonum hydropiper L.	-	o	3	Tansley Meren
HT31xx_LSVI_StilstaandeWateren	IV2017042513300849	Typha	-	f	7	Tansley Meren
HT31xx_LSVI_StilstaandeWateren	IV2017062909012541	Agrostis stolonifera L.	-	o	3	Tansley Meren
HT31xx_LSVI_StilstaandeWateren	IV2017062909012541	Calamagrostis canescens (Weber) Roth	-	o	3	Tansley Meren
HT31xx_LSVI_StilstaandeWateren	IV2017062909012541	Glyceria maxima (Hartm.) Holmberg	-	o	3	Tansley Meren
HT31xx_LSVI_StilstaandeWateren	IV2017062909012541	Juncus bulbosus L.	-	o	3	Tansley Meren
HT31xx_LSVI_StilstaandeWateren	IV2017062909012541	Juncus effusus L.	-	o	3	Tansley Meren
HT31xx_LSVI_StilstaandeWateren	IV2017062909012541	Lemna	-	o	3	Tansley Meren
HT31xx_LSVI_StilstaandeWateren	IV2017062909012541	Lythrum salicaria L.	-	o	3	Tansley Meren
HT31xx_LSVI_StilstaandeWateren	IV2017062909012541	Molinia caerulea (L.) Moench	-	r	1	Tansley Meren
HT31xx_LSVI_StilstaandeWateren	IV2017062909012541	Potamogeton polygonifolius Pourr.	-	o	3	Tansley Meren
HT31xx_LSVI_StilstaandeWateren	IV2017062909012541	Potamogeton pusillus L.	-	o	3	Tansley Meren
HT31xx_LSVI_StilstaandeWateren	IV2017062909012541	Scirpus fluitans L.	-	o	3	Tansley Meren
HT31xx_LSVI_StilstaandeWateren	IV2017062909012541	Sphagnum	-	o	3	Tansley Meren
HT31xx_LSVI_StilstaandeWateren	IV2017062909012541	Typha	-	o	3	Tansley Meren
HT31xx_LSVI_StilstaandeWateren	IV2017072508474428	Bidens	-	r	1	Tansley Meren
HT31xx_LSVI_StilstaandeWateren	IV2017072508474428	Calamagrostis canescens (Weber) Roth	-	o	3	Tansley Meren
HT31xx_LSVI_StilstaandeWateren	IV2017072508474428	Elatine hexandra (Lapierre) DC.	-	a	30	Tansley Meren
HT31xx_LSVI_StilstaandeWateren	IV2017072508474428	Eleocharis acicularis (L.) Roem. et Schult.	-	f	7	Tansley Meren
HT31xx_LSVI_StilstaandeWateren	IV2017072508474428	Eleocharis ovata (Roth) Roem. et Schult.	-	o	3	Tansley Meren
HT31xx_LSVI_StilstaandeWateren	IV2017072508474428	Juncus bulbosus L.	-	f	7	Tansley Meren
HT31xx_LSVI_StilstaandeWateren	IV2017072508474428	Juncus effusus L.	-	o	3	Tansley Meren
HT31xx_LSVI_StilstaandeWateren	IV2017072508474428	Lythrum salicaria L.	-	o	3	Tansley Meren
HT31xx_LSVI_StilstaandeWateren	IV2017072508474428	Molinia caerulea (L.) Moench	-	o	3	Tansley Meren
HT31xx_LSVI_StilstaandeWateren	IV2017072508474428	Polygonum hydropiper L.	-	r	1	Tansley Meren
HT31xx_LSVI_StilstaandeWateren	IV2017072509005921	Bidens	-	r	1	Tansley Meren
HT31xx_LSVI_StilstaandeWateren	IV2017072509005921	Calamagrostis canescens (Weber) Roth	-	o	3	Tansley Meren
HT31xx_LSVI_StilstaandeWateren	IV2017072509005921	Draadwier	-	o	3	Tansley Meren
HT31xx_LSVI_StilstaandeWateren	IV2017072509005921	Juncus bulbosus L.	-	f	7	Tansley Meren
HT31xx_LSVI_StilstaandeWateren	IV2017072509005921	Juncus effusus L.	-	o	3	Tansley Meren
HT31xx_LSVI_StilstaandeWateren	IV2017072509005921	Lemna	-	o	3	Tansley Meren
HT31xx_LSVI_StilstaandeWateren	IV2017072509005921	Lythrum salicaria L.	-	o	3	Tansley Meren
HT31xx_LSVI_StilstaandeWateren	IV2017072509005921	Molinia caerulea (L.) Moench	-	o	3	Tansley Meren
HT31xx_LSVI_StilstaandeWateren	IV2017072509005921	Nitella translucens (Pers.) C. Agardh	-	f	7	Tansley Meren
HT31xx_LSVI_StilstaandeWateren	IV2017072509005921	Polygonum hydropiper L.	-	r	1	Tansley Meren
HT31xx_LSVI_StilstaandeWateren	IV2017072509005921	Potamogeton polygonifolius Pourr.	-	r	1	Tansley Meren
HT31xx_LSVI_StilstaandeWateren	IV2017072509005921	Scirpus fluitans L.	-	r	1	Tansley Meren
HT31xx_LSVI_StilstaandeWateren	IV2017120618361898	Agrostis canina L.	-	f	7	Tansley Meren
HT31xx_LSVI_StilstaandeWateren	IV2017120618361898	Hydrocotyle vulgaris L.	-	r	1	Tansley Meren
HT31xx_LSVI_StilstaandeWateren	IV2017120618361898	Juncus bulbosus L.	-	a	30	Tansley Meren
HT31xx_LSVI_StilstaandeWateren	IV2017120618361898	Juncus effusus L.	-	f	7	Tansley Meren
HT31xx_LSVI_StilstaandeWateren	IV2017120618361898	Molinia caerulea (L.) Moench	-	d	87	Tansley Meren
HT31xx_LSVI_StilstaandeWateren	IV2017120618361898	Sphagnum fallax (H.Klinggr.) H.Klinggr.	-	f	7	Tansley Meren
HT31xx_LSVI_StilstaandeWateren	IV2017120618385593	Agrostis canina L.	-	f	7	Tansley Meren
HT31xx_LSVI_StilstaandeWateren	IV2017120618385593	Bidens	-	o	3	Tansley Meren
HT31xx_LSVI_StilstaandeWateren	IV2017120618385593	Carex lasiocarpa Ehrh.	-	f	7	Tansley Meren
HT31xx_LSVI_StilstaandeWateren	IV2017120618385593	Glyceria fluitans (L.) R. Brown	-	r	1	Tansley Meren
HT31xx_LSVI_StilstaandeWateren	IV2017120618385593	Hydrocotyle vulgaris L.	-	f	7	Tansley Meren
HT31xx_LSVI_StilstaandeWateren	IV2017120618385593	Juncus bulbosus L.	-	f	7	Tansley Meren
HT31xx_LSVI_StilstaandeWateren	IV2017120618385593	Juncus effusus L.	-	f	7	Tansley Meren
HT31xx_LSVI_StilstaandeWateren	IV2017120618385593	Molinia caerulea (L.) Moench	-	cd	62	Tansley Meren
HT31xx_LSVI_StilstaandeWateren	IV2017120618385593	Phragmites australis (Cav.) Steud.	-	r	1	Tansley Meren
HT31xx_LSVI_StilstaandeWateren	IV2017120618385593	Potamogeton polygonifolius Pourr.	-	o	3	Tansley Meren
HT31xx_LSVI_StilstaandeWateren	IV2017120618385593	Rhynchospora alba (L.) Vahl	-	f	7	Tansley Meren
HT31xx_LSVI_StilstaandeWateren	IV2017120618385593	Sphagnum fallax (H.Klinggr.) H.Klinggr.	-	a	30	Tansley Meren
HT31xx_LSVI_StilstaandeWateren	IV2017120618385593	Warnstorfia fluitans (Hedw.) Loeske	-	r	1	Tansley Meren
HT31xx_LSVI_StilstaandeWateren	IV2017120707274258	Agrostis canina L.	-	f	7	Tansley Meren
HT31xx_LSVI_StilstaandeWateren	IV2017120707274258	Agrostis stolonifera L.	-	r	1	Tansley Meren
HT31xx_LSVI_StilstaandeWateren	IV2017120707274258	Bidens	-	o	3	Tansley Meren
HT31xx_LSVI_StilstaandeWateren	IV2017120707274258	Calamagrostis canescens (Weber) Roth	-	o	3	Tansley Meren
HT31xx_LSVI_StilstaandeWateren	IV2017120707274258	Draadwier	-	o	3	Tansley Meren
HT31xx_LSVI_StilstaandeWateren	IV2017120707274258	Drepanocladus fluitans (Hedw.) Warnst.	-	r	1	Tansley Meren
HT31xx_LSVI_StilstaandeWateren	IV2017120707274258	Glyceria fluitans (L.) R. Brown	-	r	1	Tansley Meren
HT31xx_LSVI_StilstaandeWateren	IV2017120707274258	Juncus bulbosus L.	-	f	7	Tansley Meren
HT31xx_LSVI_StilstaandeWateren	IV2017120707274258	Juncus effusus L.	-	f	7	Tansley Meren
HT31xx_LSVI_StilstaandeWateren	IV2017120707274258	Lythrum salicaria L.	-	r	1	Tansley Meren
HT31xx_LSVI_StilstaandeWateren	IV2017120707274258	Molinia caerulea (L.) Moench	-	cd	62	Tansley Meren
HT31xx_LSVI_StilstaandeWateren	IV2017120707274258	Potamogeton polygonifolius Pourr.	-	o	3	Tansley Meren
HT31xx_LSVI_StilstaandeWateren	IV2017120707274258	Scirpus fluitans L.	-	r	1	Tansley Meren
HT31xx_LSVI_StilstaandeWateren	IV2017120707274258	Sphagnum	-	cd	62	Tansley Meren
HT31xx_LSVI_StilstaandeWateren	IV2017120707423829	Agrostis stolonifera L.	-	o	3	Tansley Meren
HT31xx_LSVI_StilstaandeWateren	IV2017120707423829	Bidens	-	f	7	Tansley Meren
HT31xx_LSVI_StilstaandeWateren	IV2017120707423829	Calamagrostis canescens (Weber) Roth	-	o	3	Tansley Meren
HT31xx_LSVI_StilstaandeWateren	IV2017120707423829	Draadwier	-	d	87	Tansley Meren
HT31xx_LSVI_StilstaandeWateren	IV2017120707423829	Glyceria fluitans (L.) R. Brown	-	o	3	Tansley Meren
HT31xx_LSVI_StilstaandeWateren	IV2017120707423829	Juncus effusus L.	-	f	7	Tansley Meren
HT31xx_LSVI_StilstaandeWateren	IV2017120707423829	Lemna	-	f	7	Tansley Meren
HT31xx_LSVI_StilstaandeWateren	IV2017120707423829	Lemna minuta Humb., Bonpl. et Kunth	-	f	7	Tansley Meren
HT31xx_LSVI_StilstaandeWateren	IV2017120707423829	Lythrum salicaria L.	-	o	3	Tansley Meren
HT31xx_LSVI_StilstaandeWateren	IV2017120707423829	Polygonum hydropiper L.	-	o	3	Tansley Meren
HT31xx_LSVI_StilstaandeWateren	IV2017120707423829	Potamogeton polygonifolius Pourr.	-	o	3	Tansley Meren
HT31xx_LSVI_StilstaandeWateren	IV2017120707423829	Potamogeton pusillus L.	-	f	7	Tansley Meren
HT31xx_LSVI_StilstaandeWateren	IV2017120707423829	Sphagnum	-	o	3	Tansley Meren
HT31xx_LSVI_StilstaandeWateren	IV2017120707423829	Typha	-	f	7	Tansley Meren
HT31xx_LSVI_StilstaandeWateren	IV2017120707423829	Utricularia australis R. Brown	-	f	7	Tansley Meren
HT31xx_LSVI_StilstaandeWateren	IV2017120707501887	Agrostis stolonifera L.	-	o	3	Tansley Meren
HT31xx_LSVI_StilstaandeWateren	IV2017120707501887	Bidens	-	f	7	Tansley Meren
